payment_id,amount,payment_date,rental_id,staff_id,customer_id
4301,2.99,2005-07-11 23:29:14,6416,1,158
4303,2.99,2005-07-27 07:24:00,7159,2,158
4311,4.99,2005-08-02 07:26:43,11077,2,158
4318,2.99,2005-08-20 14:48:42,13854,2,158
4324,2.99,2005-05-27 22:16:26,475,2,159
4325,1.99,2005-05-28 07:35:37,549,2,159
4326,0.99,2005-05-28 14:04:50,598,1,159
4327,3.99,2005-05-29 22:51:20,832,1,159
4328,0.99,2005-06-16 12:40:28,1695,1,159
4330,5.99,2005-07-06 20:11:10,3914,2,159
4333,4.99,2005-07-12 20:56:04,6885,2,159
4335,0.99,2005-07-29 08:28:50,8470,1,159
4339,4.99,2005-07-31 14:55:11,9917,1,159
4349,5.99,2005-07-08 21:05:44,4908,1,160
4356,2.99,2005-07-31 20:17:09,10089,2,160
4359,4.99,2005-08-02 03:37:13,10958,2,160
4364,2.99,2005-08-18 06:52:36,12334,2,160
4366,6.99,2005-08-19 10:46:16,13093,2,160
4369,2.99,2005-08-23 08:09:11,15642,2,160
4383,2.99,2005-07-08 01:26:32,4490,1,161
4387,4.99,2005-07-29 20:05:04,8774,2,161
4389,0.99,2005-07-30 21:08:32,9421,2,161
4393,6.99,2005-08-02 00:18:07,10863,1,161
4398,0.99,2005-08-22 07:54:58,15000,1,161
4399,5.99,2005-08-22 09:53:23,15045,2,161
4403,4.99,2005-05-28 01:09:36,501,1,162
4413,4.99,2005-07-30 11:30:37,9167,2,162
4414,7.99,2005-07-31 08:37:07,9726,1,162
4415,0.99,2005-07-31 10:00:00,9775,1,162
4417,0.99,2005-08-02 05:09:42,11012,2,162
4418,4.99,2005-08-19 18:30:10,13288,1,162
4420,4.99,2005-08-22 20:41:53,15332,1,162
4426,6.99,2005-06-20 09:17:05,2994,1,163
4433,1.99,2005-07-12 18:44:04,6831,1,163
4434,1.99,2005-07-27 12:54:39,7303,1,163
4436,0.99,2005-07-28 16:39:43,8040,2,163
4438,4.99,2005-07-29 06:26:39,8403,2,163
4439,0.99,2005-08-01 02:24:09,10245,2,163
4440,2.99,2005-08-17 04:15:47,11623,2,163
4445,4.99,2005-08-21 06:30:30,14275,2,163
4457,0.99,2005-07-11 22:28:12,6393,1,164
4458,2.99,2005-07-12 05:16:07,6558,2,164
4459,4.99,2005-07-12 09:57:39,6637,1,164
4463,3.99,2005-07-28 20:03:25,8135,2,164
4470,4.99,2005-07-06 01:24:08,3531,2,165
4471,5.99,2005-07-06 13:57:56,3784,1,165
4473,2.99,2005-07-08 22:45:02,4945,2,165
4481,4.99,2005-07-31 06:49:18,9685,2,165
4482,4.99,2005-08-01 13:08:27,10565,1,165
4484,4.99,2005-08-18 18:21:06,12643,2,165
4491,5.99,2005-06-20 00:42:26,2874,1,166
4501,0.99,2005-07-11 14:19:12,6237,2,166
4504,5.99,2005-07-28 16:57:31,8052,1,166
4506,7.99,2005-08-01 08:17:11,10422,2,166
4508,4.99,2005-08-19 06:38:18,12968,1,166
4525,4.99,2005-07-09 09:59:52,5178,1,167
4542,1.99,2005-08-20 15:09:16,13870,1,167
4550,4.99,2005-06-15 03:38:49,1222,2,168
4561,1.99,2005-07-29 10:21:00,8527,1,168
4567,4.99,2005-07-31 14:12:36,9899,2,168
4575,4.99,2005-08-20 03:29:28,13532,2,168
4586,8.99,2005-07-05 23:46:19,3493,1,169
4590,4.99,2005-07-12 00:59:53,6453,2,169
4591,9.99,2005-07-12 02:20:09,6488,2,169
4592,6.99,2005-07-27 08:27:58,7187,2,169
4598,2.99,2005-08-19 14:47:18,13198,2,169
4601,4.99,2005-08-22 00:52:01,14805,2,169
4603,4.99,2005-08-23 09:33:22,15680,2,169
4604,2.99,2005-05-26 08:33:10,211,1,170
4616,2.99,2005-07-10 15:17:33,5808,2,170
4618,2.99,2005-07-31 00:41:23,9517,2,170
4629,7.99,2005-08-23 04:27:06,15549,1,170
4638,0.99,2005-07-06 06:03:55,3621,1,171
4641,4.99,2005-07-11 00:54:56,5986,1,171
4646,5.99,2005-07-30 08:14:29,9084,2,171
4651,0.99,2005-08-19 18:35:32,13292,2,171
4653,1.99,2005-08-21 06:22:18,14270,1,171
4656,3.99,2005-05-27 19:13:15,449,2,172
4660,0.99,2005-06-17 15:14:43,2052,1,172
4661,1.99,2005-06-20 11:58:30,3032,2,172
4665,7.99,2005-07-11 14:57:51,6246,2,172
4667,5.99,2005-07-12 20:23:05,6875,1,172
4668,6.99,2005-07-27 06:03:18,7122,1,172
4669,2.99,2005-07-27 06:34:32,7135,1,172
4671,2.99,2005-07-27 11:15:01,7261,2,172
4689,2.99,2005-05-28 11:15:48,578,2,173
4694,0.99,2005-06-21 02:11:36,3224,2,173
4695,4.99,2005-06-21 10:14:27,3336,1,173
4702,3.99,2005-07-10 05:18:51,5615,1,173
4704,0.99,2005-07-28 01:27:33,7644,1,173
4710,5.99,2005-08-01 05:32:13,10351,1,173
4711,2.99,2005-08-17 21:50:39,12073,2,173
4712,6.99,2005-08-18 04:54:20,12282,1,173
4713,4.99,2005-08-18 13:13:13,12501,2,173
4716,8.99,2005-08-23 13:25:44,15775,1,173
4743,1.99,2005-07-09 12:35:08,5232,1,175
4746,0.99,2005-07-28 06:52:12,7771,1,175
4751,4.99,2005-07-31 15:31:25,9941,2,175
4752,7.99,2005-08-01 01:45:26,10229,2,175
4760,2.99,2005-08-22 04:22:31,14897,2,175
4762,0.0,2006-02-14 15:16:03,13161,2,175
4763,0.99,2005-05-26 03:17:42,172,1,176
4767,7.99,2005-05-31 08:38:20,1062,1,176
4780,6.99,2005-07-11 20:54:27,6354,1,176
4789,0.99,2005-08-01 08:55:56,10441,2,176
4790,2.99,2005-08-02 00:17:34,10862,1,176
4793,2.99,2005-08-18 21:21:44,12718,1,176
4796,7.99,2005-08-20 23:42:31,14083,1,176
4801,2.99,2005-06-16 00:25:52,1524,1,177
4802,4.99,2005-06-16 07:24:12,1621,2,177
4809,1.99,2005-07-28 02:54:30,7674,2,177
4814,0.99,2005-08-01 18:44:36,10710,1,177
4819,0.99,2005-08-21 00:21:29,14093,2,177
4820,0.99,2005-08-21 07:44:32,14310,2,177
4822,0.99,2005-08-22 03:55:02,14883,2,177
4824,6.99,2005-06-15 20:24:05,1458,2,178
4825,2.99,2005-06-16 03:14:01,1568,2,178
4830,9.99,2005-06-20 02:38:06,2898,1,178
4834,10.99,2005-07-09 05:59:47,5094,1,178
4835,2.99,2005-07-11 00:44:36,5984,1,178
4837,5.99,2005-07-12 05:07:26,6554,1,178
4840,4.99,2005-07-28 13:43:20,7959,1,178
4841,0.99,2005-07-28 17:23:46,8069,2,178
4847,4.99,2005-07-31 13:45:32,9879,2,178
4855,2.99,2005-08-18 21:45:15,12727,2,178
4865,7.99,2005-06-15 08:41:13,1286,2,179
4868,0.99,2005-07-06 16:37:58,3844,1,179
4873,6.99,2005-07-27 02:54:25,7028,1,179
4874,4.99,2005-07-27 03:43:28,7054,1,179
4876,2.99,2005-07-29 11:51:25,8573,1,179
4878,4.99,2005-07-30 23:45:23,9491,2,179
4879,0.99,2005-07-31 14:07:21,9893,2,179
4880,4.99,2005-07-31 22:36:00,10156,1,179
4892,2.99,2005-06-19 13:31:52,2700,2,180
4898,3.99,2005-07-10 18:08:49,5860,1,180
4903,3.99,2005-07-31 17:30:47,9995,2,180
4904,5.99,2005-08-01 13:46:02,10576,1,180
4906,8.99,2005-08-18 06:07:31,12313,1,180
4908,4.99,2005-08-20 14:29:37,13842,2,180
4911,2.99,2005-08-22 02:20:44,14851,1,180
4913,4.99,2006-02-14 15:16:03,12901,1,180
4915,2.99,2005-06-16 08:32:36,1638,1,181
4918,4.99,2005-06-21 22:48:59,3469,2,181
4930,4.99,2005-07-31 12:26:31,9844,1,181
4934,4.99,2005-08-01 20:01:24,10748,1,181
4935,6.99,2005-08-01 20:53:45,10773,1,181
4939,2.99,2005-08-18 19:41:27,12678,1,181
4942,4.99,2005-08-19 22:20:49,13405,2,181
4943,2.99,2005-08-19 22:48:09,13415,2,181
4948,0.99,2005-05-26 01:51:48,161,2,182
4949,3.99,2005-05-27 15:51:30,425,2,182
4950,3.99,2005-06-16 01:20:05,1542,2,182
4957,0.99,2005-07-07 19:02:37,4349,1,182
4960,0.99,2005-07-08 16:09:56,4784,2,182
4967,3.99,2005-08-17 10:54:46,11785,2,182
4968,4.99,2005-08-18 15:32:57,12573,1,182
4973,1.99,2005-08-22 09:49:32,15043,1,182
4974,0.99,2005-05-27 10:12:00,382,1,183
4978,5.99,2005-06-21 14:02:59,3381,1,183
4981,2.99,2005-07-07 09:04:26,4157,2,183
4984,4.99,2005-07-12 01:33:25,6472,1,183
4987,5.99,2005-07-31 06:34:06,9672,2,183
4988,4.99,2005-07-31 11:34:32,9818,1,183
4989,2.99,2005-07-31 15:18:19,9931,2,183
4991,2.99,2005-08-02 18:24:03,11386,2,183
4999,1.99,2005-05-28 09:56:20,567,1,184
5000,2.99,2005-06-17 09:38:08,1976,2,184
5002,0.99,2005-07-07 17:38:31,4314,1,184
5003,6.99,2005-07-08 19:42:03,4882,2,184
5013,2.99,2005-08-18 13:57:58,12532,1,184
5015,5.99,2005-08-19 17:20:15,13262,1,184
5025,4.99,2005-06-21 08:51:44,3325,1,185
5029,2.99,2005-07-11 07:05:06,6106,2,185
5031,2.99,2005-07-27 00:15:18,6965,1,185
5032,4.99,2005-07-27 03:53:52,7066,1,185
5033,2.99,2005-07-28 23:10:46,8200,1,185
5038,0.99,2005-08-02 17:37:43,11355,2,185
5040,5.99,2005-08-18 19:24:56,12674,1,185
5048,4.99,2005-06-17 21:05:06,2132,2,186
5050,4.99,2005-06-20 12:32:30,3039,1,186
5055,0.99,2005-07-30 00:13:54,8872,2,186
5056,2.99,2005-07-30 16:35:59,9303,2,186
5058,1.99,2005-07-31 20:49:14,10104,1,186
5060,0.99,2005-08-17 18:13:07,11982,1,186
5070,0.99,2005-08-22 08:00:49,15001,2,186
5072,0.99,2005-08-23 06:19:51,15596,1,186
5073,2.99,2006-02-14 15:16:03,14216,1,186
5074,7.99,2005-05-26 14:39:53,252,1,187
5077,0.99,2005-06-16 05:14:37,1592,2,187
5081,2.99,2005-06-21 15:54:37,3402,1,187
5087,3.99,2005-07-11 04:03:40,6057,1,187
5089,4.99,2005-07-27 12:26:51,7289,2,187
5091,7.99,2005-07-28 13:56:51,7967,2,187
5093,2.99,2005-08-17 13:14:50,11843,1,187
5106,3.99,2005-07-06 16:47:32,3848,2,188
5107,2.99,2005-07-07 08:43:22,4150,2,188
5108,2.99,2005-07-09 18:08:28,5356,2,188
5110,4.99,2005-07-12 05:08:16,6555,2,188
5114,5.99,2005-08-01 09:13:27,10453,2,188
5115,0.99,2005-08-01 10:45:21,10494,1,188
5116,4.99,2005-08-01 19:00:28,10719,2,188
5126,2.99,2006-02-14 15:16:03,14503,1,188
5128,0.99,2005-06-16 01:15:59,1541,1,189
5129,0.99,2005-06-16 22:49:08,1834,1,189
5133,0.99,2005-07-06 12:56:31,3763,1,189
5138,4.99,2005-07-28 02:55:20,7675,1,189
5151,2.99,2005-06-15 10:39:05,1319,1,190
5153,4.99,2005-06-17 15:31:58,2057,1,190
5156,5.99,2005-07-07 00:22:26,4005,2,190
5159,4.99,2005-07-27 08:03:22,7175,1,190
5176,2.99,2005-05-31 19:14:15,1134,1,191
5182,4.99,2005-06-17 15:10:16,2051,1,191
5186,5.99,2005-07-10 21:41:23,5924,1,191
5188,3.99,2005-07-27 18:18:35,7450,1,191
5196,1.99,2005-05-30 08:50:43,895,1,192
5199,4.99,2005-07-08 00:18:32,4469,1,192
5201,0.99,2005-07-11 13:27:09,6223,2,192
5208,0.99,2005-08-01 02:08:05,10238,2,192
5210,4.99,2005-08-02 18:23:11,11385,1,192
5215,4.99,2005-08-21 10:43:04,14404,1,192
5218,4.99,2006-02-14 15:16:03,11611,1,192
5226,8.99,2005-06-21 07:08:19,3297,1,193
5228,2.99,2005-07-28 23:34:22,8211,1,193
5229,4.99,2005-07-29 05:29:40,8379,1,193
5231,2.99,2005-07-30 08:02:00,9079,1,193
5232,4.99,2005-07-31 02:51:53,9575,1,193
5234,0.99,2005-08-18 08:36:58,12384,2,193
5238,2.99,2005-08-21 20:14:58,14679,1,193
5239,4.99,2005-08-22 05:31:53,14927,1,193
5241,6.99,2005-08-22 21:01:48,15344,2,193
5244,4.99,2005-05-27 03:03:07,334,2,194
5248,2.99,2005-06-18 12:12:29,2347,1,194
5251,7.99,2005-07-07 12:48:19,4231,2,194
5252,2.99,2005-07-09 08:14:58,5146,2,194
5253,2.99,2005-07-09 15:15:02,5291,1,194
5259,7.99,2005-08-20 06:30:33,13616,2,194
5262,6.99,2005-07-07 13:01:35,4234,1,195
5264,4.99,2005-07-09 12:26:01,5228,1,195
5268,4.99,2005-07-29 01:45:51,8280,2,195
5271,5.99,2005-07-31 13:22:51,9870,1,195
5275,2.99,2005-08-17 10:59:00,11787,2,195
5276,0.99,2005-08-17 22:38:54,12099,2,195
5277,0.99,2005-08-19 05:39:26,12941,2,195
5279,7.99,2005-08-21 23:11:23,14751,2,195
5282,5.99,2005-05-26 04:21:46,178,2,196
5286,2.99,2005-06-15 12:45:30,1348,1,196
5293,2.99,2005-07-08 19:34:55,4879,1,196
5295,4.99,2005-07-09 08:07:07,5143,2,196
5296,3.99,2005-07-09 18:04:29,5353,2,196
5304,6.99,2005-07-31 08:28:46,9721,1,196
5307,4.99,2005-08-01 00:28:38,10191,1,196
5312,8.99,2005-08-20 12:36:42,13799,1,196
5313,5.99,2005-08-21 10:54:49,14410,2,196
5314,5.99,2005-08-21 20:49:58,14698,1,196
5316,2.99,2005-05-25 16:03:42,94,2,197
5319,1.99,2005-05-28 19:35:45,649,2,197
5322,3.99,2005-05-30 10:11:29,903,1,197
5325,0.99,2005-06-15 14:05:11,1363,1,197
5326,2.99,2005-06-15 22:07:09,1503,1,197
5335,0.99,2005-07-09 17:27:05,5344,2,197
5340,3.99,2005-08-01 09:31:00,10460,2,197
5342,4.99,2005-08-01 19:46:11,10739,2,197
5348,1.99,2005-08-17 04:49:35,11643,1,197
5349,0.99,2005-08-19 00:27:01,12799,1,197
5350,3.99,2005-08-20 16:37:35,13913,2,197
5352,4.99,2005-08-22 06:19:37,14951,2,197
5356,0.99,2005-05-27 06:37:15,357,1,198
5369,0.99,2005-07-27 12:24:12,7287,1,198
5370,5.99,2005-07-27 17:46:53,7441,1,198
5375,4.99,2005-07-31 21:08:56,10112,1,198
5376,2.99,2005-07-31 22:18:43,10147,1,198
5377,0.99,2005-08-01 17:27:58,10679,1,198
5381,4.99,2005-08-17 13:03:36,11836,1,198
5382,2.99,2005-08-17 17:12:26,11949,2,198
5392,4.99,2005-08-23 00:27:18,15433,1,198
5396,0.99,2005-06-21 07:23:34,3299,1,199
5400,2.99,2005-07-09 19:44:58,5398,2,199
5401,5.99,2005-07-10 08:47:36,5680,2,199
5408,4.99,2005-07-31 16:04:22,9959,1,199
5412,2.99,2005-08-02 21:04:39,11454,1,199
5415,0.99,2005-08-22 23:37:11,15412,2,199
5421,6.99,2005-06-17 04:29:15,1899,2,200
5433,3.99,2005-07-29 05:15:41,8368,2,200
5443,6.99,2005-08-23 19:35:42,15961,1,200
5448,1.99,2005-06-17 14:40:58,2047,1,201
5451,4.99,2005-06-20 17:18:06,3106,1,201
5459,3.99,2005-08-02 00:22:46,10865,2,201
5464,3.99,2005-08-20 08:27:03,13671,2,201
5469,5.99,2005-08-23 20:06:04,15974,2,201
5479,2.99,2005-07-28 00:13:58,7613,1,202
5481,2.99,2005-07-29 20:15:00,8779,1,202
5489,4.99,2005-08-17 16:22:05,11924,2,202
5499,7.99,2005-06-20 05:18:16,2939,2,203
5500,2.99,2005-06-21 16:00:18,3406,2,203
5501,2.99,2005-07-07 08:15:52,4136,2,203
5510,2.99,2005-08-17 07:32:51,11712,1,203
5513,5.99,2005-08-21 14:26:28,14505,2,203
5518,4.99,2005-05-30 02:01:23,857,2,204
5523,7.99,2005-06-17 04:18:48,1894,2,204
5527,4.99,2005-07-09 00:24:34,4979,1,204
5530,4.99,2005-07-11 01:34:25,6004,2,204
5531,2.99,2005-07-11 13:45:14,6225,2,204
5532,0.99,2005-07-12 09:31:43,6631,2,204
5538,4.99,2005-07-31 14:38:12,9906,2,204
5544,0.99,2005-08-19 10:27:25,13084,1,204
5545,4.99,2005-08-19 22:48:48,13416,1,204
5546,2.99,2005-08-20 16:05:11,13899,2,204
5555,7.99,2005-07-06 05:20:25,3601,1,205
5556,3.99,2005-07-07 12:46:47,4230,2,205
5564,0.99,2005-08-21 08:36:03,14338,1,205
5569,0.99,2005-06-17 02:27:03,1872,2,206
5571,4.99,2005-06-20 10:43:13,3012,2,206
5575,4.99,2005-07-07 04:34:38,4068,2,206
5581,4.99,2005-07-27 21:40:05,7541,2,206
5586,2.99,2005-08-02 05:35:03,11022,1,206
5587,2.99,2005-08-17 04:31:49,11634,2,206
5595,4.99,2005-08-23 10:36:00,15709,1,206
5597,0.99,2005-05-25 05:53:23,44,1,207
5610,4.99,2005-07-09 14:02:50,5259,1,207
5619,0.99,2005-08-01 04:08:11,10300,2,207
5621,0.99,2005-08-02 13:52:19,11260,2,207
5627,9.99,2005-08-20 16:32:10,13912,2,207
5629,1.99,2005-08-23 07:25:29,15625,1,207
5636,2.99,2005-07-06 15:20:37,3811,2,208
5648,4.99,2005-07-31 12:18:49,9838,1,208
5649,4.99,2005-08-01 20:28:39,10762,2,208
5650,5.99,2005-08-01 21:24:28,10784,2,208
5654,5.98,2006-02-14 15:16:03,13719,1,208
5657,0.99,2005-05-27 21:32:42,471,1,209
5658,2.99,2005-05-31 19:53:03,1143,2,209
5660,4.99,2005-06-16 10:06:49,1657,1,209
5663,2.99,2005-07-06 00:18:29,3504,2,209
5666,4.99,2005-07-08 17:04:06,4810,2,209
5673,4.99,2005-07-27 20:28:03,7505,1,209
5675,4.99,2005-07-28 17:20:17,8067,1,209
5676,8.99,2005-07-29 19:22:37,8759,2,209
5677,2.99,2005-07-29 21:53:00,8816,2,209
5678,6.99,2005-07-30 07:11:44,9054,2,209
5681,4.99,2005-08-01 15:57:55,10646,1,209
5684,8.99,2005-08-20 12:32:32,13796,1,209
5686,2.99,2005-08-22 18:13:07,15254,1,209
5693,0.99,2005-07-07 14:38:41,4270,2,210
5695,0.99,2005-07-07 18:32:04,4334,1,210
5698,6.99,2005-07-08 19:19:52,4871,1,210
5701,0.99,2005-07-10 23:24:02,5957,2,210
5702,4.99,2005-07-11 13:56:46,6227,2,210
5705,0.99,2005-07-28 11:38:08,7909,2,210
5707,3.99,2005-07-29 16:04:00,8678,2,210
5710,8.99,2005-08-18 09:45:33,12410,2,210
5722,8.99,2005-07-06 21:15:38,3937,2,211
5724,5.99,2005-07-07 23:04:23,4441,2,211
5725,2.99,2005-07-08 00:52:35,4479,2,211
5726,2.99,2005-07-08 18:52:07,4857,1,211
5728,3.99,2005-07-10 09:48:04,5699,2,211
5731,4.99,2005-07-12 09:18:08,6628,1,211
5733,0.99,2005-07-27 19:28:17,7484,2,211
5736,3.99,2005-07-30 09:05:44,9111,1,211
5742,0.99,2005-08-18 06:07:00,12311,2,211
5744,5.99,2005-08-18 15:23:31,12570,2,211
5752,4.99,2006-02-14 15:16:03,12746,2,211
5753,0.99,2005-06-15 13:17:01,1356,1,212
5754,0.99,2005-06-15 15:05:10,1379,2,212
5756,9.99,2005-06-19 15:58:38,2739,2,212
5767,0.99,2005-08-18 11:40:09,12467,2,212
5769,2.99,2005-08-21 16:23:53,14563,1,212
5771,4.99,2005-08-23 16:27:24,15872,1,212
5774,0.99,2005-06-15 21:41:38,1489,1,213
5777,0.99,2005-06-18 23:44:08,2509,1,213
5781,2.99,2005-06-21 03:25:26,3252,1,213
5782,2.99,2005-06-21 08:11:18,3313,1,213
5784,4.99,2005-07-07 13:12:07,4236,2,213
5786,4.99,2005-07-09 08:55:52,5159,2,213
5791,4.99,2005-07-29 11:01:50,8542,2,213
5797,4.99,2005-08-19 20:55:23,13354,1,213
5803,2.99,2005-05-31 10:14:31,1076,1,214
5815,5.99,2005-07-28 08:35:51,7826,2,214
5822,2.99,2005-08-19 12:30:01,13138,2,214
5823,9.99,2005-08-19 20:44:00,13350,2,214
5824,2.99,2005-08-19 22:36:26,13409,1,214
5825,0.99,2005-08-20 04:38:52,13565,1,214
5827,4.99,2005-08-20 14:59:55,13864,1,214
5833,4.99,2005-05-31 10:55:26,1080,2,215
5838,2.99,2005-06-20 04:09:04,2918,2,215
5839,2.99,2005-06-20 20:01:52,3143,1,215
5840,8.99,2005-07-08 22:36:06,4940,2,215
5845,0.99,2005-07-31 00:43:26,9518,1,215
5847,2.99,2005-08-17 08:14:41,11729,1,215
5850,0.99,2005-08-19 10:28:22,13085,2,215
5858,4.99,2005-05-31 00:08:25,997,1,216
5859,6.99,2005-06-15 20:32:08,1461,2,216
5863,2.99,2005-06-21 19:02:03,3432,1,216
5868,8.99,2005-07-29 23:44:43,8859,2,216
5874,2.99,2005-08-21 19:01:36,14638,2,216
5875,4.99,2005-08-21 22:08:52,14726,2,216
5876,4.99,2005-08-22 16:06:23,15192,1,216
5878,4.99,2005-08-23 18:40:41,15934,2,216
5880,0.0,2006-02-14 15:16:03,11676,1,216
5881,2.99,2005-05-29 22:14:55,828,2,217
5884,6.99,2005-06-17 16:43:47,2076,1,217
5888,4.99,2005-07-12 05:50:31,6570,2,217
5899,4.99,2005-08-17 17:23:20,11958,1,217
5901,4.99,2005-08-19 02:55:36,12871,1,217
5905,0.99,2005-06-18 05:49:46,2262,1,218
5912,6.99,2005-07-30 05:28:40,9018,2,218
5916,2.99,2005-08-18 12:31:34,12481,2,218
5921,0.99,2005-08-23 05:30:19,15575,2,218
5923,3.99,2005-06-18 17:12:01,2417,2,219
5926,7.99,2005-07-08 21:13:56,4910,2,219
5930,7.99,2005-07-10 11:51:50,5739,2,219
5933,1.99,2005-07-12 03:11:55,6501,2,219
5934,2.99,2005-07-27 14:06:50,7335,2,219
5938,6.99,2005-07-29 15:02:54,8652,1,219
5943,0.99,2005-08-20 21:23:11,14029,2,219
5945,4.99,2005-08-21 20:32:37,14688,1,219
5950,0.99,2005-06-16 22:35:20,1832,1,220
5951,2.99,2005-07-08 21:37:31,4918,2,220
5953,2.99,2005-07-10 17:27:42,5847,2,220
5959,4.99,2005-07-29 06:12:40,8398,1,220
5964,4.99,2005-08-02 03:23:23,10948,1,220
5967,4.99,2005-08-17 04:15:46,11622,1,220
5972,2.99,2005-08-19 18:07:47,13281,1,220
5974,4.99,2005-08-23 10:32:52,15706,2,220
5975,4.99,2005-05-26 10:44:04,226,2,221
5981,4.99,2005-07-07 15:53:47,4293,1,221
5984,5.99,2005-07-09 04:20:35,5058,1,221
5988,8.99,2005-07-27 21:19:34,7531,2,221
5990,6.99,2005-07-30 17:16:39,9320,1,221
5991,7.99,2005-07-30 22:20:04,9453,1,221
5992,0.99,2005-07-31 12:58:20,9853,2,221
5994,4.99,2005-08-17 06:56:56,11693,1,221
5997,3.99,2005-08-18 17:26:38,12620,2,221
5998,2.99,2005-08-19 23:34:26,13434,2,221
6000,0.99,2005-08-21 09:37:16,14371,2,221
6005,0.99,2005-05-27 15:02:10,416,2,222
6012,6.99,2005-07-10 04:26:13,5592,2,222
6016,0.99,2005-07-28 07:18:26,7786,2,222
6021,2.99,2005-08-18 01:21:21,12179,2,222
6028,0.99,2005-07-06 10:17:59,3705,1,223
6032,3.99,2005-07-29 05:09:11,8362,2,223
6035,5.99,2005-08-19 05:02:46,12927,1,223
6037,4.99,2005-08-21 14:07:35,14496,2,223
6038,7.99,2005-08-22 18:21:04,15257,1,223
6039,5.99,2005-08-23 04:20:38,15546,2,223
6042,2.99,2005-06-18 06:35:03,2277,1,224
6054,4.99,2005-08-18 12:49:04,12492,1,224
6055,2.99,2005-08-19 06:38:59,12969,1,224
6057,0.99,2005-08-21 00:31:03,14099,2,224
6059,5.99,2005-08-21 13:07:10,14468,2,224
6069,2.99,2005-07-08 23:16:21,4955,2,225
6071,2.99,2005-07-11 09:55:34,6159,1,225
6076,4.99,2005-07-27 14:31:24,7347,2,225
6079,4.99,2005-07-28 19:07:45,8110,2,225
6084,1.99,2005-08-02 16:53:00,11333,2,225
6085,0.99,2005-08-02 18:23:01,11384,2,225
6086,5.99,2005-08-02 18:47:44,11395,2,225
6090,4.99,2005-06-21 22:13:33,3466,1,226
6092,4.99,2005-07-07 17:57:56,4324,1,226
6094,2.99,2005-07-09 20:47:36,5419,1,226
6097,3.99,2005-07-27 13:55:34,7329,1,226
6100,1.99,2005-08-18 01:07:00,12172,1,226
6105,4.99,2005-08-22 05:47:15,14934,2,226
6106,2.99,2005-08-23 01:39:05,15472,2,226
6125,4.99,2005-07-29 06:53:36,8417,2,227
6126,2.99,2005-07-30 02:47:13,8936,1,227
6129,0.99,2005-08-17 15:13:21,11892,2,227
6131,0.99,2005-08-22 23:21:22,15406,2,227
6140,0.99,2005-07-06 01:37:07,3538,2,228
6141,8.99,2005-07-06 10:28:53,3710,2,228
6145,4.99,2005-07-08 08:44:32,4636,1,228
6147,2.99,2005-07-09 08:31:03,5151,1,228
6148,4.99,2005-07-09 16:23:32,5320,1,228
6151,2.99,2005-07-26 23:43:49,6948,1,228
6153,0.99,2005-07-27 23:48:15,7601,1,228
6157,2.99,2005-08-19 06:00:52,12952,2,228
6161,4.99,2005-06-18 01:59:16,2200,1,229
6167,4.99,2005-07-08 02:42:03,4515,1,229
6168,0.99,2005-07-08 11:07:37,4694,2,229
6180,0.99,2005-08-19 18:57:29,13306,2,229
6187,4.99,2005-05-31 10:28:33,1078,1,230
6189,4.99,2005-06-16 16:39:58,1744,1,230
6191,8.99,2005-06-18 19:25:47,2450,2,230
6196,4.99,2005-07-09 03:33:32,5045,1,230
6204,0.99,2005-07-29 15:04:23,8653,2,230
6213,1.99,2005-08-17 22:04:17,12079,1,230
6215,0.99,2005-08-18 14:21:11,12542,2,230
6217,5.99,2005-08-20 23:12:57,14073,1,230
6220,6.99,2005-05-27 22:39:10,479,1,231
6227,2.99,2005-07-09 06:08:23,5096,1,231
6228,5.99,2005-07-10 03:13:24,5560,1,231
6236,5.99,2005-08-17 02:03:02,11581,1,231
6238,8.99,2005-08-18 03:11:04,12230,2,231
6239,3.99,2005-08-18 03:11:44,12231,1,231
6240,6.99,2005-08-20 19:08:32,13983,2,231
6241,0.99,2005-08-20 21:21:08,14026,1,231
6242,4.99,2005-08-21 13:33:28,14478,1,231
6247,0.99,2005-06-16 07:14:13,1619,2,232
6250,2.99,2005-07-11 18:13:24,6309,1,232
6251,5.99,2005-07-27 06:08:48,7123,1,232
6257,4.99,2005-07-29 06:25:08,8401,2,232
6258,4.99,2005-07-29 15:04:42,8655,2,232
6260,10.99,2005-07-30 17:44:24,9330,2,232
6263,6.99,2005-08-01 12:23:00,10539,1,232
6265,2.99,2005-08-19 02:15:32,12853,2,232
6270,2.99,2005-06-17 10:58:53,1992,2,233
6271,2.99,2005-06-18 04:46:33,2244,2,233
6273,4.99,2005-06-18 18:52:30,2443,2,233
6277,5.99,2005-07-09 14:21:10,5267,2,233
6278,2.99,2005-07-10 17:25:24,5846,1,233
6284,2.99,2005-07-29 10:26:14,8530,2,233
6325,4.99,2005-07-06 22:47:09,3968,1,235
6326,2.99,2005-07-08 06:31:28,4592,2,235
6327,4.99,2005-07-10 14:15:21,5790,1,235
6330,4.99,2005-07-12 01:21:03,6466,2,235
6332,6.99,2005-07-29 07:38:10,8446,2,235
6339,4.99,2005-08-18 13:16:31,12502,1,235
6349,8.99,2005-06-17 21:29:34,2139,2,236
6354,2.99,2005-06-21 21:46:56,3460,2,236
6356,4.99,2005-07-06 17:07:54,3857,2,236
