assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
11330,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in Striatum (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619535,,BAO_0000218,,
11331,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in blood (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619536,,BAO_0000218,178.0,
11332,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in cerebellum (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619537,,BAO_0000218,2037.0,
11333,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in cortex (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619705,,BAO_0000218,,
11334,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in femur (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619706,,BAO_0000218,,
11335,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in liver (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619707,,BAO_0000218,2107.0,
11336,,Mus musculus,Biodistribution in CD-1 mice was determined after 30 minutes in lung (expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL619708,,BAO_0000218,,
11337,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625219,,BAO_0000218,,
11338,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625220,,BAO_0000218,178.0,
11339,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625221,,BAO_0000218,2037.0,
11340,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625222,,BAO_0000218,,
11341,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625223,,BAO_0000218,,
11342,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625224,,BAO_0000218,2107.0,
11343,,Mus musculus,Biodistribution in CD-1 mice was determined after 5 minute in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),N,A,1,Intermediate,1,,CHEMBL625225,,BAO_0000218,,
11344,,Rattus norvegicus,Biodistribution in Rat blood after 24 hours of iv administration,N,A,1,Intermediate,1,,CHEMBL625226,,BAO_0000218,178.0,
11345,,Rattus norvegicus,Biodistribution in Rat blood after 24 hours of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625227,,BAO_0000218,178.0,
11346,,Rattus norvegicus,Biodistribution in Rat blood after 30 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL625228,,BAO_0000218,178.0,
11347,,Rattus norvegicus,Biodistribution in Rat blood after 30 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL875354,,BAO_0000218,178.0,
11348,,Rattus norvegicus,Biodistribution in Rat blood after 5 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL625229,,BAO_0000218,178.0,
11349,,Rattus norvegicus,Biodistribution in Rat blood after 5 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625230,,BAO_0000218,178.0,
11350,,Rattus norvegicus,Biodistribution in Rat heart after 24 hours of iv administration,N,A,1,Intermediate,1,,CHEMBL625231,,BAO_0000218,948.0,
11351,,Rattus norvegicus,Biodistribution in Rat heart after 24 hours of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625900,,BAO_0000218,948.0,
11352,,Rattus norvegicus,Biodistribution in Rat heart after 30 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL625901,,BAO_0000218,948.0,
11353,,Rattus norvegicus,Biodistribution in Rat heart after 30 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625902,,BAO_0000218,948.0,
11354,,Rattus norvegicus,Biodistribution in Rat heart after 5 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL625903,,BAO_0000218,948.0,
11355,,Rattus norvegicus,Biodistribution in Rat heart after 5 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625904,,BAO_0000218,948.0,
11356,,Rattus norvegicus,Biodistribution in Rat liver after 24 hours of iv administration,N,A,1,Intermediate,1,,CHEMBL625905,,BAO_0000218,2107.0,
11357,,Rattus norvegicus,Biodistribution in Rat liver after 24 hours of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL627861,,BAO_0000218,2107.0,
11358,,Rattus norvegicus,Biodistribution in Rat liver after 30 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL627862,,BAO_0000218,2107.0,
11359,,Rattus norvegicus,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL627863,,BAO_0000218,2107.0,
11360,,Rattus norvegicus,Biodistribution in Rat liver after 30 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL627769,,BAO_0000218,2107.0,
11361,,Canis lupus familiaris,Maximum plasma concentration in Beagle dogs at oral dose of 20 mg/kg and an intravenous dose of 5 mg/kg was administered,N,A,1,Intermediate,1,,CHEMBL627770,,BAO_0000218,1969.0,
11362,,Macaca fascicularis,Cmax in cynomolgus monkey (PO dose),N,A,1,Intermediate,1,,CHEMBL627771,,BAO_0000218,,
11363,,Rattus norvegicus,Cmax in rat (PO dose),N,A,1,Intermediate,1,,CHEMBL627772,,BAO_0000218,,
11364,,Rattus norvegicus,Cmax in rat (PO dose),N,A,1,Intermediate,1,,CHEMBL627773,,BAO_0000218,,
11365,,Rattus norvegicus,Maximum plasma concentration in rats after an oral dose of 5 mg/kg,N,A,1,Intermediate,1,,CHEMBL621922,,BAO_0000218,1969.0,
11366,,Rattus norvegicus,Cmax in rat plasma after oral dose (10 mg/kg),N,A,1,Intermediate,1,,CHEMBL621923,,BAO_0000218,1969.0,
11367,,,Cmax in plasma after oral dose (10 mg/kg),U,A,0,Autocuration,1,,CHEMBL621924,,BAO_0000218,1969.0,
11368,,Canis lupus familiaris,Maximum plasma concentration of compound was determined in dog at 25 mg/kg orally,N,A,1,Intermediate,1,,CHEMBL621925,,BAO_0000218,1969.0,
11369,,Simiiformes,Maximum plasma concentration of compound was determined in monkey at 25 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621926,,BAO_0000218,1969.0,
11370,,Oryctolagus cuniculus,Maximum plasma concentration of compound was determined in rabbit at 25 mg/kg orally,N,A,1,Intermediate,1,,CHEMBL621927,,BAO_0000218,1969.0,
11371,,Rattus norvegicus,Maximum plasma concentration of compound was determined in rat at 25 mg/kg orally,N,A,1,Intermediate,1,,CHEMBL621928,,BAO_0000218,1969.0,
11372,,Rattus norvegicus,Maximum plasma concentration after p.o. (10 mpk) administration in rats.,N,A,1,Intermediate,1,,CHEMBL621929,,BAO_0000218,1969.0,
11373,,Mus musculus,Maximum plasma concentration (Cmax) after p.o. administration of 200 mg/kg in mice,N,A,1,Intermediate,1,,CHEMBL621930,,BAO_0000218,1969.0,
11374,,Rattus norvegicus,Maximum plasma concentration after oral dosing in rat,N,A,1,Intermediate,1,,CHEMBL621931,,BAO_0000218,1969.0,
11375,,,Maximum plasma concentration evaluated in 100% PEG solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621932,,BAO_0000218,1969.0,
11376,,,Maximum plasma concentration evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621933,,BAO_0000218,1969.0,
11377,,Canis lupus familiaris,Maximum plasma concentration in dogs at 0.5 mg/kg dose upon oral administration,N,A,1,Intermediate,1,,CHEMBL621934,,BAO_0000218,1969.0,
11378,,Canis lupus familiaris,Maximum plasma concentration in dogs at 1 mg/kg dose upon oral administration,N,A,1,Intermediate,1,,CHEMBL621935,,BAO_0000218,1969.0,
11379,,Rattus norvegicus,Maximum plasma concentration in rat upon oral administration of 40 mg/kg,N,A,1,Intermediate,1,,CHEMBL621936,,BAO_0000218,1969.0,
11380,,,Maximum plasma concentration was determined,U,A,0,Autocuration,1,,CHEMBL621937,,BAO_0000218,1969.0,
11381,,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621938,,BAO_0000218,1969.0,
11382,,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621939,,BAO_0000218,1969.0,
11383,,,Maximum plasma concentration was evaluated in 10% of PEG suspension at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621940,,BAO_0000218,1969.0,
11384,,,Maximum plasma concentration was evaluated in 100% of PEG solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621941,,BAO_0000218,1969.0,
11385,,,Maximum plasma concentration was evaluated in DMA:H2O solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL621942,,BAO_0000218,1969.0,
11386,,,Maximum plasma concentration was evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL626178,,BAO_0000218,1969.0,
11387,,,Maximum plasma concentration was evaluated in Hp-beta-CD solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL626179,,BAO_0000218,1969.0,
11388,,,Maximum plasma concentration was evaluated in saline solution at a dose of 20 mg/kg orally,U,A,0,Autocuration,1,,CHEMBL626180,,BAO_0000218,1969.0,
11389,,Rattus norvegicus,Plasma Cmax in rat (PO dose),N,A,1,Intermediate,1,,CHEMBL626181,,BAO_0000218,1969.0,
11390,,Rattus norvegicus,Maximum serum concentration after po dose of 5.22 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL626182,,BAO_0000218,,
11391,,Rattus norvegicus,Maximum serum concentration after po dose of 5.46 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL626183,,BAO_0000218,,
11392,,Rattus norvegicus,Maximum serum concentration was determined for the compound after po dose of 5.01 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL626184,,BAO_0000218,,
11393,,Rattus norvegicus,Maximum serum concentration was determined for the compound after po dose of 5.03 mg/kg in rats,N,A,1,Intermediate,1,,CHEMBL626185,,BAO_0000218,,
11394,,Canis lupus familiaris,Maximum plasma concentration (Cmax) was determined in dogs fed after oral administration of 25 mg/kg of the compound.,N,A,1,Intermediate,1,,CHEMBL626186,,BAO_0000218,1969.0,
11395,,Canis lupus familiaris,Maximum plasma concentration (Cmax) was determined in fasted dogs after oral administration of 25 mg/kg of the compound.,N,A,1,Intermediate,1,,CHEMBL877589,,BAO_0000218,1969.0,
11396,,,Maximum concentration of the drug at 1 uM/dg administered intravenously,U,A,0,Autocuration,1,,CHEMBL626187,,BAO_0000218,,
11397,,,Maximum concentration of the drug at 20 uM/dg administered perorally,U,A,0,Autocuration,1,,CHEMBL626188,,BAO_0000218,,
11398,,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg,U,A,0,Autocuration,1,,CHEMBL626189,,BAO_0000218,,
11399,,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,U,A,0,Autocuration,1,,CHEMBL626855,,BAO_0000218,178.0,
11400,,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,U,A,0,Autocuration,1,,CHEMBL623781,,BAO_0000218,178.0,
11401,,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,U,A,0,Autocuration,1,,CHEMBL623782,,BAO_0000218,178.0,
11402,,Rattus norvegicus,Oral absorption expressed as peak plasma conc (Cmax) after oral dosing of 50 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL623783,,BAO_0000218,1969.0,
11403,,Canis lupus familiaris,Cmax in dog plasma after 1mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623784,,BAO_0000218,1969.0,
11404,,Canis lupus familiaris,Bioavailability as maximal plasma concentration in dogs after 2.5 mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623785,,BAO_0000218,1969.0,
11405,,Rattus norvegicus,Bioavailability as maximal plasma concentration in rats after 10 mg/kg oral dose,N,A,1,Intermediate,1,,CHEMBL623786,,BAO_0000218,1969.0,
11406,,Rattus norvegicus,Oral maximum concentration in rat,N,A,1,Intermediate,1,,CHEMBL623787,,BAO_0000218,,
11407,,Rattus norvegicus,Oral maximum concentration in rat,N,A,1,Intermediate,1,,CHEMBL623788,,BAO_0000218,,
11408,,Mus musculus,Oral plasma concentration in mice at 100 mg/kg dosage within 4-hr time frame.,N,A,1,Intermediate,1,,CHEMBL623789,,BAO_0000218,1969.0,
11409,,Mus musculus,Peak concentration in blood after intravenous administration to mice,N,A,1,Intermediate,1,,CHEMBL623790,,BAO_0000218,178.0,
11410,,Mus musculus,Peak concentration in blood after peroral administration to mice,N,A,1,Intermediate,1,,CHEMBL623791,,BAO_0000218,178.0,
11411,,Rattus norvegicus,Peak concentration in rat plasma was determined,N,A,1,Intermediate,1,,CHEMBL623792,,BAO_0000218,1969.0,
11412,,Simiiformes,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of monkey after oral administration of 0.05 mmol/kg,U,A,0,Autocuration,1,,CHEMBL623793,,BAO_0000218,1969.0,
11413,,Mus musculus,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of mouse after oral administration of 0.05 mmol/kg,N,A,1,Intermediate,1,,CHEMBL623794,,BAO_0000218,1969.0,
11414,,Rattus norvegicus,Peak plasma concentration expresses the ability of compound for the release of L-Dopa in the plasma of rat after oral administration of 0.05 mmol/kg,N,A,1,Intermediate,1,,CHEMBL623795,,BAO_0000218,1969.0,
11415,,Rattus norvegicus,"Distribution in rat heart 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623796,,BAO_0000218,,
11416,,Rattus norvegicus,"Distribution in rat heart 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623797,,BAO_0000218,,
11417,,Rattus norvegicus,"Distribution in rat heart 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623798,,BAO_0000218,,
11418,,Rattus norvegicus,"Distribution in rat heart 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623799,,BAO_0000218,,
11419,,Rattus norvegicus,"Distribution in rat intestine 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624490,,BAO_0000218,160.0,
11420,,Rattus norvegicus,"Distribution in rat intestine 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624491,,BAO_0000218,160.0,
11421,,Rattus norvegicus,"Distribution in rat intestine 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624492,,BAO_0000218,160.0,
11422,,Rattus norvegicus,"Distribution in rat intestine 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624493,,BAO_0000218,160.0,
11423,,Rattus norvegicus,"Distribution in rat intestine 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL877595,,BAO_0000218,160.0,
11424,,Rattus norvegicus,"Distribution in rat intestine 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624494,,BAO_0000218,160.0,
11425,,Rattus norvegicus,"Distribution in rat intestine 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624495,,BAO_0000218,160.0,
11426,,Rattus norvegicus,"Distribution in rat intestine 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624681,,BAO_0000218,160.0,
11427,,Rattus norvegicus,"Distribution in rat kidney, 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624682,,BAO_0000218,,
11428,,Rattus norvegicus,"Distribution in rat kidney, 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624683,,BAO_0000218,,
11429,,Rattus norvegicus,"Distribution in rat kidney, 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624684,,BAO_0000218,,
11430,,Rattus norvegicus,"Distribution in rat kidney, 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624685,,BAO_0000218,,
11431,,Rattus norvegicus,"Distribution in rat kidney, 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624686,,BAO_0000218,,
11432,,Rattus norvegicus,"Distribution in rat kidney, 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624687,,BAO_0000218,,
11433,,Rattus norvegicus,"Distribution in rat kidney, 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624688,,BAO_0000218,,
11434,,Rattus norvegicus,"Distribution in rat kidney, 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL627161,,BAO_0000218,,
11435,,Rattus norvegicus,"Distribution in rat liver 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL622127,,BAO_0000218,,
11436,,Rattus norvegicus,"Distribution in rat liver 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL622128,,BAO_0000218,,
11437,,Rattus norvegicus,"Distribution in rat liver 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL874384,,BAO_0000218,,
11438,,Rattus norvegicus,"Distribution in rat liver 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624898,,BAO_0000218,,
11439,,Rattus norvegicus,"Distribution in rat liver 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624899,,BAO_0000218,,
11440,,Rattus norvegicus,"Distribution in rat liver 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624900,,BAO_0000218,,
11441,,Rattus norvegicus,"Distribution in rat liver 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624901,,BAO_0000218,,
11442,,Rattus norvegicus,"Distribution in rat liver 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624902,,BAO_0000218,,
11443,,Rattus norvegicus,"Distribution in rat lungs 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624903,,BAO_0000218,,
11444,,Rattus norvegicus,"Distribution in rat lungs 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624904,,BAO_0000218,,
11445,,Rattus norvegicus,"Distribution in rat lungs 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624905,,BAO_0000218,,
11446,,Rattus norvegicus,"Distribution in rat lungs 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624906,,BAO_0000218,,
11447,,Rattus norvegicus,"Distribution in rat lungs 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624907,,BAO_0000218,,
11448,,Rattus norvegicus,"Distribution in rat lungs 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624908,,BAO_0000218,,
11449,,Rattus norvegicus,"Distribution in rat lungs 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624909,,BAO_0000218,,
11450,,Rattus norvegicus,"Distribution in rat lungs 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624910,,BAO_0000218,,
11451,,Rattus norvegicus,"Distribution in rat muscle 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624911,,BAO_0000218,2385.0,
11452,,Rattus norvegicus,"Distribution in rat muscle 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL874388,,BAO_0000218,2385.0,
11453,,Rattus norvegicus,"Distribution in rat muscle 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL624912,,BAO_0000218,2385.0,
11454,,Rattus norvegicus,"Distribution in rat muscle 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL622930,,BAO_0000218,2385.0,
11455,,Rattus norvegicus,"Distribution in rat muscle 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623121,,BAO_0000218,2385.0,
11456,,Rattus norvegicus,"Distribution in rat muscle 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623122,,BAO_0000218,2385.0,
11457,,Rattus norvegicus,"Distribution in rat muscle 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623123,,BAO_0000218,2385.0,
11458,,Rattus norvegicus,"Distribution in rat muscle 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623124,,BAO_0000218,2385.0,
11459,,Rattus norvegicus,"Distribution in rat pancreas 15 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623125,,BAO_0000218,,
11460,,Rattus norvegicus,"Distribution in rat pancreas 1 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623126,,BAO_0000218,,
11461,,Rattus norvegicus,"Distribution in rat pancreas 2 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623127,,BAO_0000218,,
11462,,Rattus norvegicus,"Distribution in rat pancreas 30 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623128,,BAO_0000218,,
11463,,Rattus norvegicus,"Distribution in rat pancreas 4 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623129,,BAO_0000218,,
11464,,Rattus norvegicus,"Distribution in rat pancreas 5 min after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623130,,BAO_0000218,,
11465,,Rattus norvegicus,"Distribution in rat pancreas 6 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623131,,BAO_0000218,,
11466,,Rattus norvegicus,"Distribution in rat pancreas 8 hr after intravenous administration, injected dose/gm",N,A,1,Intermediate,1,,CHEMBL623132,,BAO_0000218,,
11467,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623133,,BAO_0000218,2107.0,
11468,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623134,,BAO_0000218,,
11469,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL874389,,BAO_0000218,,
11470,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL623135,,BAO_0000218,,
11471,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623136,,BAO_0000218,,
11472,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL623137,,BAO_0000218,,
11473,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623138,,BAO_0000218,,
11474,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL623139,,BAO_0000218,2113.0,
11475,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623140,,BAO_0000218,2113.0,
11476,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL623141,,BAO_0000218,2107.0,
11477,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623142,,BAO_0000218,2107.0,
11478,,Rattus norvegicus,The distribution of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL623143,,BAO_0000218,,
11479,,Mus musculus,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in mouse.,N,A,1,Intermediate,1,,CHEMBL623144,,BAO_0000218,1088.0,
11480,,Rattus norvegicus,The total amount of penciclovir recovered in the urine over a 48-h period was determined by HPLC using a C18 reversed-phase column in rat.,N,A,1,Intermediate,1,,CHEMBL623405,,BAO_0000218,1088.0,
11481,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624074,,BAO_0000218,,
11482,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624075,,BAO_0000218,,
11483,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624076,,BAO_0000218,,
11484,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624077,,BAO_0000218,,
11485,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624078,,BAO_0000218,,
11486,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624079,,BAO_0000218,2113.0,
11487,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624261,,BAO_0000218,2113.0,
11488,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624262,,BAO_0000218,,
11489,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624263,,BAO_0000218,,
11490,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 30 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624264,,BAO_0000218,,
