assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
12065,15604,A,,Autocuration,CHEMBL626873,,,22224,,1,,U,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,Simiiformes,,,0,,BAO_0000218
12066,15604,A,,Intermediate,CHEMBL629583,,,50597,,1,,N,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,Rattus norvegicus,,,1,,BAO_0000218
12067,15604,A,,Intermediate,CHEMBL629584,,,50588,,1,,N,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,Canis lupus familiaris,,,1,,BAO_0000218
12068,15604,A,,Intermediate,CHEMBL629585,,,50588,,1,,N,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in dog,Canis lupus familiaris,,,1,,BAO_0000218
12069,13751,A,,Intermediate,CHEMBL629586,In vivo,955.0,50597,,1,,N,"Biodistribution in brain of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Brain,1,,BAO_0000218
12070,13751,A,,Intermediate,CHEMBL629587,In vivo,955.0,50597,,1,,N,"Biodistribution in brain of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Brain,1,,BAO_0000218
12071,13751,A,,Intermediate,CHEMBL629588,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12072,13751,A,,Intermediate,CHEMBL629589,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12073,13751,A,,Intermediate,CHEMBL629590,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12074,13751,A,,Intermediate,CHEMBL629591,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12075,13751,A,,Intermediate,CHEMBL629592,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12076,13751,A,,Intermediate,CHEMBL629593,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12077,13751,A,,Intermediate,CHEMBL629594,In vivo,,50597,,1,,N,"Biodistribution in fat of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12078,13751,A,,Intermediate,CHEMBL629595,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12079,13751,A,,Intermediate,CHEMBL630290,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12080,13751,A,,Intermediate,CHEMBL627137,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12081,13751,A,,Intermediate,CHEMBL627138,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12082,13751,A,,Intermediate,CHEMBL627139,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12083,13751,A,,Intermediate,CHEMBL627140,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12084,13751,A,,Intermediate,CHEMBL627141,In vivo,948.0,50597,,1,,N,"Biodistribution in heart of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Heart,1,,BAO_0000218
12085,13751,A,,Intermediate,CHEMBL627142,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12086,13751,A,,Intermediate,CHEMBL627143,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12087,13751,A,,Intermediate,CHEMBL874449,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12088,13751,A,,Intermediate,CHEMBL627144,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12089,13751,A,,Intermediate,CHEMBL627145,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12090,13751,A,,Intermediate,CHEMBL627146,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12091,13751,A,,Intermediate,CHEMBL627147,In vivo,2113.0,50597,,1,,N,"Biodistribution in kidney of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Kidney,1,,BAO_0000218
12092,13751,A,,Intermediate,CHEMBL627148,In vivo,2107.0,50597,,1,,N,"Biodistribution in liver of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12093,13751,A,,Intermediate,CHEMBL627149,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12094,13751,A,,Intermediate,CHEMBL632160,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12095,13751,A,,Intermediate,CHEMBL632161,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12096,13751,A,,Intermediate,CHEMBL632162,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12097,13751,A,,Intermediate,CHEMBL632163,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12098,13751,A,,Intermediate,CHEMBL874469,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12099,13751,A,,Intermediate,CHEMBL627182,In vivo,2048.0,50597,,1,,N,"Biodistribution in lung of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Lung,1,,BAO_0000218
12100,13751,A,,Intermediate,CHEMBL627183,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 10min, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12101,13751,A,,Intermediate,CHEMBL627184,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12102,13751,A,,Intermediate,CHEMBL627185,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12103,13751,A,,Intermediate,CHEMBL627186,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12104,13751,A,,Intermediate,CHEMBL627187,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12105,13751,A,,Intermediate,CHEMBL627188,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12106,13751,A,,Intermediate,CHEMBL627189,In vivo,2385.0,50597,,1,,N,"Biodistribution in muscle of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12107,13751,A,,Intermediate,CHEMBL627190,In vivo,,50597,,1,,N,"Biodistribution inl ilver of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,,1,,BAO_0000218
12108,13751,A,,Intermediate,CHEMBL627191,In vivo,2107.0,50597,,1,,N,"Biodistribution inl iver of mature female Dawley rat after 15min, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12109,13751,A,,Intermediate,CHEMBL627192,In vivo,2107.0,50597,,1,,N,"Biodistribution inl iver of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12110,13751,A,,Intermediate,CHEMBL627193,In vivo,2107.0,50597,,1,,N,"Biodistribution inl iver of mature female Dawley rat after 5min, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12111,10911,A,,Intermediate,CHEMBL874590,In vivo,2385.0,50597,,1,,N,Biodistribution studied in the muscle of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12112,10911,A,,Intermediate,CHEMBL627194,In vivo,2385.0,50597,,1,,N,Biodistribution studied in the muscle of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12113,10911,A,,Intermediate,CHEMBL627195,In vivo,2385.0,50597,,1,,N,Biodistribution studied in the muscle of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12114,10911,A,,Intermediate,CHEMBL627196,In vivo,992.0,50597,,1,,N,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Rattus norvegicus,,Female gonad,1,,BAO_0000218
12115,10911,A,,Intermediate,CHEMBL627197,In vivo,992.0,50597,,1,,N,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Female gonad,1,,BAO_0000218
12116,10911,A,,Intermediate,CHEMBL627198,In vivo,992.0,50597,,1,,N,Biodistribution studied in the ovaries of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Female gonad,1,,BAO_0000218
12117,10911,A,,Intermediate,CHEMBL627199,In vivo,992.0,50597,,1,,N,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour,Rattus norvegicus,,Female gonad,1,,BAO_0000218
12118,10911,A,,Intermediate,CHEMBL627200,In vivo,992.0,50597,,1,,N,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Female gonad,1,,BAO_0000218
12119,10911,A,,Intermediate,CHEMBL627201,In vivo,1969.0,50597,,1,,N,Biodistribution studied in the plasma of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Rattus norvegicus,,Plasma,1,,BAO_0000218
12120,10911,A,,Intermediate,CHEMBL627202,In vivo,1969.0,50597,,1,,N,Biodistribution studied in the plasma of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Plasma,1,,BAO_0000218
12121,10911,A,,Intermediate,CHEMBL627203,In vivo,1969.0,50597,,1,,N,Biodistribution studied in the plasma of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Plasma,1,,BAO_0000218
12122,10911,A,,Intermediate,CHEMBL627204,In vivo,1969.0,50597,,1,,N,Biodistribution studied in the plasma of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Plasma,1,,BAO_0000218
12123,10911,A,,Intermediate,CHEMBL627205,In vivo,2106.0,50597,,1,,N,Biodistribution studied in the spleen of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Rattus norvegicus,,Spleen,1,,BAO_0000218
12124,10911,A,,Intermediate,CHEMBL627206,In vivo,2106.0,50597,,1,,N,Biodistribution studied in the spleen of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Spleen,1,,BAO_0000218
12125,10911,A,,Intermediate,CHEMBL627207,In vivo,2106.0,50597,,1,,N,Biodistribution studied in the spleen of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Spleen,1,,BAO_0000218
12126,10911,A,,Intermediate,CHEMBL627208,In vivo,2106.0,50597,,1,,N,Biodistribution studied in the spleen of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Spleen,1,,BAO_0000218
12127,10911,A,,Intermediate,CHEMBL627209,In vivo,2046.0,50597,,1,,N,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12128,10911,A,,Intermediate,CHEMBL627210,In vivo,2046.0,50597,,1,,N,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12129,10911,A,,Intermediate,CHEMBL627211,In vivo,2046.0,50597,,1,,N,Biodistribution studied in the thyroid of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12130,10911,A,,Intermediate,CHEMBL627212,In vivo,2046.0,50597,,1,,N,Biodistribution studied in the thyroid of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12131,10911,A,,Intermediate,CHEMBL627213,In vivo,995.0,50597,,1,,N,Biodistribution studied in the uterus of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Rattus norvegicus,,Uterus,1,,BAO_0000218
12132,10911,A,,Intermediate,CHEMBL626599,In vivo,995.0,50597,,1,,N,Biodistribution studied in the uterus of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Uterus,1,,BAO_0000218
12133,10911,A,,Intermediate,CHEMBL626600,In vivo,995.0,50597,,1,,N,Biodistribution studied in the uterus of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Uterus,1,,BAO_0000218
12134,10911,A,,Intermediate,CHEMBL626601,In vivo,995.0,50597,,1,,N,Biodistribution studied in the uterus of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Rattus norvegicus,,Uterus,1,,BAO_0000218
12135,8081,A,,Autocuration,CHEMBL627484,,,22224,,1,,U,C(f=2) is the concentration at which the half life (t1/2) in the time course of inhibition of BChE by DFP increased by twofold in the presence of compound,,,,0,,BAO_0000019
12136,17248,A,,Intermediate,CHEMBL627485,,1969.0,100710,,1,,N,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg),Macaca fascicularis,,Plasma,1,,BAO_0000218
12137,17248,A,,Intermediate,CHEMBL628147,,1969.0,100710,,1,,N,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not applicable,Macaca fascicularis,,Plasma,1,,BAO_0000218
12138,17248,A,,Intermediate,CHEMBL628148,,1969.0,100710,,1,,N,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not determined,Macaca fascicularis,,Plasma,1,,BAO_0000218
12139,17248,A,,Intermediate,CHEMBL628149,,1969.0,50588,,1,,N,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg),Canis lupus familiaris,,Plasma,1,,BAO_0000218
12140,17248,A,,Intermediate,CHEMBL628150,,1969.0,50588,,1,,N,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 1,Canis lupus familiaris,,Plasma,1,,BAO_0000218
12141,17248,A,,Intermediate,CHEMBL628318,,1969.0,50588,,1,,N,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 2,Canis lupus familiaris,,Plasma,1,,BAO_0000218
12142,17248,A,,Intermediate,CHEMBL628319,,1969.0,50588,,1,,N,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg); Not applicable,Canis lupus familiaris,,Plasma,1,,BAO_0000218
12143,15592,A,,Intermediate,CHEMBL875609,,,50588,,1,,N,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 )",Canis lupus familiaris,,,1,,BAO_0000218
12144,7040,A,,Autocuration,CHEMBL628320,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10,,,,0,,BAO_0000019
12145,7040,A,,Autocuration,CHEMBL628321,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10.5,,,,0,,BAO_0000019
12146,7040,A,,Autocuration,CHEMBL628322,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 6.8,,,,0,,BAO_0000019
12147,7040,A,,Autocuration,CHEMBL628323,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.2,,,,0,,BAO_0000019
12148,7040,A,,Autocuration,CHEMBL628324,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.6,,,,0,,BAO_0000019
12149,7040,A,,Autocuration,CHEMBL628325,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 8.2,,,,0,,BAO_0000019
12150,7040,A,,Autocuration,CHEMBL628326,,,22224,,1,,U,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 9.6,,,,0,,BAO_0000019
12151,9614,A,,Intermediate,CHEMBL628327,,1236.0,50588,,1,,N,"Concentration of compound in adrenal medulla of dog 2, after administering intravenously",Canis lupus familiaris,,Adrenal medulla,1,,BAO_0000218
12152,9614,A,,Intermediate,CHEMBL628328,,1236.0,50588,,1,,N,"Concentration of compound in adrenal medulla of dog1, after administering intravenously",Canis lupus familiaris,,Adrenal medulla,1,,BAO_0000218
12153,9614,A,,Intermediate,CHEMBL628329,,178.0,50588,,1,,N,"Concentration of compound in blood of dog 1, after administering intravenously",Canis lupus familiaris,,Blood,1,,BAO_0000218
12154,8608,A,,Intermediate,CHEMBL628330,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration.; dose/g, range 0.23-0.29",Rattus norvegicus,,Liver,1,,BAO_0000218
12155,8608,A,,Intermediate,CHEMBL628331,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.22-0.30",Rattus norvegicus,,Liver,1,,BAO_0000218
12156,8608,A,,Intermediate,CHEMBL628332,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.55-0.71",Rattus norvegicus,,Liver,1,,BAO_0000218
12157,8608,A,,Intermediate,CHEMBL628333,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.57-0.72",Rattus norvegicus,,Liver,1,,BAO_0000218
12158,8608,A,,Intermediate,CHEMBL628334,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 1.51-2.23",Rattus norvegicus,,Liver,1,,BAO_0000218
12159,8608,A,,Intermediate,CHEMBL628335,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 2.30-3.12",Rattus norvegicus,,Liver,1,,BAO_0000218
12160,8608,A,,Intermediate,CHEMBL628336,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",Rattus norvegicus,,Liver,1,,BAO_0000218
12161,8608,A,,Intermediate,CHEMBL628337,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",Rattus norvegicus,,Liver,1,,BAO_0000218
12162,8608,A,,Intermediate,CHEMBL628338,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",Rattus norvegicus,,Liver,1,,BAO_0000218
12163,8608,A,,Intermediate,CHEMBL875610,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",Rattus norvegicus,,Liver,1,,BAO_0000218
12164,8608,A,,Intermediate,CHEMBL628339,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",Rattus norvegicus,,Liver,1,,BAO_0000218
12165,8608,A,,Intermediate,CHEMBL628340,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",Rattus norvegicus,,Liver,1,,BAO_0000218
12166,8608,A,,Intermediate,CHEMBL628341,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",Rattus norvegicus,,Liver,1,,BAO_0000218
12167,8608,A,,Intermediate,CHEMBL622214,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",Rattus norvegicus,,Liver,1,,BAO_0000218
12168,8608,A,,Intermediate,CHEMBL623167,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",Rattus norvegicus,,Liver,1,,BAO_0000218
12169,8608,A,,Intermediate,CHEMBL623168,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",Rattus norvegicus,,Liver,1,,BAO_0000218
12170,8608,A,,Intermediate,CHEMBL623169,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",Rattus norvegicus,,Liver,1,,BAO_0000218
12171,8608,A,,Intermediate,CHEMBL623170,,2107.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",Rattus norvegicus,,Liver,1,,BAO_0000218
12172,8608,A,,Intermediate,CHEMBL627224,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",Rattus norvegicus,,Lung,1,,BAO_0000218
12173,8608,A,,Intermediate,CHEMBL875634,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",Rattus norvegicus,,Lung,1,,BAO_0000218
12174,8608,A,,Intermediate,CHEMBL627225,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",Rattus norvegicus,,Lung,1,,BAO_0000218
12175,8608,A,,Intermediate,CHEMBL627226,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",Rattus norvegicus,,Lung,1,,BAO_0000218
12176,8608,A,,Intermediate,CHEMBL626083,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",Rattus norvegicus,,Lung,1,,BAO_0000218
12177,8608,A,,Intermediate,CHEMBL626084,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.12-1.39",Rattus norvegicus,,Lung,1,,BAO_0000218
12178,8608,A,,Intermediate,CHEMBL626085,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",Rattus norvegicus,,Lung,1,,BAO_0000218
12179,8608,A,,Intermediate,CHEMBL626086,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",Rattus norvegicus,,Lung,1,,BAO_0000218
12180,8608,A,,Intermediate,CHEMBL626087,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",Rattus norvegicus,,Lung,1,,BAO_0000218
12181,8608,A,,Intermediate,CHEMBL626088,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",Rattus norvegicus,,Lung,1,,BAO_0000218
12182,8608,A,,Intermediate,CHEMBL626089,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",Rattus norvegicus,,Lung,1,,BAO_0000218
12183,8608,A,,Intermediate,CHEMBL626090,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",Rattus norvegicus,,Lung,1,,BAO_0000218
12184,8608,A,,Intermediate,CHEMBL626091,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",Rattus norvegicus,,Lung,1,,BAO_0000218
12185,8608,A,,Intermediate,CHEMBL626092,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",Rattus norvegicus,,Lung,1,,BAO_0000218
12186,8608,A,,Intermediate,CHEMBL626093,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",Rattus norvegicus,,Lung,1,,BAO_0000218
