assay_id,assay_tissue,doc_id,cell_id,assay_type,assay_strain,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,bao_format,tissue_id,variant_id
8345,,6448,,A,,N,1,Intermediate,1,,CHEMBL618711,BAO_0000218,,
8346,,6062,,A,,N,1,Intermediate,1,,CHEMBL618712,BAO_0000218,,
8347,,5710,,A,,N,1,Intermediate,1,,CHEMBL618713,BAO_0000218,,
8348,,4709,,A,,N,1,Intermediate,1,,CHEMBL618714,BAO_0000218,,
8349,,4521,,A,,N,1,Intermediate,1,,CHEMBL618715,BAO_0000218,,
8350,,1742,,A,,N,1,Intermediate,1,,CHEMBL618716,BAO_0000218,,
8351,,6057,,A,,N,1,Intermediate,1,,CHEMBL876601,BAO_0000218,,
8352,,6057,,A,,N,1,Intermediate,1,,CHEMBL618717,BAO_0000218,,
8353,,5145,,A,,N,1,Intermediate,1,,CHEMBL618718,BAO_0000218,,
8354,,5833,,A,,N,1,Intermediate,1,,CHEMBL618719,BAO_0000218,,
8355,,6453,,A,,N,1,Intermediate,1,,CHEMBL618720,BAO_0000218,,
8356,,6640,,A,,N,1,Intermediate,1,,CHEMBL618721,BAO_0000218,,
8357,,6305,,A,,N,1,Intermediate,1,,CHEMBL621477,BAO_0000218,,
8358,,6642,,A,,N,1,Intermediate,1,,CHEMBL621478,BAO_0000218,,
8359,,5472,,A,,N,1,Intermediate,1,,CHEMBL621479,BAO_0000218,,
8360,,5472,,A,,N,1,Intermediate,1,,CHEMBL621480,BAO_0000218,,
8361,,5144,,A,,N,1,Intermediate,1,,CHEMBL621481,BAO_0000218,,
8362,,6685,,A,,N,1,Intermediate,1,,CHEMBL621482,BAO_0000218,,
8363,,6685,,A,,N,1,Intermediate,1,,CHEMBL621483,BAO_0000218,,
8364,,6685,,A,,N,1,Intermediate,1,,CHEMBL621484,BAO_0000218,,
8365,Heart,13950,,A,,N,1,Intermediate,1,,CHEMBL621485,BAO_0000218,948.0,
8366,Heart,13950,,A,,N,1,Intermediate,1,,CHEMBL621486,BAO_0000218,948.0,
8367,Intestine,13950,,A,,N,1,Intermediate,1,,CHEMBL621487,BAO_0000218,160.0,
8368,Intestine,13950,,A,,N,1,Intermediate,1,,CHEMBL621488,BAO_0000218,160.0,
8369,Intestine,13950,,A,,N,1,Intermediate,1,,CHEMBL621489,BAO_0000218,160.0,
8370,Intestine,13950,,A,,N,1,Intermediate,1,,CHEMBL621490,BAO_0000218,160.0,
8371,Intestine,13950,,A,,N,1,Intermediate,1,,CHEMBL621491,BAO_0000218,160.0,
8372,Kidney,13950,,A,,N,1,Intermediate,1,,CHEMBL621492,BAO_0000218,2113.0,
8373,Kidney,13950,,A,,N,1,Intermediate,1,,CHEMBL621493,BAO_0000218,2113.0,
8374,Kidney,13950,,A,,N,1,Intermediate,1,,CHEMBL621494,BAO_0000218,2113.0,
8375,Kidney,13950,,A,,N,1,Intermediate,1,,CHEMBL621495,BAO_0000218,2113.0,
8376,Kidney,13950,,A,,N,1,Intermediate,1,,CHEMBL621496,BAO_0000218,2113.0,
8377,Liver,13950,,A,,N,1,Intermediate,1,,CHEMBL621497,BAO_0000218,2107.0,
8378,Liver,13950,,A,,N,1,Intermediate,1,,CHEMBL621498,BAO_0000218,2107.0,
8379,Liver,13950,,A,,N,1,Intermediate,1,,CHEMBL621499,BAO_0000218,2107.0,
8380,Liver,13950,,A,,N,1,Intermediate,1,,CHEMBL618634,BAO_0000218,2107.0,
8381,Liver,13950,,A,,N,1,Intermediate,1,,CHEMBL618635,BAO_0000218,2107.0,
8382,Lung,13950,,A,,N,1,Intermediate,1,,CHEMBL618636,BAO_0000218,2048.0,
8383,Lung,13950,,A,,N,1,Intermediate,1,,CHEMBL619737,BAO_0000218,2048.0,
8384,Lung,13950,,A,,N,1,Intermediate,1,,CHEMBL619738,BAO_0000218,2048.0,
8385,Lung,13950,,A,,N,1,Intermediate,1,,CHEMBL624329,BAO_0000218,2048.0,
8386,Lung,13950,,A,,N,1,Intermediate,1,,CHEMBL624330,BAO_0000218,2048.0,
8387,Muscle tissue,13950,,A,,N,1,Intermediate,1,,CHEMBL624331,BAO_0000218,2385.0,
8388,Muscle tissue,13950,,A,,N,1,Intermediate,1,,CHEMBL624332,BAO_0000218,2385.0,
8389,Muscle tissue,13950,,A,,N,1,Intermediate,1,,CHEMBL624333,BAO_0000218,2385.0,
8390,Muscle tissue,13950,,A,,N,1,Intermediate,1,,CHEMBL624334,BAO_0000218,2385.0,
8391,Muscle tissue,13950,,A,,N,1,Intermediate,1,,CHEMBL624335,BAO_0000218,2385.0,
8392,Spleen,13950,,A,,N,1,Intermediate,1,,CHEMBL620016,BAO_0000218,2106.0,
8393,Spleen,13950,,A,,N,1,Intermediate,1,,CHEMBL620169,BAO_0000218,2106.0,
8394,Spleen,13950,,A,,N,1,Intermediate,1,,CHEMBL620170,BAO_0000218,2106.0,
8395,Spleen,13950,,A,,N,1,Intermediate,1,,CHEMBL620171,BAO_0000218,2106.0,
8396,Spleen,13950,,A,,N,1,Intermediate,1,,CHEMBL620172,BAO_0000218,2106.0,
8397,Stomach,13950,,A,,N,1,Intermediate,1,,CHEMBL620173,BAO_0000218,945.0,
8398,Stomach,13950,,A,,N,1,Intermediate,1,,CHEMBL620174,BAO_0000218,945.0,
8399,Stomach,13950,,A,,N,1,Intermediate,1,,CHEMBL620175,BAO_0000218,945.0,
8400,Stomach,13950,,A,,N,1,Intermediate,1,,CHEMBL620176,BAO_0000218,945.0,
8401,Stomach,13950,,A,,N,1,Intermediate,1,,CHEMBL620177,BAO_0000218,945.0,
8402,Cerebellum,13950,,A,,N,1,Intermediate,1,,CHEMBL620178,BAO_0000218,2037.0,
8403,Cerebellum,13950,,A,,N,1,Intermediate,1,,CHEMBL620179,BAO_0000218,2037.0,
8404,,13950,,A,,N,1,Intermediate,1,,CHEMBL620180,BAO_0000218,,
8405,,6570,,A,,N,1,Intermediate,1,,CHEMBL620181,BAO_0000218,,
8406,,6571,,A,,N,1,Intermediate,1,,CHEMBL620182,BAO_0000218,,
8407,,6453,,A,,N,1,Intermediate,1,,CHEMBL620183,BAO_0000218,,
8408,,6444,,A,,N,1,Intermediate,1,,CHEMBL620184,BAO_0000218,,
8409,,6444,,A,,N,1,Intermediate,1,,CHEMBL620185,BAO_0000218,,
8410,,6444,,A,,N,1,Intermediate,1,,CHEMBL620186,BAO_0000218,,
8411,,5353,,A,,N,1,Intermediate,1,,CHEMBL620187,BAO_0000218,,
8412,,5334,,A,,N,1,Intermediate,1,,CHEMBL620188,BAO_0000218,,
8413,,5334,,A,,N,1,Intermediate,1,,CHEMBL620189,BAO_0000218,,
8414,,6641,,A,,N,1,Intermediate,1,,CHEMBL620190,BAO_0000218,,
8415,,6641,,A,,N,1,Intermediate,1,,CHEMBL620191,BAO_0000218,,
8416,,6641,,A,,N,1,Intermediate,1,,CHEMBL620192,BAO_0000218,,
8417,,5676,,A,,N,1,Intermediate,1,,CHEMBL620193,BAO_0000218,,
8418,,6410,,A,,N,1,Intermediate,1,,CHEMBL620194,BAO_0000218,,
8419,,17670,,A,,N,1,Intermediate,1,,CHEMBL876730,BAO_0000218,,
8420,,6495,,A,,N,1,Intermediate,1,,CHEMBL620195,BAO_0000218,,
8421,,5408,,A,,N,1,Intermediate,1,,CHEMBL620196,BAO_0000218,,
8422,,4883,,A,,N,1,Intermediate,1,,CHEMBL620197,BAO_0000218,,
8423,,6647,,A,,N,1,Intermediate,1,,CHEMBL620198,BAO_0000218,,
8424,,6495,,A,,N,1,Intermediate,1,,CHEMBL620199,BAO_0000218,,
8425,,2661,,A,,N,1,Intermediate,1,,CHEMBL620200,BAO_0000218,,
8426,,2661,,A,,N,1,Intermediate,1,,CHEMBL620201,BAO_0000218,,
8427,,5974,,A,,N,1,Intermediate,1,,CHEMBL620202,BAO_0000218,,
8428,,5974,,A,,N,1,Intermediate,1,,CHEMBL620203,BAO_0000218,,
8429,,5974,,A,,N,1,Intermediate,1,,CHEMBL620204,BAO_0000218,,
8430,,5974,,A,,N,1,Intermediate,1,,CHEMBL620205,BAO_0000218,,
8431,,5960,,A,,N,1,Intermediate,1,,CHEMBL624664,BAO_0000218,,
8432,,5676,,A,,N,1,Intermediate,1,,CHEMBL624665,BAO_0000218,,
8433,,5948,,A,,N,1,Intermediate,1,,CHEMBL624666,BAO_0000218,,
8434,,5979,,A,,N,1,Intermediate,1,,CHEMBL624667,BAO_0000218,,
8435,,5978,,A,,N,1,Intermediate,1,,CHEMBL624668,BAO_0000218,,
8436,,5978,,A,,N,1,Intermediate,1,,CHEMBL624669,BAO_0000218,,
8437,,5978,,A,,N,1,Intermediate,1,,CHEMBL624670,BAO_0000218,,
8438,,5978,,A,,N,1,Intermediate,1,,CHEMBL624671,BAO_0000218,,
8439,,6448,,A,,N,1,Intermediate,1,,CHEMBL624672,BAO_0000218,,
8440,Plasma,12873,,A,,N,1,Intermediate,1,,CHEMBL624673,BAO_0000218,1969.0,
8441,,4576,,A,,N,1,Intermediate,1,,CHEMBL624674,BAO_0000218,,
8442,,17582,,A,,N,1,Intermediate,1,,CHEMBL624675,BAO_0000218,,
8443,,1466,,A,,N,1,Intermediate,1,,CHEMBL621728,BAO_0000218,,
8444,,5182,,A,,N,1,Intermediate,1,,CHEMBL621729,BAO_0000218,,
8445,,5182,,A,,N,1,Intermediate,1,,CHEMBL621730,BAO_0000218,,
8446,,6535,,A,,N,1,Intermediate,1,,CHEMBL621731,BAO_0000218,,
8447,,6535,,A,,N,1,Intermediate,1,,CHEMBL621732,BAO_0000218,,
8448,,5041,,A,,N,1,Intermediate,1,,CHEMBL621908,BAO_0000218,,
8449,,5041,,A,,N,1,Intermediate,1,,CHEMBL875347,BAO_0000218,,
8450,,5041,,A,,N,1,Intermediate,1,,CHEMBL621909,BAO_0000218,,
8451,,17065,,A,,N,1,Intermediate,1,,CHEMBL621910,BAO_0000218,,
8452,,6597,,A,,N,1,Intermediate,1,,CHEMBL621911,BAO_0000218,,
8453,,15662,,A,,N,1,Intermediate,1,,CHEMBL621912,BAO_0000218,,
8454,,6485,,A,,N,1,Intermediate,1,,CHEMBL621913,BAO_0000218,,
8455,,17655,,A,,N,1,Intermediate,1,,CHEMBL621914,BAO_0000218,,
8456,,6616,,A,,N,1,Intermediate,1,,CHEMBL621915,BAO_0000218,,
8457,,1916,,A,,N,1,Intermediate,1,,CHEMBL621916,BAO_0000218,,
8458,Liver,16438,,A,,N,1,Intermediate,1,,CHEMBL621917,BAO_0000218,2107.0,
8459,Liver,16438,,A,,N,1,Intermediate,1,,CHEMBL621918,BAO_0000218,2107.0,
8460,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL621919,BAO_0000218,2106.0,
8461,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL621920,BAO_0000218,2106.0,
8462,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL621921,BAO_0000218,2106.0,
8463,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL622401,BAO_0000218,2106.0,
8464,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL875348,BAO_0000218,2106.0,
8465,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL622402,BAO_0000218,2106.0,
8466,Blood,16438,,A,,N,1,Intermediate,1,,CHEMBL622403,BAO_0000218,178.0,
8467,Blood,16438,,A,,N,1,Intermediate,1,,CHEMBL622404,BAO_0000218,178.0,
8468,Brain,16438,,A,,N,1,Intermediate,1,,CHEMBL622405,BAO_0000218,955.0,
8469,Brain,16438,,A,,N,1,Intermediate,1,,CHEMBL622406,BAO_0000218,955.0,
8470,Brain,16438,,A,,N,1,Intermediate,1,,CHEMBL622407,BAO_0000218,955.0,
8471,Heart,16438,,A,,N,1,Intermediate,1,,CHEMBL622408,BAO_0000218,948.0,
8472,Heart,16438,,A,,N,1,Intermediate,1,,CHEMBL622409,BAO_0000218,948.0,
8473,Heart,16438,,A,,N,1,Intermediate,1,,CHEMBL622410,BAO_0000218,948.0,
8474,Kidney,16438,,A,,N,1,Intermediate,1,,CHEMBL622411,BAO_0000218,2113.0,
8475,Kidney,16438,,A,,N,1,Intermediate,1,,CHEMBL627864,BAO_0000218,2113.0,
8476,Kidney,16438,,A,,N,1,Intermediate,1,,CHEMBL627865,BAO_0000218,2113.0,
8477,Liver,16438,,A,,N,1,Intermediate,1,,CHEMBL627866,BAO_0000218,2107.0,
8478,Liver,16438,,A,,N,1,Intermediate,1,,CHEMBL627751,BAO_0000218,2107.0,
8479,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL627752,BAO_0000218,2106.0,
8480,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL627753,BAO_0000218,2106.0,
8481,Spleen,16438,,A,,N,1,Intermediate,1,,CHEMBL627754,BAO_0000218,2106.0,
8482,,12467,,A,,N,1,Intermediate,1,,CHEMBL627755,BAO_0000218,,
8483,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627756,BAO_0000218,955.0,
8484,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627757,BAO_0000218,955.0,
8485,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627758,BAO_0000218,955.0,
8486,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627759,BAO_0000218,955.0,
8487,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627760,BAO_0000218,955.0,
8488,Brain,17208,,A,,N,1,Intermediate,1,,CHEMBL627761,BAO_0000218,955.0,
8489,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL876811,BAO_0000218,948.0,
8490,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL627762,BAO_0000218,948.0,
8491,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL627763,BAO_0000218,948.0,
8492,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL627764,BAO_0000218,948.0,
8493,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL627765,BAO_0000218,948.0,
8494,Heart,17208,,A,,N,1,Intermediate,1,,CHEMBL627766,BAO_0000218,948.0,
8495,Kidney,17208,,A,,N,1,Intermediate,1,,CHEMBL627767,BAO_0000218,2113.0,
8496,Kidney,17208,,A,,N,1,Intermediate,1,,CHEMBL627768,BAO_0000218,2113.0,
8497,Kidney,17208,,A,,N,1,Intermediate,1,,CHEMBL628422,BAO_0000218,2113.0,
8498,Kidney,17208,,A,,N,1,Intermediate,1,,CHEMBL628423,BAO_0000218,2113.0,
8499,,5089,,A,,N,1,Intermediate,1,,CHEMBL628424,BAO_0000218,,
8500,,5089,,A,,N,1,Intermediate,1,,CHEMBL628425,BAO_0000218,,
8501,,4257,,A,,N,1,Intermediate,1,,CHEMBL628426,BAO_0000218,,
8502,,6679,,A,,N,1,Intermediate,1,,CHEMBL628427,BAO_0000218,,
8503,,5546,,A,,N,1,Intermediate,1,,CHEMBL626938,BAO_0000218,,
8504,,6141,,A,,N,1,Intermediate,1,,CHEMBL626939,BAO_0000218,,
8505,,5334,,A,,N,1,Intermediate,1,,CHEMBL626940,BAO_0000218,,
8506,,5334,,A,,N,1,Intermediate,1,,CHEMBL626941,BAO_0000218,,
8507,,5334,,A,,N,1,Intermediate,1,,CHEMBL626942,BAO_0000218,,
8508,,4689,,A,,N,1,Intermediate,1,,CHEMBL876812,BAO_0000218,,
8509,,6848,,A,,N,1,Intermediate,1,,CHEMBL626943,BAO_0000218,,
8510,,6848,,A,,N,1,Intermediate,1,,CHEMBL626944,BAO_0000218,,
8511,,6467,,A,,N,1,Intermediate,1,,CHEMBL626945,BAO_0000218,,
8512,,6467,,A,,N,1,Intermediate,1,,CHEMBL626946,BAO_0000218,,
8513,,4956,,A,,N,1,Intermediate,1,,CHEMBL626856,BAO_0000218,,
8514,,5529,,A,,N,1,Intermediate,1,,CHEMBL626857,BAO_0000218,,
8515,Plasma,406,,A,,N,1,Intermediate,1,,CHEMBL626858,BAO_0000218,1969.0,
8516,Plasma,17655,,A,,N,1,Intermediate,1,,CHEMBL627018,BAO_0000218,1969.0,
8517,Blood,3293,,A,,N,1,Intermediate,1,,CHEMBL625331,BAO_0000218,178.0,
8518,Blood,4075,,A,,N,1,Intermediate,1,,CHEMBL625332,BAO_0000218,178.0,
8519,,2792,,A,,N,1,Intermediate,1,,CHEMBL877590,BAO_0000218,,
8520,,2792,,A,,N,1,Intermediate,1,,CHEMBL625333,BAO_0000218,,
8521,,17594,,A,,N,1,Intermediate,1,,CHEMBL625334,BAO_0000218,,
8522,,17594,,A,,N,1,Intermediate,1,,CHEMBL625335,BAO_0000218,,
8523,,4762,,A,,N,1,Intermediate,1,,CHEMBL625336,BAO_0000218,,
8524,,17509,,A,,N,1,Intermediate,1,,CHEMBL625337,BAO_0000218,,
8525,,17509,,A,,N,1,Intermediate,1,,CHEMBL625338,BAO_0000218,,
8526,Plasma,1466,,A,,N,1,Intermediate,1,,CHEMBL625339,BAO_0000218,1969.0,
8527,,6535,,A,,N,1,Intermediate,1,,CHEMBL625340,BAO_0000218,,
8528,,6535,,A,,N,1,Intermediate,1,,CHEMBL625341,BAO_0000218,,
8529,,3169,,A,,N,1,Intermediate,1,,CHEMBL622687,BAO_0000218,,
8530,Plasma,6515,,A,,N,1,Intermediate,1,,CHEMBL622688,BAO_0000218,1969.0,
8531,Blood,11149,,A,,N,1,Intermediate,1,,CHEMBL622689,BAO_0000218,178.0,
8532,Blood,11149,,A,,N,1,Intermediate,1,,CHEMBL620295,BAO_0000218,178.0,
8533,,17858,,A,,N,1,Intermediate,1,,CHEMBL620296,BAO_0000218,,
8534,,6518,,A,,N,1,Intermediate,1,,CHEMBL620297,BAO_0000218,,
8535,,6518,,A,,N,1,Intermediate,1,,CHEMBL620298,BAO_0000218,,
8536,,4426,,A,,N,1,Intermediate,1,,CHEMBL620299,BAO_0000218,,
8537,,4426,,A,,N,1,Intermediate,1,,CHEMBL620300,BAO_0000218,,
8538,,4426,,A,,N,1,Intermediate,1,,CHEMBL620301,BAO_0000218,,
8539,,5656,,A,,N,1,Intermediate,1,,CHEMBL620302,BAO_0000218,,
8540,,6518,,A,,N,1,Intermediate,1,,CHEMBL620303,BAO_0000218,,
8541,,6518,,A,,N,1,Intermediate,1,,CHEMBL620304,BAO_0000218,,
8542,,6113,,A,,N,1,Intermediate,1,,CHEMBL620305,BAO_0000218,,
8543,,17764,,A,,N,1,Intermediate,1,,CHEMBL620306,BAO_0000218,,
8544,,4756,,A,,N,1,Intermediate,1,,CHEMBL620307,BAO_0000218,,
8545,,4756,,A,,N,1,Intermediate,1,,CHEMBL620308,BAO_0000218,,
8546,,6402,,A,,N,1,Intermediate,1,,CHEMBL620309,BAO_0000218,,
8547,,5610,,A,,N,1,Intermediate,1,,CHEMBL620310,BAO_0000218,,
8548,,5207,,A,,N,1,Intermediate,1,,CHEMBL620311,BAO_0000218,,
8549,,6011,,A,,N,1,Intermediate,1,,CHEMBL620312,BAO_0000218,,
8550,,6504,,A,,N,1,Intermediate,1,,CHEMBL620313,BAO_0000218,,
8551,,6046,,A,,N,1,Intermediate,1,,CHEMBL620314,BAO_0000218,,
8552,,6504,,A,,N,1,Intermediate,1,,CHEMBL620315,BAO_0000218,,
8553,,5874,,A,,N,1,Intermediate,1,,CHEMBL620316,BAO_0000218,,
8554,,17686,,A,,N,1,Intermediate,1,,CHEMBL620317,BAO_0000218,,
8555,,5836,,A,,N,1,Intermediate,1,,CHEMBL620318,BAO_0000218,,
8556,,17596,,A,,N,1,Intermediate,1,,CHEMBL620319,BAO_0000218,,
8557,,16423,,A,,N,1,Intermediate,1,,CHEMBL620320,BAO_0000218,,
8558,,17804,,A,,N,1,Intermediate,1,,CHEMBL620321,BAO_0000218,,
8559,,1908,,A,,N,1,Intermediate,1,,CHEMBL620322,BAO_0000218,,
8560,,13950,,A,,N,1,Intermediate,1,,CHEMBL620323,BAO_0000218,,
8561,Frontal cortex,13950,,A,,N,1,Intermediate,1,,CHEMBL620324,BAO_0000218,1870.0,
8562,Frontal cortex,13950,,A,,N,1,Intermediate,1,,CHEMBL620325,BAO_0000218,1870.0,
8563,Hippocampus,13950,,A,,N,1,Intermediate,1,,CHEMBL620326,BAO_0000218,10000000.0,
8564,Hippocampus,13950,,A,,N,1,Intermediate,1,,CHEMBL620327,BAO_0000218,10000000.0,
8565,,13950,,A,,N,1,Intermediate,1,,CHEMBL620328,BAO_0000218,,
8566,,13950,,A,,N,1,Intermediate,1,,CHEMBL620329,BAO_0000218,,
8567,Midbrain,13950,,A,,N,1,Intermediate,1,,CHEMBL620330,BAO_0000218,1891.0,
8568,Midbrain,13950,,A,,N,1,Intermediate,1,,CHEMBL875286,BAO_0000218,1891.0,
8569,,13950,,A,,N,1,Intermediate,1,,CHEMBL620331,BAO_0000218,,
8570,,13950,,A,,N,1,Intermediate,1,,CHEMBL620332,BAO_0000218,,
8571,Striatum,13950,,A,,N,1,Intermediate,1,,CHEMBL620333,BAO_0000218,2435.0,
8572,Striatum,13950,,A,,N,1,Intermediate,1,,CHEMBL620334,BAO_0000218,2435.0,
8573,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621015,BAO_0000218,178.0,
8574,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621016,BAO_0000218,178.0,
8575,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621191,BAO_0000218,178.0,
8576,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621192,BAO_0000218,178.0,
8577,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621193,BAO_0000218,178.0,
8578,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL621194,BAO_0000218,178.0,
8579,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL624204,BAO_0000218,178.0,
8580,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL624205,BAO_0000218,178.0,
8581,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624206,BAO_0000218,178.0,
8582,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624207,BAO_0000218,178.0,
8583,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624208,BAO_0000218,178.0,
8584,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624209,BAO_0000218,178.0,
8585,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624210,BAO_0000218,178.0,
8586,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624211,BAO_0000218,178.0,
8587,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624212,BAO_0000218,178.0,
8588,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624213,BAO_0000218,178.0,
8589,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL876611,BAO_0000218,178.0,
8590,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL624214,BAO_0000218,178.0,
8591,Blood,16434,,A,,N,1,Intermediate,1,,CHEMBL624215,BAO_0000218,178.0,
8592,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624216,BAO_0000218,178.0,
8593,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624217,BAO_0000218,178.0,
8594,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624218,BAO_0000218,178.0,
8595,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624219,BAO_0000218,178.0,
8596,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624220,BAO_0000218,178.0,
8597,Blood,16435,,A,,N,1,Intermediate,1,,CHEMBL624221,BAO_0000218,178.0,
8598,,16434,,A,,N,1,Intermediate,1,,CHEMBL624222,BAO_0000218,,
8599,,16434,,A,,N,1,Intermediate,1,,CHEMBL624223,BAO_0000218,,
8600,,16434,,A,,N,1,Intermediate,1,,CHEMBL624224,BAO_0000218,,
8601,,16434,,A,,N,1,Intermediate,1,,CHEMBL624225,BAO_0000218,,
8602,,17764,,A,,N,1,Intermediate,1,,CHEMBL622420,BAO_0000218,,
8603,,5031,,A,,N,1,Intermediate,1,,CHEMBL622421,BAO_0000218,,
8604,,6215,,A,,N,1,Intermediate,1,,CHEMBL622422,BAO_0000218,,
8605,,17671,,A,,N,1,Intermediate,1,,CHEMBL622423,BAO_0000218,,
8606,,17752,,A,,N,1,Intermediate,1,,CHEMBL622424,BAO_0000218,,
8607,,6596,,A,,N,1,Intermediate,1,,CHEMBL622425,BAO_0000218,,
8608,,16423,,A,,N,1,Intermediate,1,,CHEMBL876612,BAO_0000218,,
8609,,15662,,A,,N,1,Intermediate,1,,CHEMBL622426,BAO_0000218,,
8610,,6062,,A,,N,1,Intermediate,1,,CHEMBL622427,BAO_0000218,,
8611,,5874,,A,,N,1,Intermediate,1,,CHEMBL622428,BAO_0000218,,
8612,,4942,,A,,N,1,Intermediate,1,,CHEMBL622429,BAO_0000218,,
8613,,17796,,A,,N,1,Intermediate,1,,CHEMBL622430,BAO_0000218,,
8614,,4890,,A,,N,1,Intermediate,1,,CHEMBL622431,BAO_0000218,,
8615,Ileum,15765,,A,,N,1,Intermediate,1,,CHEMBL622432,BAO_0000218,2116.0,
8616,,13569,,A,,N,1,Intermediate,1,,CHEMBL622433,BAO_0000218,,
8617,,13569,,A,,N,1,Intermediate,1,,CHEMBL622434,BAO_0000218,,
8618,,13569,,A,,N,1,Intermediate,1,,CHEMBL622435,BAO_0000218,,
8619,,13569,,A,,N,1,Intermediate,1,,CHEMBL618748,BAO_0000218,,
8620,,13569,,A,,N,1,Intermediate,1,,CHEMBL618749,BAO_0000218,,
8621,,13569,,A,,N,1,Intermediate,1,,CHEMBL618750,BAO_0000218,,
8622,,13569,,A,,N,1,Intermediate,1,,CHEMBL618751,BAO_0000218,,
8623,,13569,,A,,N,1,Intermediate,1,,CHEMBL618752,BAO_0000218,,
8624,,4576,,A,,N,1,Intermediate,1,,CHEMBL618753,BAO_0000218,,
8625,Plasma,750,,A,,N,1,Intermediate,1,,CHEMBL618754,BAO_0000218,1969.0,
8626,,750,,A,,N,1,Intermediate,1,,CHEMBL618755,BAO_0000218,,
8627,,4590,,A,,N,1,Intermediate,1,,CHEMBL618756,BAO_0000218,,
8628,,1716,,A,,N,1,Intermediate,1,,CHEMBL618757,BAO_0000218,,
8629,,1974,,A,,N,1,Intermediate,1,,CHEMBL618758,BAO_0000218,,
8630,,4502,,A,,N,1,Intermediate,1,,CHEMBL621088,BAO_0000218,,
8631,,3371,,A,,N,1,Intermediate,1,,CHEMBL621089,BAO_0000218,,
8632,Blood,9099,,F,,N,1,Intermediate,1,,CHEMBL621090,BAO_0000218,178.0,
8633,Blood,9099,,F,,N,1,Intermediate,1,,CHEMBL621091,BAO_0000218,178.0,
8634,,4590,,A,,N,1,Intermediate,1,,CHEMBL876731,BAO_0000218,,
8635,,3184,,A,,N,1,Intermediate,1,,CHEMBL621092,BAO_0000218,,
8636,,16456,,A,,N,1,Intermediate,1,,CHEMBL621093,BAO_0000218,,
8637,,4199,,A,,N,1,Intermediate,1,,CHEMBL621094,BAO_0000218,,
8638,,4199,,A,,N,1,Intermediate,1,,CHEMBL621095,BAO_0000218,,
8639,,4199,,A,,N,1,Intermediate,1,,CHEMBL621096,BAO_0000218,,
8640,Kidney,8677,,A,,N,1,Intermediate,1,,CHEMBL621097,BAO_0000218,2113.0,
8641,,7449,,F,,N,1,Intermediate,1,,CHEMBL621098,BAO_0000218,,
8642,Cerebellum,11977,,A,,N,1,Intermediate,1,,CHEMBL621099,BAO_0000218,2037.0,
8643,Cerebellum,11977,,A,,N,1,Intermediate,1,,CHEMBL621100,BAO_0000218,2037.0,
8644,Cerebellum,11977,,A,,N,1,Intermediate,1,,CHEMBL621101,BAO_0000218,2037.0,
8645,Cerebellum,11977,,A,,N,1,Intermediate,1,,CHEMBL621102,BAO_0000218,2037.0,
