confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
6.0,10321.0,,F,,,Autocuration,CHEMBL617748,1.0,,,3222.0,In vivo,H,BAO_0000218,,,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 10 ug/Kg,,104698.0,
6.0,10321.0,,F,,,Autocuration,CHEMBL618909,1.0,,,3223.0,In vivo,H,BAO_0000218,,,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 100 ug/Kg,,104698.0,
6.0,10321.0,,F,,,Autocuration,CHEMBL618910,1.0,,,3224.0,In vivo,H,BAO_0000218,,,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 2 ug/Kg,,104698.0,
6.0,10321.0,,F,,,Autocuration,CHEMBL618911,1.0,,,3225.0,In vivo,H,BAO_0000218,,,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 20 ug/Kg,,104698.0,
6.0,10321.0,,F,,,Autocuration,CHEMBL618912,1.0,,,3226.0,In vivo,H,BAO_0000218,,,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 5 ug/Kg,,104698.0,
6.0,10322.0,,F,,,Autocuration,CHEMBL618913,1.0,,,3227.0,In vivo,H,BAO_0000218,,,,,Tested for inhibition of Bezold-Jarisch (B-J) reflex mediated by 5-hydroxytryptamine 3 receptor in rats after intravenous administration (2.0 ug/kg),,104698.0,
6.0,15412.0,,F,,,Autocuration,CHEMBL618914,1.0,,,3228.0,,H,BAO_0000019,,,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; A means pure agonist,,104698.0,
6.0,15412.0,,F,,,Autocuration,CHEMBL618915,1.0,,,3229.0,,H,BAO_0000019,,,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; A means pure agonist,,104698.0,
7.0,15412.0,,B,,,Autocuration,CHEMBL618916,1.0,,,3230.0,,D,BAO_0000223,,10116.0,,Rattus norvegicus,Intrinsic efficacy for rat 5-hydroxytryptamine 3 receptor,,104698.0,
6.0,15412.0,,F,,,Autocuration,CHEMBL618917,1.0,,,3231.0,,H,BAO_0000019,,,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; PA means partial agonist,,104698.0,
7.0,15412.0,10000000.0,B,,,Intermediate,CHEMBL618918,1.0,Hippocampus,,3232.0,,D,BAO_0000221,,,,,Inhibition of [3H]granisetron binding to 5-hydroxytryptamine 3 receptor (5-HT 3 receptor) of rat cortex and hippocampus tissue,,104698.0,
7.0,15412.0,,B,,,Autocuration,CHEMBL618919,1.0,,,3233.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Inhibition of [3H]granisetron binding to 5-hydroxytryptamine 3 receptor of rat cortical membrane,,104698.0,
7.0,17394.0,,B,,,Autocuration,CHEMBL618920,1.0,,,3234.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Inhibition of [3H]GR-65630 binding to rat cortical membrane serotonin 5-hydroxytryptamine 3 receptor,,104698.0,
6.0,12457.0,,B,,,Autocuration,CHEMBL618921,1.0,,,3235.0,,H,BAO_0000223,,,,,Affinity was evaluated as inhibition constant for serotonin 5-hydroxytryptamine 3 receptor,,104698.0,
6.0,12457.0,,B,,,Autocuration,CHEMBL618922,1.0,,,3236.0,,H,BAO_0000019,,,,,Affinity was evaluated by inhibition of [3H]GR-65630 binding to NG108-15 cell transfected with cloned rat 5-hydroxytryptamine 3 receptor,,104698.0,
6.0,12205.0,,B,,,Autocuration,CHEMBL618923,1.0,,,3237.0,,H,BAO_0000019,,,,,Binding affinity against radioligand [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in neuroblastoma-glioma (NG108-15) cells.,,104698.0,
6.0,14532.0,,B,,,Autocuration,CHEMBL618924,1.0,,,3238.0,,H,BAO_0000019,,,,,Binding affinity for 5-hydroxytryptamine 3 receptor was determined by measuring displacement of [3H]GR-65630 from rat brain cortices,,104698.0,
6.0,1122.0,,B,,,Autocuration,CHEMBL618925,1.0,,,3239.0,,H,BAO_0000019,,,,,Binding affinity to 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-BRL 43694 as radioligand,,104698.0,
6.0,5094.0,,B,,,Autocuration,CHEMBL618926,1.0,,,3240.0,,H,BAO_0000019,,,,,Binding affinity towards 5-HT3 receptor in rat was evaluated,,104698.0,
9.0,809.0,2116.0,F,,,Intermediate,CHEMBL618927,1.0,Ileum,,3241.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity as increased response to electrical stimulation in guinea pig ileum,,20033.0,
9.0,809.0,2116.0,F,,,Intermediate,CHEMBL618928,1.0,Ileum,,3242.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum; Not tested,,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL618929,1.0,Ileum,,3243.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL618930,1.0,Ileum,,3244.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Inactive up to 10E-5 M",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL618931,1.0,Ileum,,3245.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619594,1.0,Ileum,,3246.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619595,1.0,Ileum,,3247.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not capable of evaluation",,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL619596,1.0,Ileum,,3248.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum.,,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL619755,1.0,Ileum,,3249.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum. Activity expressed as percent of the maximum 5-HT response given in brackets.,,20033.0,
9.0,809.0,2116.0,F,,,Intermediate,CHEMBL619756,1.0,Ileum,,3250.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum,,20033.0,
9.0,809.0,2116.0,F,,,Intermediate,CHEMBL619757,1.0,Ileum,,3251.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not evaluable,,20033.0,
9.0,809.0,2116.0,F,,,Intermediate,CHEMBL619758,1.0,Ileum,,3252.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not tested,,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619759,1.0,Ileum,,3253.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619760,1.0,Ileum,,3254.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10-5 M",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619761,1.0,Ileum,,3255.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10E-5 M",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619762,1.0,Ileum,,3256.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor antagonist activity as inhibition of 5-HT-induced contractions in guinea pig ileum; Not capable of evaluation.,,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL619763,1.0,Ileum,,3257.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",,20033.0,
9.0,14290.0,2116.0,F,,,Intermediate,CHEMBL617868,1.0,Ileum,,3258.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",,20033.0,
9.0,15034.0,,B,,,Intermediate,CHEMBL617869,1.0,,,3259.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor in guinea pig striatum,,20033.0,
9.0,5094.0,2435.0,B,,,Intermediate,CHEMBL882926,1.0,Striatum,,3260.0,,D,BAO_0000249,,10141.0,,Cavia porcellus,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,,20033.0,
9.0,5094.0,2435.0,B,,,Intermediate,CHEMBL617870,1.0,Striatum,,3261.0,,D,BAO_0000249,,10141.0,,Cavia porcellus,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,,20033.0,
9.0,5399.0,2435.0,B,,,Intermediate,CHEMBL617871,1.0,Striatum,,3262.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Inhibitory activity against 5-hydroxytryptamine 4 receptor of guinea pig striatum using [3H]GR-113808 as radioligand,,20033.0,
9.0,17394.0,2435.0,B,,,Intermediate,CHEMBL617872,1.0,Striatum,,3263.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea pig striatum,,20033.0,
9.0,17394.0,2435.0,B,,,Intermediate,CHEMBL617873,1.0,Striatum,,3264.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea-pig striatum,,20033.0,
9.0,17394.0,2435.0,B,,,Intermediate,CHEMBL617874,1.0,Striatum,,3265.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to serotonin 5-hydroxytryptamine 4 receptor in guinea-pig striatum,,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL619067,1.0,Ileum,,3266.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum.,,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL619068,1.0,Ileum,,3267.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum. 95% confidence limits are in brackets.,,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL619069,1.0,Ileum,,3268.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,,20033.0,
9.0,16946.0,,B,,,Intermediate,CHEMBL619070,1.0,,,3269.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-6 M in guinea pig,,20033.0,
9.0,16946.0,,B,,,Intermediate,CHEMBL619071,1.0,,,3270.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-8 M in guinea pig,,20033.0,
9.0,15034.0,,F,,,Intermediate,CHEMBL619072,1.0,,,3271.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Agonistic activity against 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,15034.0,,F,,,Intermediate,CHEMBL619073,1.0,,,3272.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Agonistic activity against 5-hydroxytryptamine 4 receptor; not tested,,20033.0,
9.0,12918.0,,F,,,Intermediate,CHEMBL619074,1.0,,,3273.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Compound was evaluated for the relative potency with respect to serotonin against 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,16946.0,,B,,,Intermediate,CHEMBL619075,1.0,,,3274.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,17394.0,2435.0,B,,,Intermediate,CHEMBL619076,1.0,Striatum,,3275.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Inhibition of [3H]GR-113808 binding to guinea pig striatum 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,15034.0,2435.0,B,,,Intermediate,CHEMBL619077,1.0,Striatum,,3276.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Binding affinity against 5-hydroxytryptamine 4 receptor in guinea pig striatum using [3H]GR-113808 as radioligand,,20033.0,
9.0,5094.0,2435.0,B,,,Intermediate,CHEMBL619078,1.0,Striatum,,3277.0,,D,BAO_0000249,,10141.0,,Cavia porcellus,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,,20033.0,
9.0,5094.0,2435.0,B,,,Intermediate,CHEMBL619079,1.0,Striatum,,3278.0,,D,BAO_0000249,,10141.0,,Cavia porcellus,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,,20033.0,
9.0,17358.0,2116.0,B,,,Intermediate,CHEMBL619080,1.0,Ileum,,3279.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,Tested for affinity against 5-hydroxytryptamine 4 receptor in the myenteric plexus of the guinea pig ileum.,,20033.0,
9.0,12953.0,,B,,,Expert,CHEMBL619081,1.0,,,3280.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Displacement of [3H]-GR113808 from 5-HT4 receptor of guinea pig striatum,,20033.0,
9.0,12953.0,,B,,,Intermediate,CHEMBL619082,1.0,,,3281.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,The compound was tested for their binding affinity towards 5-HT4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,20033.0,
9.0,12953.0,,B,,,Intermediate,CHEMBL619083,1.0,,,3282.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand.,,20033.0,
9.0,12953.0,,B,,,Intermediate,CHEMBL619084,1.0,,,3283.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,20033.0,
9.0,273.0,2116.0,F,,,Intermediate,CHEMBL859397,1.0,Ileum,,3284.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,,20033.0,
9.0,12918.0,2116.0,F,,,Intermediate,CHEMBL619085,1.0,Ileum,,3285.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor agonist activity in the guinea pig ileum assay,,20033.0,
9.0,12919.0,2116.0,F,,,Intermediate,CHEMBL619086,1.0,Ileum,,3286.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,5-hydroxytryptamine 4 receptor agonistic activity was measured by twitch response enhancing activity in electrically stimulated guinea pig ileum preparation,,20033.0,
9.0,273.0,2116.0,F,,,Intermediate,CHEMBL619087,1.0,Ileum,,3287.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI).,,20033.0,
9.0,273.0,2116.0,F,,,Intermediate,CHEMBL619088,1.0,Ileum,,3288.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,,20033.0,
9.0,13181.0,,B,,,Intermediate,CHEMBL619089,1.0,,,3289.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Ability to antagonize 5-HT-evoked contractions mediated through 5-hydroxytryptamine 4 receptor activation in the guinea pig distal colon LMMP,,20033.0,
8.0,13181.0,,B,,,Autocuration,CHEMBL619090,1.0,,,3290.0,,H,BAO_0000357,,10141.0,,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 3 receptor,,168.0,
9.0,15034.0,,F,,,Intermediate,CHEMBL619091,1.0,,,3291.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Antagonistic activity against 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,5033.0,,B,,,Intermediate,CHEMBL619092,1.0,,,3292.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Ability to displace the radioligand [3H]GR-113808 from guinea pig striatum 5-hydroxytryptamine 4 receptor,,20033.0,
9.0,1980.0,,B,,,Intermediate,CHEMBL619093,1.0,,,3293.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,Binding affinity for 5-hydroxytryptamine 4 receptor by displacement of [3H]GR-113808 from guinea pig brain striatum.,,20033.0,
8.0,13181.0,,B,,,Autocuration,CHEMBL619094,1.0,,,3294.0,,H,BAO_0000219,HEK293,10141.0,,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 2C receptor using cloned rat receptors expressed in 293 cells radiolabeled with [3H]mesulergine,,168.0,722.0
9.0,14287.0,,B,,,Intermediate,CHEMBL619095,1.0,,,3295.0,,D,BAO_0000019,,10141.0,,Cavia porcellus,In vitro by displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor on guinea pig striatal membrane,,20033.0,
9.0,1317.0,,B,,,Intermediate,CHEMBL857988,1.0,,,3296.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Compound was evaluated for binding affinity against 5-hydroxytryptamine 4 receptor using radioligand binding assay using [3H]GR as radioligand,,20033.0,
9.0,15316.0,,B,,,Intermediate,CHEMBL619096,1.0,,,3297.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,Compound was evaluated for its ability to displace [3H]GR-113808 binding from 5-hydroxytryptamine 4 receptor in guinea pig striatum.,,20033.0,
9.0,16429.0,2435.0,B,,,Intermediate,CHEMBL619097,1.0,Striatum,,3298.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,In vitro binding affinity at 5-hydroxytryptamine 4 receptor in guinea pig striatum using 3[H]GR-113808 as the radioligand,,20033.0,
9.0,14818.0,10000000.0,B,,,Intermediate,CHEMBL619098,1.0,Hippocampus,,3299.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,The compound was tested for its binding affinity towards 5-hydroxytryptamine 4 receptor in guinea pig hippocampus using [125I]SB-207710.,,20033.0,
9.0,15194.0,,B,,,Intermediate,CHEMBL619751,1.0,,,3300.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand,,20033.0,
9.0,15194.0,,B,,,Intermediate,CHEMBL619752,1.0,,,3301.0,,D,BAO_0000357,,10141.0,,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand.,,20033.0,
9.0,13961.0,2116.0,F,,,Intermediate,CHEMBL875096,1.0,Ileum,,3302.0,,D,BAO_0000221,,10141.0,,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,,20033.0,
8.0,5486.0,,B,,,Autocuration,CHEMBL619004,1.0,,,3303.0,,H,BAO_0000357,,,,,Binding affinity towards 5-HT2C receptor by the displacement of [3H]mesulergine] in human recombinant receptors in mammalian cell,,108.0,
8.0,16209.0,,B,,,Autocuration,CHEMBL619005,1.0,,,3304.0,,H,BAO_0000357,,,,,Binding affinity towards human 5-hydroxytryptamine 4 receptor using [3H]5-HT as radioligand,,168.0,
8.0,17085.0,,B,,,Autocuration,CHEMBL619006,1.0,,,3305.0,,H,BAO_0000019,,,,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 4 receptor,,168.0,
8.0,4199.0,,B,,,Autocuration,CHEMBL619007,1.0,,,3306.0,,H,BAO_0000219,HeLa,,,,Compound was evaluated for the binding affinity against human cloned 5-hydroxytryptamine 4 receptor in HeLa cells using [3H]-LSD as the radioligand,,168.0,308.0
8.0,15146.0,,B,,,Autocuration,CHEMBL619008,1.0,,,3307.0,,H,BAO_0000357,,,,,Compound was tested for its binding affinity against 5-hydroxytryptamine 4 receptor,,168.0,
8.0,5213.0,,B,,,Autocuration,CHEMBL619009,1.0,,,3308.0,,H,BAO_0000357,,,,,Compound was tested for its binding affinity for 5-hydroxytryptamine 4 receptor,,168.0,
8.0,4829.0,,B,,,Autocuration,CHEMBL619010,1.0,,,3309.0,,H,BAO_0000219,HeLa,,,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 4 receptor in HeLa cells, using [3H]LSD as radioligand",,168.0,308.0
8.0,17358.0,,B,,,Autocuration,CHEMBL619011,1.0,,,3310.0,,H,BAO_0000357,,,,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons,,10622.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL619012,1.0,,,3311.0,,H,BAO_0000357,,,,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons; IA means inactive,,10622.0,
8.0,16946.0,,B,,,Autocuration,CHEMBL619013,1.0,,,3312.0,,H,BAO_0000219,,,,,Ability to displace [3H]GR-113808 from mouse 5-hydroxytryptamine 4 receptor in COS7 cells,,10622.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL619014,1.0,,,3313.0,,H,BAO_0000357,,,,,Tested for ability to stimulate 5-hydroxytryptamine 4 receptors in mouse Coliculi neurons,,10622.0,
8.0,268.0,2081.0,F,,,Autocuration,CHEMBL857503,1.0,Cardiac atrium,,3314.0,,H,BAO_0000019,,,,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model,,11249.0,
8.0,268.0,2081.0,F,,,Autocuration,CHEMBL619015,1.0,Cardiac atrium,,3315.0,,H,BAO_0000019,,,,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model; compound found inactive at 1 uM,,11249.0,
8.0,15086.0,,B,,,Autocuration,CHEMBL619016,1.0,,,3316.0,,H,BAO_0000357,,,,,The compound was tested for binding affinity against 5-hydroxytryptamine 4 receptor,,11249.0,
8.0,14875.0,10000000.0,B,,,Autocuration,CHEMBL619017,1.0,Hippocampus,,3317.0,,H,BAO_0000221,,,,,Compound was tested for binding affinity against piglet hippocampus 5-hydroxytryptamine 4 receptor,,11249.0,
8.0,13267.0,10000000.0,B,,,Autocuration,CHEMBL619018,1.0,Hippocampus,,3318.0,,H,BAO_0000221,,9823.0,,Sus scrofa,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]SB 207710 as radioligand,,168.0,
8.0,13047.0,,B,,,Autocuration,CHEMBL619019,1.0,,,3319.0,,H,BAO_0000019,,9986.0,,Oryctolagus cuniculus,Binding affinity against 5-hydroxytryptamine 2A receptor using rabbit saphenous vein assay.,,168.0,
9.0,1650.0,,B,,,Expert,CHEMBL619020,1.0,,,3320.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Displacement of [3H]GR-113808 from rat striatum 5-hydroxytryptamine 4 receptor,,10623.0,
8.0,567.0,,F,,,Autocuration,CHEMBL619021,1.0,,,3321.0,,H,BAO_0000019,,,,,Tested for its agonist potency against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,10623.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL619022,1.0,,,3322.0,,H,BAO_0000357,,,,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in relaxation of rat oesophagus,,10623.0,
8.0,188.0,,B,,,Autocuration,CHEMBL619023,1.0,,,3323.0,,H,BAO_0000357,,,,,Tested for the effect on binding at 5-hydroxytryptamine 4 receptor; No activity,,10623.0,
8.0,670.0,,F,,,Autocuration,CHEMBL619024,1.0,,,3324.0,,H,BAO_0000019,,,,,lntrinsic activity relative to 5-HT receptor,,10623.0,
8.0,204.0,,F,,,Autocuration,CHEMBL619025,1.0,,,3325.0,,H,BAO_0000019,,,,,Compound was evaluated for the agonistic activity towards 5-hydroxytryptamine 4 receptor using the rat tunica muscularis mucosae (TMM) esophagus strip assay,,10623.0,
8.0,1946.0,,F,,,Expert,CHEMBL619026,1.0,,,3326.0,,H,BAO_0000019,,,,,In vitro relaxation of carbachol pre-contracted rat oesophageal TMM.,,10623.0,
8.0,6398.0,,F,,,Autocuration,CHEMBL619027,1.0,,,3327.0,,H,BAO_0000019,,,,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay,,10623.0,
8.0,6398.0,,F,,,Autocuration,CHEMBL619028,1.0,,,3328.0,,H,BAO_0000019,,,,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay; IN = Inactive,,10623.0,
8.0,17358.0,,F,,,Autocuration,CHEMBL619029,1.0,,,3329.0,,H,BAO_0000019,,,,,Efficient 5-hydroxytryptamine 4 agonist in the rat tunica muscularis mucosae,,10623.0,
8.0,6398.0,,F,,,Autocuration,CHEMBL619030,1.0,,,3330.0,,H,BAO_0000019,,,,,Tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay of racemate mixture,,10623.0,
8.0,11752.0,,B,,,Expert,CHEMBL619031,1.0,,,3331.0,,H,BAO_0000357,,,,,Relaxation of carbachol induced contractions of rat tunica muscularis mucosae,,10623.0,
