ASI,ASOR,Ti,ASSCAT,ASSTI,SI,ASSTY,TII,VARI,CI,CHI,ASTI,SASSI,DOI,ASST,ASSCTY,RELATTY,CONFISCO,CURAB,BAFOR
11096,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623874,10116.0,,6996,,,N,1,Intermediate,BAO_0000218
11097,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623875,10116.0,,6996,,,N,1,Intermediate,BAO_0000218
11098,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623876,10116.0,,6996,,,N,1,Intermediate,BAO_0000218
11099,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623877,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11100,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623878,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11101,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623879,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11102,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623880,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11103,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623881,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11104,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623957,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11105,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623958,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11106,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623959,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11107,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623960,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11108,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623961,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11109,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL623962,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11110,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624676,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11111,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624677,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11112,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624678,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11113,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624679,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11114,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624680,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11115,,22224,,,1,A,,,,CHEMBL624849,,,11732,,,U,0,Autocuration,BAO_0000218
11116,,22224,,,1,A,,,,CHEMBL624850,,,11732,,,U,0,Autocuration,BAO_0000218
11117,,22224,,,1,A,,,,CHEMBL874399,,,11732,,,U,0,Autocuration,BAO_0000218
11118,,22224,,,1,A,,,,CHEMBL624851,,,11732,,,U,0,Autocuration,BAO_0000218
11119,,22224,,,1,A,,,,CHEMBL624852,,,11732,,,U,0,Autocuration,BAO_0000218
11120,Rattus norvegicus,22224,,,1,A,,,,CHEMBL624853,10116.0,,13359,,,U,0,Autocuration,BAO_0000218
11121,Rattus norvegicus,22224,,,1,A,,,,CHEMBL624854,10116.0,,16618,,,U,0,Autocuration,BAO_0000218
11122,Rattus norvegicus,22224,,,1,A,,,,CHEMBL624855,10116.0,,13960,,,U,0,Autocuration,BAO_0000218
11123,Rattus norvegicus,22224,,,1,A,,,,CHEMBL624856,10116.0,,13917,,,U,0,Autocuration,BAO_0000218
11124,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL882957,9615.0,,14266,,,U,0,Autocuration,BAO_0000218
11125,Simiiformes,22224,,,1,A,,,,CHEMBL624857,314293.0,,12359,,,U,0,Autocuration,BAO_0000218
11126,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622202,10116.0,,12359,,,N,1,Intermediate,BAO_0000218
11127,Rattus norvegicus,22224,,,1,A,,,,CHEMBL622203,10116.0,,12359,,,U,0,Autocuration,BAO_0000218
11128,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625522,10116.0,,12359,,,N,1,Intermediate,BAO_0000218
11129,Macaca mulatta,22224,,,1,A,,,,CHEMBL622868,9544.0,,10791,,,U,0,Autocuration,BAO_0000218
11130,Macaca mulatta,22224,,Urine,1,A,1088.0,,,CHEMBL622869,9544.0,,10791,,,U,0,Autocuration,BAO_0000218
11131,Macaca mulatta,22224,,Urine,1,A,1088.0,,,CHEMBL622870,9544.0,,10791,,,U,0,Autocuration,BAO_0000218
11132,Chlorocebus aethiops,22224,,,1,A,,,,CHEMBL622871,9534.0,,138,,,U,0,Autocuration,BAO_0000218
11133,Macaca fascicularis,100710,,,1,A,,,,CHEMBL620560,9541.0,,14521,,,N,1,Intermediate,BAO_0000218
11134,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL620561,9615.0,,13953,,,U,0,Autocuration,BAO_0000218
11135,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL620562,9615.0,,12836,,,N,1,Intermediate,BAO_0000218
11136,Cricetinae,100712,,,1,A,,,,CHEMBL620563,10026.0,,12836,,,N,1,Intermediate,BAO_0000218
11137,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620564,10116.0,,12836,,,N,1,Intermediate,BAO_0000218
11138,Rattus norvegicus,22224,,,1,A,,,,CHEMBL872265,10116.0,,14521,,,U,0,Autocuration,BAO_0000218
11139,Rattus norvegicus,22224,,,1,A,,,,CHEMBL620565,10116.0,,13953,,,U,0,Autocuration,BAO_0000218
11140,Eutheria,22224,,,1,A,,,,CHEMBL620566,9347.0,,6799,,,U,0,Autocuration,BAO_0000218
11141,,22224,,,1,A,,,,CHEMBL620567,,,11311,,,U,0,Autocuration,BAO_0000218
11142,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL620568,9615.0,,4013,,,N,1,Intermediate,BAO_0000218
11143,Rattus norvegicus,22224,,,1,A,,,,CHEMBL620569,10116.0,,4013,,,U,0,Autocuration,BAO_0000218
11144,Eutheria,22224,,,1,A,,,,CHEMBL620570,9347.0,,17591,,,U,0,Autocuration,BAO_0000218
11145,,22224,,,1,A,,,,CHEMBL620571,,,17591,,,U,0,Autocuration,BAO_0000218
11146,Mus musculus,50594,,,1,A,,,,CHEMBL620572,10090.0,,15011,,,N,1,Intermediate,BAO_0000218
11147,Mus musculus,22224,,,1,A,,,,CHEMBL620573,10090.0,,15011,,,U,0,Autocuration,BAO_0000218
11148,Mus musculus,22224,,,1,A,,,,CHEMBL620574,10090.0,,15011,,,U,0,Autocuration,BAO_0000218
11149,Macaca mulatta,22224,,,1,A,,,,CHEMBL620575,9544.0,,9552,,,U,0,Autocuration,BAO_0000218
11150,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL620576,9615.0,,9552,,,U,0,Autocuration,BAO_0000218
11151,,22224,,,1,A,,,,CHEMBL875846,,,3639,,,U,0,Autocuration,BAO_0000218
11152,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL620577,9615.0,,13397,,,U,0,Autocuration,BAO_0000218
11153,,22224,,,1,A,,,,CHEMBL620578,,,3031,,,U,0,Autocuration,BAO_0000218
11154,Rattus norvegicus,22224,,,1,A,,,,CHEMBL620579,10116.0,,12818,,,U,0,Autocuration,BAO_0000218
11155,Eutheria,22224,,,1,A,,,,CHEMBL621248,9347.0,,4847,,,U,0,Autocuration,BAO_0000218
11156,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL625390,9615.0,,12421,,,U,0,Autocuration,BAO_0000218
11157,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625391,10116.0,,11966,,,U,0,Autocuration,BAO_0000218
11158,Primates,22224,,,1,A,,,,CHEMBL872266,9443.0,,11218,,,U,0,Autocuration,BAO_0000218
11159,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625392,10116.0,,13129,,,U,0,Autocuration,BAO_0000218
11160,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625393,10116.0,,12350,,,N,1,Intermediate,BAO_0000218
11161,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625394,10116.0,,2231,,,N,1,Intermediate,BAO_0000218
11162,Macaca mulatta,50797,,,1,A,,,,CHEMBL625395,9544.0,,2231,,,N,1,Intermediate,BAO_0000218
11163,Rattus norvegicus,22224,,,1,A,,,,CHEMBL625396,10116.0,,12187,,,U,0,Autocuration,BAO_0000218
11164,Canis lupus familiaris,22224,,,1,A,,,,CHEMBL625397,9615.0,,12421,,,U,0,Autocuration,BAO_0000218
11165,Mus musculus,50594,,,1,A,,,,CHEMBL625398,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11166,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL625399,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11167,Mus musculus,50594,,Cerebellum,1,A,2037.0,,,CHEMBL626074,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11168,Mus musculus,50594,,,1,A,,,,CHEMBL626075,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11169,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626076,10116.0,,2231,,,N,1,Intermediate,BAO_0000218
11170,Macaca mulatta,50797,,Plasma,1,A,1969.0,,,CHEMBL626077,9544.0,,2231,,,N,1,Intermediate,BAO_0000218
11171,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626078,10116.0,,12178,,,N,1,Intermediate,BAO_0000218
11172,,22224,,Blood,1,A,178.0,,,CHEMBL625846,,,12178,,,U,0,Autocuration,BAO_0000218
11173,,22224,,Blood,1,A,178.0,,,CHEMBL625847,,,12178,,,U,0,Autocuration,BAO_0000218
11174,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625848,10116.0,,15633,,,N,1,Expert,BAO_0000218
11175,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL625849,10116.0,,14258,,,N,1,Intermediate,BAO_0000218
11176,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626023,9615.0,,14224,,,N,1,Intermediate,BAO_0000218
11177,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626024,9615.0,,14224,,,N,1,Intermediate,BAO_0000218
11178,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626025,9615.0,,14224,,,N,1,Intermediate,BAO_0000218
11179,,22224,,,1,A,,,,CHEMBL626026,,,5566,,,U,0,Autocuration,BAO_0000218
11180,,22224,,,1,A,,,,CHEMBL626027,,,16935,,,U,0,Autocuration,BAO_0000218
11181,,22224,,,1,A,,,,CHEMBL626028,,,16935,,,U,0,Autocuration,BAO_0000218
11182,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626029,9615.0,,14224,,,N,1,Intermediate,BAO_0000218
11183,,22224,,Plasma,1,A,1969.0,,,CHEMBL626030,,,12536,,,U,0,Autocuration,BAO_0000218
11184,,22224,,Plasma,1,A,1969.0,,,CHEMBL626031,,,12536,,,U,0,Autocuration,BAO_0000218
11185,,22224,,Plasma,1,A,1969.0,,,CHEMBL626032,,,12536,,,U,0,Autocuration,BAO_0000218
11186,,22224,,Plasma,1,A,1969.0,,,CHEMBL626033,,,12536,,,U,0,Autocuration,BAO_0000218
11187,,22224,,Plasma,1,A,1969.0,,,CHEMBL626034,,,12536,,,U,0,Autocuration,BAO_0000218
11188,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626035,9615.0,,9994,,,N,1,Intermediate,BAO_0000218
11189,,22224,,Plasma,1,A,1969.0,,,CHEMBL626036,,,1434,,,U,0,Autocuration,BAO_0000218
11190,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626037,9615.0,,12836,,,N,1,Expert,BAO_0000218
11191,Cricetinae,100712,,Plasma,1,A,1969.0,,,CHEMBL626038,10026.0,,12836,,,N,1,Intermediate,BAO_0000218
11192,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626039,10116.0,,12836,,,N,1,Intermediate,BAO_0000218
11193,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626040,10116.0,,12545,,,N,1,Intermediate,BAO_0000218
11194,Oryctolagus cuniculus,50592,,Plasma,1,A,1969.0,,,CHEMBL626041,9986.0,,13856,,,N,1,Intermediate,BAO_0000218
11195,,22224,,,1,A,,,,CHEMBL626042,,,3550,,,U,0,Autocuration,BAO_0000218
11196,,22224,,,1,A,,,,CHEMBL626043,,,2632,,,U,0,Autocuration,BAO_0000218
11197,,22224,,,1,A,,,,CHEMBL626044,,,5566,,,U,0,Autocuration,BAO_0000218
11198,,22224,,,1,A,,,,CHEMBL626045,,,11883,,,U,0,Autocuration,BAO_0000218
11199,,22224,,,1,A,,,,CHEMBL626046,,,11883,,,U,0,Autocuration,BAO_0000218
11200,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626047,9615.0,,14122,,,N,1,Intermediate,BAO_0000218
11201,Cricetinae,100712,,Plasma,1,A,1969.0,,,CHEMBL626048,10026.0,,14122,,,N,1,Intermediate,BAO_0000218
11202,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626049,10116.0,,14122,,,N,1,Intermediate,BAO_0000218
11203,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626050,10116.0,,12542,,,N,1,Intermediate,BAO_0000218
11204,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL874541,9615.0,,12542,,,N,1,Intermediate,BAO_0000218
11205,Cricetinae,100712,,Plasma,1,A,1969.0,,,CHEMBL622826,10026.0,,12542,,,N,1,Intermediate,BAO_0000218
11206,Cricetinae,100712,,Plasma,1,A,1969.0,,,CHEMBL622827,10026.0,,12542,,,N,1,Intermediate,BAO_0000218
11207,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL622828,10116.0,,12542,,,N,1,Intermediate,BAO_0000218
11208,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL622829,10116.0,,14080,,,N,1,Intermediate,BAO_0000218
11209,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876806,10116.0,,11911,,,N,1,Intermediate,BAO_0000218
11210,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622830,9615.0,,13204,,,N,1,Intermediate,BAO_0000218
11211,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622831,10116.0,,13204,,,N,1,Intermediate,BAO_0000218
11212,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL626794,9615.0,,14346,,,N,1,Intermediate,BAO_0000218
11213,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626795,10116.0,,14346,,,N,1,Intermediate,BAO_0000218
11214,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626796,10116.0,,14346,,,N,1,Intermediate,BAO_0000218
11215,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626797,10116.0,,14346,,,N,1,Intermediate,BAO_0000218
11216,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626798,10116.0,,14127,,,N,1,Intermediate,BAO_0000218
11217,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL626799,9615.0,,14339,,,N,1,Intermediate,BAO_0000218
11218,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL626800,9615.0,,14339,,,N,1,Intermediate,BAO_0000218
11219,,22224,,Plasma,1,A,1969.0,,,CHEMBL626801,,,13494,,,U,0,Autocuration,BAO_0000218
11220,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL876816,10116.0,,14925,,,N,1,Intermediate,BAO_0000218
11221,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626802,10116.0,,14474,,,N,1,Intermediate,BAO_0000218
11222,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626803,9615.0,,14474,,,N,1,Intermediate,BAO_0000218
11223,,22224,,Plasma,1,A,1969.0,,,CHEMBL626804,,,13917,,,U,0,Autocuration,BAO_0000218
11224,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626805,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11225,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626309,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11226,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626310,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11227,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626311,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11228,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626312,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11229,Rattus norvegicus,50597,,Uterus,1,A,995.0,,,CHEMBL626313,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11230,Rattus norvegicus,50597,,Uterus,1,A,995.0,,,CHEMBL626314,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11231,Rattus norvegicus,50597,,Uterus,1,A,995.0,,,CHEMBL626315,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11232,Rattus norvegicus,50597,,Uterus,1,A,995.0,,,CHEMBL626316,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11233,Rattus norvegicus,50597,,Uterus,1,A,995.0,,,CHEMBL626317,10116.0,,9796,,,N,1,Intermediate,BAO_0000218
11234,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626318,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11235,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626319,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11236,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626320,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11237,Rattus norvegicus,50597,,,1,A,,,,CHEMBL875053,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11238,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626321,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11239,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626322,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11240,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626323,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11241,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626324,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11242,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626325,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11243,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626326,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11244,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626327,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11245,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626328,10116.0,,8363,,,N,1,Intermediate,BAO_0000218
11246,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626329,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11247,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626330,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11248,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626331,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11249,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626332,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11250,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626333,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11251,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626334,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11252,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL626335,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11253,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624798,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11254,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624799,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11255,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624800,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11256,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624801,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11257,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624802,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11258,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624803,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11259,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624804,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11260,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624805,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11261,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624806,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11262,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624807,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11263,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624808,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11264,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624809,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11265,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624810,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11266,Rattus norvegicus,50597,,,1,A,,,,CHEMBL877618,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11267,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624811,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11268,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624812,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11269,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624813,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11270,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624814,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11271,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624815,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11272,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624816,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11273,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624817,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11274,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624818,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11275,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624819,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11276,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624820,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11277,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624821,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11278,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624822,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11279,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL624823,9615.0,,6996,,,N,1,Intermediate,BAO_0000218
11280,Escherichia coli,50212,,,1,A,,,,CHEMBL624824,562.0,,15599,,,N,1,Intermediate,BAO_0000218
11281,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624825,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11282,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624826,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11283,Rattus norvegicus,50597,,Cardiac atrium,1,A,2081.0,,,CHEMBL876817,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11284,Rattus norvegicus,50597,,Cardiac atrium,1,A,2081.0,,,CHEMBL624827,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11285,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624828,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11286,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624829,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11287,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL624830,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11288,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL624831,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11289,Rattus norvegicus,50597,,Cardiac atrium,1,A,2081.0,,,CHEMBL624832,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11290,Rattus norvegicus,50597,,Cardiac atrium,1,A,2081.0,,,CHEMBL624833,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11291,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624834,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11292,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624835,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11293,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL624836,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11294,Rattus norvegicus,50597,,Spleen,1,A,2106.0,,,CHEMBL624837,10116.0,,9614,,,N,1,Intermediate,BAO_0000218
11295,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL624838,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11296,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL622188,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11297,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL622189,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11298,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL622190,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11299,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625170,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11300,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL625171,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11301,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL625172,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11302,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL625173,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11303,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL625174,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11304,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL625175,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11305,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL625176,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11306,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625177,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11307,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625178,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11308,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625179,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11309,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625180,10116.0,,9071,,,N,1,Intermediate,BAO_0000218
11310,,22224,,,1,A,,,,CHEMBL625181,,,10677,,,U,0,Autocuration,BAO_0000218
11311,Mus musculus,50594,,Urine,1,A,1088.0,,,CHEMBL625182,10090.0,,9750,,,N,1,Intermediate,BAO_0000218
