amount,staff_id,customer_id,payment_date,rental_id,payment_id
4.99,2,152,2005-05-27 06:48:33,359,4136
4.99,1,152,2005-06-20 01:26:26,2882,4138
0.99,1,152,2005-07-11 16:08:41,6273,4142
1.99,2,152,2005-08-19 06:21:52,12960,4150
0.99,1,153,2005-06-19 10:20:09,2649,4158
0.99,2,153,2005-07-10 13:26:45,5771,4166
4.99,1,153,2005-08-19 03:33:46,12882,4174
0.99,2,153,2005-08-22 18:37:48,15267,4178
5.99,2,154,2005-05-30 21:30:52,978,4183
4.99,1,154,2005-06-20 01:38:39,2886,4185
0.99,2,154,2005-07-06 20:10:03,3912,4188
4.99,2,154,2005-07-07 08:06:07,4132,4189
5.99,1,154,2005-07-08 18:39:31,4850,4191
0.99,1,154,2005-07-11 03:32:23,6048,4194
4.99,2,154,2005-07-27 01:05:24,6993,4195
1.99,2,154,2005-07-28 11:11:33,7900,4198
6.99,1,154,2005-08-01 03:25:27,10278,4201
5.99,1,154,2005-08-02 15:15:27,11296,4203
2.99,2,154,2005-08-21 22:21:49,14731,4206
7.99,1,155,2005-06-16 02:16:47,1554,4213
4.99,1,155,2005-06-20 00:09:25,2869,4215
1.99,1,155,2005-07-09 07:25:54,5128,4217
4.99,2,155,2005-07-11 05:29:22,6087,4220
2.99,1,155,2005-07-12 00:35:51,6443,4221
3.99,1,155,2005-07-27 04:13:02,7077,4222
5.99,2,155,2005-07-28 04:59:48,7730,4224
5.99,2,155,2005-08-17 17:14:02,11951,4228
2.99,2,155,2005-08-21 15:54:21,14549,4230
0.99,2,155,2005-08-22 04:48:44,14909,4232
7.98,2,155,2006-02-14 15:16:03,11496,4234
4.99,1,156,2005-05-31 07:07:03,1052,4237
9.99,2,156,2005-06-17 17:45:09,2089,4238
0.99,2,156,2005-08-20 03:12:43,13530,4254
4.99,2,156,2005-08-22 01:40:49,14831,4258
6.99,1,156,2005-08-22 23:26:32,15408,4260
0.99,2,157,2005-05-27 05:48:19,352,4261
0.99,2,157,2005-06-18 11:30:56,2340,4263
0.99,1,157,2005-07-06 11:54:18,3739,4264
2.99,1,157,2005-07-27 05:30:48,7110,4269
4.99,2,157,2005-07-27 20:10:28,7499,4271
4.99,2,157,2005-07-29 11:55:01,8576,4275
0.99,1,157,2005-07-29 17:21:58,8707,4276
4.99,2,158,2005-05-26 13:46:59,245,4292
0.99,1,158,2005-06-15 15:13:10,1380,4294
4.99,1,158,2005-07-11 00:55:38,5988,4300
0.99,1,158,2005-07-28 05:03:32,7732,4304
1.99,1,158,2005-07-30 03:34:10,8957,4307
1.99,1,158,2005-07-31 08:13:28,9713,4309
2.99,2,158,2005-08-20 14:48:42,13854,4318
1.99,2,159,2005-05-28 07:35:37,549,4325
0.99,1,159,2005-06-16 12:40:28,1695,4328
4.99,2,159,2005-07-07 14:40:22,4273,4331
4.99,2,159,2005-07-12 20:56:04,6885,4333
2.99,2,159,2005-07-28 23:37:23,8212,4334
0.99,1,160,2005-07-08 18:21:30,4842,4348
5.99,1,160,2005-07-08 21:05:44,4908,4349
2.99,1,160,2005-08-01 04:16:16,10305,4357
7.99,1,160,2005-08-17 15:04:05,11888,4363
7.99,1,160,2005-08-18 10:38:31,12435,4365
3.99,1,161,2005-06-20 14:52:19,3075,4379
6.99,2,161,2005-07-09 17:35:35,5349,4384
4.99,2,161,2005-07-29 20:05:04,8774,4387
0.99,2,161,2005-07-30 21:08:32,9421,4389
6.99,1,161,2005-08-02 00:18:07,10863,4393
0.99,2,161,2005-08-02 03:06:20,10939,4394
2.99,1,161,2005-08-17 13:06:00,11838,4395
0.99,1,161,2005-08-22 07:54:58,15000,4398
2.99,2,161,2005-08-22 14:12:05,15150,4400
5.99,1,161,2005-08-22 23:55:51,15420,4401
1.99,1,162,2005-05-26 19:41:40,285,4402
0.99,1,162,2005-06-20 12:34:13,3040,4408
1.99,2,162,2005-08-21 07:19:48,14301,4419
4.99,1,162,2005-08-22 20:41:53,15332,4420
0.99,1,162,2006-02-14 15:16:03,14220,4421
4.99,2,163,2005-06-15 07:00:50,1265,4422
2.99,2,163,2005-06-17 11:32:30,2000,4423
7.99,2,163,2005-06-17 19:45:49,2110,4424
10.99,1,163,2005-07-10 03:54:38,5574,4431
0.99,1,163,2005-07-11 07:20:57,6109,4432
4.99,2,163,2005-07-28 17:15:11,8063,4437
4.99,2,163,2005-07-29 06:26:39,8403,4438
2.99,1,163,2005-08-18 00:23:56,12154,4442
2.99,2,163,2005-08-19 06:48:11,12973,4443
7.99,2,163,2005-08-20 03:43:13,13543,4444
4.99,2,163,2005-08-21 06:30:30,14275,4445
2.99,2,164,2005-08-02 10:38:47,11175,4465
5.99,2,164,2005-08-20 00:30:51,13453,4466
6.99,2,165,2005-07-10 20:22:12,5901,4476
0.99,1,165,2005-07-11 00:09:17,5973,4477
2.99,1,165,2005-07-27 04:06:24,7074,4478
0.99,1,165,2005-07-29 13:18:52,8608,4479
4.99,2,165,2005-07-31 06:49:18,9685,4481
2.99,2,166,2005-07-06 05:28:02,3606,4493
7.99,1,166,2005-07-10 17:54:06,5855,4500
0.99,2,166,2005-07-11 14:19:12,6237,4501
7.99,2,166,2005-08-01 08:17:11,10422,4506
4.99,2,166,2005-08-18 19:50:43,12683,4507
4.99,2,166,2005-08-20 05:28:11,13582,4509
2.99,2,166,2005-08-21 06:40:48,14281,4512
1.99,2,166,2005-08-23 14:31:50,15806,4515
2.99,1,167,2005-05-26 18:36:58,280,4516
2.99,1,167,2005-05-27 07:31:20,365,4517
4.99,1,167,2005-05-30 12:16:40,927,4518
4.99,2,167,2005-07-29 00:02:22,8227,4532
2.99,1,167,2005-07-29 03:44:30,8318,4533
4.99,2,167,2005-08-23 03:50:48,15530,4546
0.99,1,168,2005-07-09 22:43:56,5459,4555
1.99,2,168,2005-07-29 04:52:01,8352,4560
4.99,1,168,2005-07-30 21:00:52,9418,4565
6.99,2,168,2005-07-31 13:00:53,9857,4566
0.99,2,168,2005-08-01 03:10:24,10270,4568
4.99,2,168,2005-08-20 03:29:28,13532,4575
0.99,2,168,2005-08-20 13:00:30,13811,4576
3.99,2,169,2005-05-28 04:28:38,527,4582
8.99,1,169,2005-07-05 23:46:19,3493,4586
2.99,2,169,2005-08-19 14:47:18,13198,4598
0.99,2,169,2005-08-21 11:44:37,14435,4600
4.99,2,169,2005-08-22 00:52:01,14805,4601
0.99,2,170,2005-06-17 20:24:00,2117,4607
4.99,1,170,2005-07-06 12:18:03,3749,4610
0.99,2,170,2005-07-08 00:17:59,4468,4612
7.99,2,170,2005-07-10 09:01:38,5685,4615
7.99,1,170,2005-07-28 15:10:14,7999,4617
8.99,2,170,2005-08-20 21:08:49,14022,4627
4.99,1,171,2005-07-11 00:54:56,5986,4641
0.99,2,171,2005-07-12 15:56:08,6774,4643
0.99,2,171,2005-08-19 23:30:53,13433,4652
3.99,2,172,2005-05-27 19:13:15,449,4656
0.99,2,172,2005-06-15 22:25:26,1507,4659
5.99,1,172,2005-07-08 17:25:23,4820,4662
4.99,1,172,2005-07-08 17:28:08,4821,4663
6.99,2,172,2005-07-08 19:33:49,4878,4664
6.99,2,172,2005-07-30 03:11:44,8944,4673
4.99,2,172,2005-08-18 07:29:46,12350,4679
0.99,1,172,2005-08-19 20:21:36,13342,4683
2.99,2,172,2005-08-23 07:53:38,15637,4686
0.99,2,173,2005-06-21 02:11:36,3224,4694
4.99,2,173,2005-07-09 23:55:25,5485,4699
2.99,2,173,2005-07-31 00:26:30,9512,4709
2.99,1,173,2005-08-21 19:36:59,14654,4714
0.99,2,173,2005-08-23 02:02:53,15483,4715
4.99,1,174,2005-07-30 16:34:29,9301,4729
2.99,1,174,2005-07-31 12:33:43,9847,4730
0.99,1,174,2005-08-19 14:22:30,13185,4736
4.99,2,175,2005-06-21 04:49:07,3266,4740
5.99,2,175,2005-07-07 09:37:08,4167,4742
1.99,1,175,2005-07-09 12:35:08,5232,4743
4.99,2,175,2005-07-31 15:31:25,9941,4751
2.99,2,175,2005-08-22 04:22:31,14897,4760
0.99,1,176,2005-05-26 03:17:42,172,4763
5.99,1,176,2005-06-15 08:55:01,1291,4768
2.99,1,176,2005-06-18 03:13:13,2218,4772
6.99,2,176,2005-07-06 21:03:46,3931,4777
2.99,1,176,2005-07-11 03:01:45,6035,4779
6.99,1,176,2005-07-11 20:54:27,6354,4780
4.99,1,176,2005-07-27 02:16:03,7017,4781
6.99,2,176,2005-07-30 10:27:55,9145,4787
2.99,1,176,2005-08-18 05:32:32,12299,4792
7.99,1,176,2005-08-19 13:45:48,13170,4794
5.99,2,176,2005-08-19 14:23:19,13186,4795
2.99,1,177,2005-06-16 00:25:52,1524,4801
2.99,2,177,2005-06-18 20:20:05,2467,4804
2.99,1,177,2005-08-01 16:48:31,10661,4813
0.99,1,177,2005-08-02 11:42:23,11195,4815
6.99,2,178,2005-06-15 20:24:05,1458,4824
2.99,2,178,2005-06-16 03:14:01,1568,4825
3.99,2,178,2005-06-16 16:41:16,1745,4826
2.99,1,178,2005-07-08 21:31:22,4915,4831
4.99,1,178,2005-07-09 04:20:29,5057,4833
10.99,1,178,2005-07-09 05:59:47,5094,4834
6.99,1,178,2005-07-12 05:42:53,6566,4838
4.99,1,178,2005-07-28 13:43:20,7959,4840
0.99,2,178,2005-08-01 13:05:52,10562,4849
3.99,2,178,2005-08-17 16:25:03,11927,4853
6.99,2,178,2005-08-17 20:53:27,12049,4854
4.99,1,178,2006-02-14 15:16:03,12897,4861
4.99,1,179,2005-05-31 06:42:30,1046,4864
4.99,1,179,2005-06-19 07:25:50,2613,4866
4.99,1,179,2005-07-27 03:43:28,7054,4874
0.99,2,179,2005-08-19 16:22:14,13240,4884
0.99,2,179,2005-08-20 18:09:04,13957,4887
0.99,1,180,2005-07-30 19:05:36,9373,4902
8.99,1,180,2005-08-02 04:41:17,10992,4905
5.99,1,181,2005-06-19 09:50:35,2645,4916
5.99,2,181,2005-06-21 21:01:27,3449,4917
6.99,1,181,2005-07-06 17:35:22,3862,4919
0.99,1,181,2005-07-27 16:02:52,7393,4923
4.99,1,181,2005-07-28 01:02:40,7632,4924
5.99,1,181,2005-07-29 12:38:14,8593,4925
4.99,1,181,2005-08-01 20:01:24,10748,4934
3.99,2,181,2005-08-21 10:46:35,14406,4944
4.99,2,181,2005-08-23 02:01:20,15482,4946
3.99,2,182,2005-05-27 15:51:30,425,4949
0.99,1,182,2005-06-18 04:01:28,2234,4953
2.99,1,182,2005-07-06 00:24:57,3509,4954
2.99,1,182,2005-07-10 01:31:22,5521,4961
8.99,2,182,2005-07-28 16:50:26,8048,4965
3.99,2,182,2005-08-17 10:54:46,11785,4967
1.99,1,182,2005-08-22 09:49:32,15043,4973
0.99,1,183,2005-06-15 08:13:57,1279,4975
0.99,2,183,2005-07-27 14:51:04,7359,4986
5.99,2,183,2005-08-01 15:09:17,10620,4990
2.99,2,183,2005-08-02 18:24:03,11386,4991
4.99,1,183,2005-08-20 03:35:16,13536,4996
2.99,2,184,2005-06-17 09:38:08,1976,5000
0.99,1,184,2005-06-18 08:55:46,2312,5001
0.99,1,184,2005-07-30 11:21:56,9162,5010
9.99,2,184,2005-08-18 00:57:06,12166,5011
2.99,1,184,2005-08-18 13:57:58,12532,5013
5.99,1,184,2005-08-22 00:46:54,14801,5018
2.99,2,185,2005-05-25 01:48:41,20,5020
0.99,1,185,2005-05-28 19:16:14,646,5022
4.99,1,185,2005-06-21 08:17:00,3314,5024
4.99,1,185,2005-06-21 08:51:44,3325,5025
7.99,2,185,2005-07-08 17:28:47,4822,5028
2.99,2,185,2005-07-11 07:05:06,6106,5029
4.99,1,185,2005-07-27 03:53:52,7066,5032
0.99,2,185,2005-07-30 14:12:31,9246,5036
0.99,1,185,2005-08-19 03:37:25,12885,5041
2.99,2,185,2005-08-21 14:51:35,14513,5042
2.99,1,186,2005-06-16 10:14:15,1663,5047
4.99,2,186,2005-06-17 21:05:06,2132,5048
4.99,1,186,2005-06-20 12:32:30,3039,5050
0.99,2,186,2005-07-28 05:21:51,7739,5052
4.99,1,186,2005-07-29 08:50:18,8483,5054
5.99,2,186,2005-07-30 18:39:43,9360,5057
0.99,1,186,2005-08-02 04:30:19,10985,5059
5.99,1,186,2005-08-18 07:21:47,12348,5061
2.99,1,186,2005-08-20 20:21:36,14006,5066
4.99,2,186,2005-08-21 19:14:48,14646,5068
0.99,2,186,2005-08-22 08:00:49,15001,5070
6.99,2,187,2005-06-15 10:55:17,1323,5075
2.99,1,187,2005-06-21 15:54:37,3402,5081
4.99,1,187,2005-07-07 22:32:47,4429,5083
8.99,1,187,2005-07-10 11:50:51,5738,5085
6.99,2,187,2005-07-10 16:39:24,5833,5086
2.99,1,187,2005-08-17 13:14:50,11843,5093
7.99,1,187,2005-08-18 14:04:41,12534,5096
4.99,2,187,2005-08-22 17:32:57,15231,5099
2.99,2,187,2005-08-23 03:13:01,15517,5100
4.99,1,188,2005-06-18 23:57:31,2515,5104
5.99,2,188,2005-07-10 11:27:25,5729,5109
4.99,2,188,2005-07-12 05:08:16,6555,5110
0.99,2,188,2005-07-27 03:20:18,7042,5111
4.99,1,188,2005-07-27 22:17:17,7556,5112
4.99,2,188,2005-07-31 03:58:53,9613,5113
5.99,2,188,2005-08-01 09:13:27,10453,5114
2.99,2,188,2005-08-02 18:16:52,11378,5118
2.99,1,188,2005-08-20 05:04:57,13570,5119
2.99,2,188,2005-08-22 01:00:42,14809,5122
2.99,1,188,2006-02-14 15:16:03,14503,5126
5.99,2,189,2005-05-31 16:15:31,1117,5127
0.99,2,189,2005-07-07 11:24:14,4203,5135
6.99,2,189,2005-08-02 06:41:38,11059,5144
4.99,2,190,2005-05-27 16:22:10,430,5149
2.99,1,190,2005-06-15 10:39:05,1319,5151
3.99,1,190,2005-06-19 04:09:03,2568,5154
5.99,1,190,2005-07-27 15:52:10,7386,5160
5.99,1,190,2005-08-02 07:30:19,11082,5163
6.99,2,190,2005-08-02 15:56:51,11312,5166
0.99,2,190,2005-08-17 09:07:00,11750,5167
4.99,2,190,2005-08-21 02:07:22,14141,5172
2.99,1,191,2005-05-31 19:14:15,1134,5176
4.99,2,191,2005-05-31 21:32:17,1152,5177
2.99,1,191,2005-07-09 17:07:07,5338,5184
5.99,1,191,2005-07-10 21:41:23,5924,5186
3.99,1,191,2005-07-27 18:18:35,7450,5188
2.99,2,191,2005-08-01 12:06:35,10532,5193
2.99,1,192,2005-07-09 19:56:40,5400,5200
0.99,2,192,2005-07-11 13:27:09,6223,5201
7.99,2,192,2005-07-29 02:29:36,8292,5205
7.99,1,192,2005-07-30 22:30:44,9462,5206
0.99,2,192,2005-08-01 02:08:05,10238,5208
7.99,2,192,2005-08-21 05:16:40,14238,5214
6.99,2,193,2005-06-18 14:56:23,2377,5222
4.99,1,193,2005-07-29 07:12:48,8431,5230
2.99,1,193,2005-07-30 08:02:00,9079,5231
2.99,2,193,2005-08-01 09:38:28,10462,5233
0.99,1,193,2005-08-20 06:10:44,13608,5237
5.99,2,193,2005-08-23 02:26:10,15495,5242
2.99,2,193,2006-02-14 15:16:03,15729,5243
7.99,1,194,2005-06-18 04:52:59,2245,5247
7.99,1,194,2005-07-30 07:24:55,9064,5255
5.99,2,194,2005-08-02 21:55:09,11475,5256
3.99,2,194,2005-08-19 02:12:12,12851,5257
4.99,1,194,2005-08-21 11:59:04,14440,5260
2.99,1,195,2005-07-27 14:33:00,7349,5267
0.99,2,195,2005-08-17 22:38:54,12099,5276
0.99,2,195,2005-08-20 10:48:47,13741,5278
11.99,2,196,2005-05-25 18:18:19,106,5281
5.99,2,196,2005-05-26 04:21:46,178,5282
2.99,2,196,2005-05-28 00:13:35,491,5283
2.99,1,196,2005-06-15 12:45:30,1348,5286
0.99,2,196,2005-06-16 06:04:12,1600,5287
4.99,2,196,2005-06-21 10:46:36,3342,5292
3.99,2,196,2005-07-28 02:35:12,7666,5299
1.99,2,196,2005-07-29 08:36:22,8472,5301
0.99,2,196,2005-07-29 16:56:01,8700,5302
5.99,1,196,2005-07-30 18:13:52,9346,5303
10.99,2,196,2005-07-31 21:29:28,10122,5306
4.99,1,196,2005-08-01 00:28:38,10191,5307
0.99,2,196,2005-08-19 01:48:33,12836,5311
5.99,2,196,2005-08-21 10:54:49,14410,5313
0.99,1,197,2005-05-26 09:02:47,215,5317
3.99,2,197,2005-05-29 07:00:59,730,5321
2.99,2,197,2005-06-15 00:15:15,1175,5324
0.99,1,197,2005-06-15 14:05:11,1363,5325
0.99,2,197,2005-07-09 17:27:05,5344,5335
0.99,1,197,2005-07-30 23:06:40,9476,5338
0.99,1,197,2005-08-19 00:27:01,12799,5349
3.99,2,197,2005-08-20 16:37:35,13913,5350
4.99,2,197,2005-08-22 06:19:37,14951,5352
0.99,1,198,2005-05-27 06:37:15,357,5356
4.99,2,198,2005-05-31 18:44:53,1132,5360
0.99,2,198,2005-06-18 01:12:22,2185,5361
4.99,2,198,2005-07-12 05:43:09,6567,5366
5.99,1,198,2005-07-27 17:46:53,7441,5370
0.99,2,198,2005-07-28 00:37:34,7622,5372
3.99,1,198,2005-08-02 17:28:07,11351,5378
2.99,1,198,2005-08-17 09:29:22,11756,5380
4.99,1,198,2005-08-17 13:03:36,11836,5381
2.99,2,198,2005-08-17 17:12:26,11949,5382
1.99,1,198,2005-08-17 17:22:29,11957,5383
2.99,2,198,2005-08-17 18:19:44,11985,5384
4.99,2,198,2005-08-18 16:24:24,12594,5385
5.99,1,198,2005-08-21 04:30:49,14214,5388
4.99,2,198,2005-08-22 07:48:01,14990,5390
4.99,1,198,2005-08-23 00:27:18,15433,5392
2.99,1,199,2005-06-17 05:11:27,1910,5395
8.99,2,199,2005-07-08 06:04:23,4580,5398
0.99,1,199,2005-07-29 17:25:54,8709,5405
2.99,1,199,2005-07-31 09:22:02,9752,5406
4.99,2,199,2005-08-21 08:04:40,14320,5414
3.99,2,199,2005-08-23 12:41:07,15751,5416
4.99,2,200,2005-06-19 14:46:10,2717,5424
4.99,1,200,2005-07-06 03:48:44,3580,5426
3.99,1,200,2005-07-26 23:42:03,6947,5431
2.99,1,200,2005-07-27 22:53:00,7574,5432
3.99,2,200,2005-07-29 05:15:41,8368,5433
2.99,2,200,2005-07-29 08:15:42,8462,5434
6.99,1,200,2005-07-31 01:02:24,9527,5435
6.99,2,200,2005-08-21 15:01:32,14521,5440
2.99,2,200,2006-02-14 15:16:03,11866,5444
6.99,1,201,2005-05-28 22:04:03,670,5446
5.99,2,201,2005-05-29 10:28:45,756,5447
1.99,1,201,2005-06-17 14:40:58,2047,5448
3.99,1,201,2005-06-17 23:30:52,2157,5449
4.99,2,201,2005-07-06 01:13:27,3528,5453
2.99,2,201,2005-07-28 00:02:15,7606,5456
0.99,1,201,2005-08-02 01:09:55,10891,5460
0.99,2,201,2005-08-17 11:51:15,11807,5461
2.99,2,201,2005-08-21 19:39:28,14656,5466
2.99,1,201,2005-08-22 06:59:28,14973,5467
0.99,2,202,2005-06-20 20:27:18,3148,5473
2.99,2,203,2005-07-07 08:15:52,4136,5501
7.99,1,203,2005-07-29 20:56:14,8792,5506
2.99,2,203,2005-08-01 22:23:37,10805,5509
2.99,1,203,2005-08-17 07:32:51,11712,5510
5.99,2,203,2005-08-21 14:26:28,14505,5513
4.99,2,204,2005-05-27 12:48:38,399,5517
2.99,1,204,2005-06-15 10:49:17,1321,5520
7.99,1,204,2005-06-16 07:04:52,1616,5521
0.99,2,204,2005-07-09 08:13:25,5145,5528
5.99,1,204,2005-07-30 20:06:24,9394,5537
2.99,2,204,2005-07-31 19:01:25,10042,5539
6.99,1,204,2005-08-18 22:11:37,12737,5543
7.99,1,205,2005-07-06 05:20:25,3601,5555
3.99,2,205,2005-07-07 12:46:47,4230,5556
7.99,2,205,2005-07-07 20:28:57,4377,5557
2.99,1,205,2005-07-28 05:12:04,7736,5559
4.99,2,205,2005-07-30 00:51:21,8896,5561
4.99,2,206,2005-07-07 04:34:38,4068,5575
3.99,1,206,2005-07-11 08:39:33,6139,5578
6.99,1,206,2005-07-11 23:38:49,6420,5579
5.99,1,206,2005-07-28 23:44:13,8217,5582
2.99,1,206,2005-08-02 05:35:03,11022,5586
4.99,1,206,2005-08-19 12:04:16,13128,5588
0.99,1,207,2005-05-25 04:51:46,39,5596
2.99,2,207,2005-07-31 05:49:53,9652,5617
0.99,2,207,2005-08-02 13:52:19,11260,5621
5.99,2,207,2005-08-02 14:44:22,11286,5622
6.99,1,207,2005-08-17 08:04:44,11724,5623
2.99,2,207,2005-08-20 07:59:13,13655,5625
1.99,1,207,2005-08-23 07:25:29,15625,5629
5.99,1,208,2005-06-17 08:19:22,1949,5632
6.99,2,208,2005-07-11 18:04:26,6306,5641
2.99,1,208,2005-07-28 10:02:01,7861,5644
4.99,1,208,2005-07-31 12:18:49,9838,5648
2.99,2,208,2005-08-02 20:26:19,11442,5651
0.99,1,209,2005-05-27 21:32:42,471,5657
4.99,1,209,2005-06-16 10:06:49,1657,5660
4.99,2,209,2005-07-08 17:04:06,4810,5666
5.99,2,209,2005-07-09 11:57:55,5219,5669
6.99,1,209,2005-07-27 05:46:43,7116,5671
6.99,2,209,2005-07-30 07:11:44,9054,5678
2.99,2,209,2005-08-01 12:56:19,10554,5680
0.99,1,209,2005-08-17 19:59:06,12025,5683
2.99,1,209,2005-08-22 18:13:07,15254,5686
0.99,2,210,2005-06-19 23:13:04,2856,5690
0.99,2,210,2005-07-07 14:38:41,4270,5693
7.99,2,210,2005-07-07 20:58:03,4388,5696
6.99,1,210,2005-07-08 19:19:52,4871,5698
4.99,1,210,2005-07-08 20:19:55,4893,5699
3.99,1,210,2005-07-09 00:46:56,4989,5700
4.99,2,210,2005-07-11 13:56:46,6227,5702
8.99,2,210,2005-08-18 09:45:33,12410,5710
2.99,2,210,2005-08-19 04:20:25,12909,5712
7.99,1,210,2005-08-21 03:16:30,14181,5714
4.99,1,211,2005-05-26 12:30:22,238,5719
2.99,2,211,2005-07-07 04:10:13,4060,5723
0.99,2,211,2005-07-12 00:23:01,6438,5730
0.99,2,211,2005-07-27 19:28:17,7484,5733
3.99,2,211,2005-08-17 17:35:47,11963,5741
0.99,2,211,2005-08-18 06:07:00,12311,5742
2.99,1,211,2005-08-20 19:03:49,13979,5746
6.99,2,211,2005-08-23 04:07:37,15538,5750
5.99,2,211,2005-08-23 09:07:11,15670,5751
4.99,2,211,2006-02-14 15:16:03,12746,5752
9.99,2,212,2005-06-19 15:58:38,2739,5756
3.99,2,212,2005-07-08 16:45:16,4798,5758
4.99,1,212,2005-08-23 16:27:24,15872,5771
0.99,2,213,2005-05-27 10:23:25,385,5773
6.99,2,213,2005-06-19 04:19:04,2569,5778
4.99,2,213,2005-06-20 05:50:40,2946,5780
2.99,1,213,2005-06-21 03:25:26,3252,5781
2.99,1,213,2005-06-21 08:11:18,3313,5782
4.99,2,213,2005-07-07 13:12:07,4236,5784
4.99,1,213,2005-07-30 23:07:22,9477,5794
4.99,1,213,2005-08-19 20:55:23,13354,5797
6.99,1,213,2005-08-21 22:45:21,14744,5799
2.99,2,214,2005-06-17 17:30:56,2085,5807
4.99,2,214,2005-08-01 20:02:01,10749,5818
2.99,2,214,2005-08-02 20:45:54,11450,5819
1.99,1,215,2005-07-27 08:14:34,7180,5843
0.99,1,215,2005-07-31 00:43:26,9518,5845
2.99,2,215,2005-08-18 04:56:43,12285,5848
0.99,2,215,2005-08-19 10:28:22,13085,5850
2.99,1,215,2005-08-23 05:47:55,15583,5853
4.99,1,216,2005-05-31 00:08:25,997,5858
6.99,1,216,2005-07-11 01:51:29,6008,5865
0.99,1,216,2005-08-02 05:05:23,11005,5871
0.0,1,216,2006-02-14 15:16:03,11676,5880
6.99,1,217,2005-06-17 16:43:47,2076,5884
2.99,2,217,2005-07-10 03:57:05,5576,5886
3.99,2,217,2005-07-10 12:48:01,5762,5887
2.99,2,217,2005-07-27 05:15:25,7104,5889
6.99,2,217,2005-07-31 05:02:23,9632,5893
2.99,1,217,2005-08-02 17:18:07,11347,5897
2.99,1,217,2005-08-17 04:59:26,11649,5898
4.99,1,217,2005-08-17 17:23:20,11958,5899
4.99,1,217,2005-08-19 02:55:36,12871,5901
0.99,1,218,2005-06-18 05:49:46,2262,5905
0.99,2,218,2005-07-10 11:50:04,5737,5909
6.99,2,218,2005-07-30 05:28:40,9018,5912
2.99,2,218,2005-08-18 12:31:34,12481,5916
5.99,2,218,2005-08-20 09:34:07,13708,5918
0.99,2,218,2005-08-23 05:30:19,15575,5921
2.99,1,219,2005-07-11 12:36:05,6209,5932
0.99,1,219,2005-07-29 07:12:17,8430,5936
2.99,2,220,2005-07-10 05:15:43,5613,5952
2.99,2,220,2005-07-10 17:27:42,5847,5953
8.99,2,220,2005-07-12 18:51:41,6832,5956
9.99,2,220,2005-07-28 05:55:30,7750,5957
2.99,1,220,2005-07-31 20:47:14,10099,5962
4.99,1,220,2005-08-17 04:15:46,11622,5967
4.99,2,220,2005-08-20 20:52:03,14016,5973
0.99,1,221,2005-06-15 14:29:14,1369,5976
2.99,2,221,2005-06-18 20:42:45,2473,5978
5.99,1,221,2005-06-21 00:22:47,3200,5980
3.99,2,221,2005-08-18 17:26:38,12620,5997
2.99,2,221,2005-08-19 23:34:26,13434,5998
0.99,2,221,2005-08-21 09:37:16,14371,6000
0.99,2,222,2005-05-27 15:02:10,416,6005
3.99,2,222,2005-05-29 19:10:20,809,6006
0.99,2,222,2005-07-28 07:18:26,7786,6016
1.99,1,222,2005-07-29 02:57:59,8300,6017
6.99,2,222,2005-07-29 12:55:55,8597,6018
4.99,1,222,2005-07-29 20:43:49,8787,6019
4.99,1,223,2005-07-08 19:23:38,4874,6029
5.99,2,223,2005-07-27 04:35:44,7085,6031
3.99,2,223,2005-07-29 05:09:11,8362,6032
7.99,1,224,2005-06-15 18:08:14,1424,6041
4.99,1,224,2005-07-11 02:42:14,6031,6047
0.99,2,224,2005-07-29 01:02:30,8255,6049
0.99,1,224,2005-07-30 12:05:58,9181,6052
2.99,2,224,2005-08-22 03:44:36,14880,6060
3.99,1,225,2005-05-30 18:52:53,963,6064
7.99,2,225,2005-06-18 03:39:56,2226,6065
2.99,2,225,2005-07-08 23:16:21,4955,6069
2.99,1,225,2005-07-11 09:55:34,6159,6071
2.99,1,225,2005-07-11 18:47:41,6317,6072
2.99,2,225,2005-07-11 20:30:15,6350,6073
4.99,2,225,2005-07-27 14:31:24,7347,6076
6.99,1,225,2005-07-27 21:11:44,7524,6077
4.99,2,225,2005-07-28 19:07:45,8110,6079
4.99,1,225,2005-07-31 17:02:00,9980,6080
2.99,2,225,2005-07-31 17:30:20,9993,6081
2.99,1,225,2005-08-01 21:48:03,10793,6083
0.99,2,225,2005-08-02 18:23:01,11384,6085
2.99,1,226,2005-07-09 20:47:36,5419,6094
2.99,2,226,2005-07-29 13:01:19,8600,6098
2.99,1,226,2005-07-29 14:05:12,8627,6099
1.99,1,226,2005-08-18 01:07:00,12172,6100
2.99,2,226,2005-08-23 01:39:05,15472,6106
2.99,1,226,2005-08-23 20:20:37,15986,6108
4.99,1,227,2005-05-25 18:45:19,111,6110
3.99,1,227,2005-05-31 03:26:50,1023,6111
2.99,1,227,2005-06-16 11:11:01,1679,6112
0.99,2,227,2005-06-20 13:53:53,3065,6115
2.99,2,227,2005-07-07 18:41:46,4340,6117
7.99,1,227,2005-07-27 06:28:34,7132,6121
0.99,1,227,2005-07-29 05:38:43,8384,6124
2.99,1,227,2005-07-30 02:47:13,8936,6126
0.99,2,227,2005-08-17 15:13:21,11892,6129
4.99,2,228,2005-05-28 00:24:58,492,6134
0.99,2,228,2005-05-31 09:39:56,1070,6135
2.99,2,228,2005-06-19 23:58:38,2863,6137
0.99,2,228,2005-07-06 01:37:07,3538,6140
