assays_variant_id,assays_cell_id,assays_assay_subcellular_fraction,assays_assay_type,assays_assay_tax_id,assays_confidence_score,assays_assay_category,assays_src_id,assays_assay_id,assays_assay_strain,assays_doc_id,assays_src_assay_id,assays_assay_cell_type,assays_bao_format,assays_chembl_id,assays_description,assays_assay_test_type,assays_relationship_type,assays_tissue_id,assays_assay_tissue,assays_tid,assays_assay_organism,assays_curated_by
,,,A,9544.0,0,,1,11131,,10791,,,BAO_0000218,CHEMBL622870,Urine conc 0-24 hours following 25 mg/kg dose,In vivo,U,1088.0,Urine,22224,Macaca mulatta,Autocuration
,,,A,9534.0,0,,1,11132,,138,,,BAO_0000218,CHEMBL622871,Oral bioavailability in African green monkeys; 20-25,In vivo,U,,,22224,Chlorocebus aethiops,Autocuration
,,,A,9541.0,1,,1,11133,,14521,,,BAO_0000218,CHEMBL620560,Oral bioavailability in cynomolgus monkey.,In vivo,N,,,100710,Macaca fascicularis,Intermediate
,,,A,9615.0,0,,1,11134,,13953,,,BAO_0000218,CHEMBL620561,Oral bioavailability in dog,In vivo,U,,,22224,Canis lupus familiaris,Autocuration
,,,A,9615.0,1,,1,11135,,12836,,,BAO_0000218,CHEMBL620562,Oral bioavailability in dog at 10 mg/kg oral dose,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,10026.0,1,,1,11136,,12836,,,BAO_0000218,CHEMBL620563,Oral bioavailability in hamster at 10 mg/kg oral dose,In vivo,N,,,100712,Cricetinae,Intermediate
,,,A,10116.0,1,,1,11137,,12836,,,BAO_0000218,CHEMBL620564,Oral bioavailability in rat at 10 mg/kg oral dose,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,0,,1,11138,,14521,,,BAO_0000218,CHEMBL872265,Oral bioavailability in rat,In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,10116.0,0,,1,11139,,13953,,,BAO_0000218,CHEMBL620565,Oral bioavailability in rat,In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,9347.0,0,,1,11140,,6799,,,BAO_0000218,CHEMBL620566,Oral bioavailability,In vivo,U,,,22224,Eutheria,Autocuration
,,,A,,0,,1,11141,,11311,,,BAO_0000218,CHEMBL620567,Oral bioavailability was determined; range 49-102%,In vivo,U,,,22224,,Autocuration
,,,A,9615.0,1,,1,11142,,4013,,,BAO_0000218,CHEMBL620568,Oral bioavailability was determined in dogs,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,10116.0,0,,1,11143,,4013,,,BAO_0000218,CHEMBL620569,Oral bioavailability in rat,In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,9347.0,0,,1,11144,,17591,,,BAO_0000218,CHEMBL620570,Oral bioavailability,In vivo,U,,,22224,Eutheria,Autocuration
,,,A,,0,,1,11145,,17591,,,BAO_0000218,CHEMBL620571,Oral bioavailability was determined; Not orally available,In vivo,U,,,22224,,Autocuration
,,,A,10090.0,1,,1,11146,,15011,,,BAO_0000218,CHEMBL620572,Percent bioavailability was administered by using 0.4% Methyl cellulose (MC) as vehicle to nude mice at a dose of 25 mg/kg (micronized sample),In vivo,N,,,50594,Mus musculus,Intermediate
,,,A,10090.0,0,,1,11147,,15011,,,BAO_0000218,CHEMBL620573,Bioavailability in mouse (nude) (dose 0.4% Methylcellulose (MC) as vehicle 25 mg/kg),In vivo,U,,,22224,Mus musculus,Autocuration
,,,A,10090.0,0,,1,11148,,15011,,,BAO_0000218,CHEMBL620574,Bioavailability in mouse (nude) using 20% aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle 25 mg/kg,In vivo,U,,,22224,Mus musculus,Autocuration
,,,A,9544.0,0,,1,11149,,9552,,,BAO_0000218,CHEMBL620575,Oral bioavailability in Rhesus monkey,In vivo,U,,,22224,Macaca mulatta,Autocuration
,,,A,9615.0,0,,1,11150,,9552,,,BAO_0000218,CHEMBL620576,Oral bioavailability in dog (female mongrel),In vivo,U,,,22224,Canis lupus familiaris,Autocuration
,,,A,,0,,1,11151,,3639,,,BAO_0000218,CHEMBL875846,Percent oral bioavailability of perorally administered compound (30 mg/kg) was tested,In vivo,U,,,22224,,Autocuration
,,,A,9615.0,0,,1,11152,,13397,,,BAO_0000218,CHEMBL620577,Oral bioavailability in dog,In vivo,U,,,22224,Canis lupus familiaris,Autocuration
,,,A,,0,,1,11153,,3031,,,BAO_0000218,CHEMBL620578,Percentage Bioavailability was evaluated.,In vivo,U,,,22224,,Autocuration
,,,A,10116.0,0,,1,11154,,12818,,,BAO_0000218,CHEMBL620579,Bioavailability in rat administered i.d.,In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,9347.0,0,,1,11155,,4847,,,BAO_0000218,CHEMBL621248,Bioavailability,In vivo,U,,,22224,Eutheria,Autocuration
,,,A,9615.0,0,,1,11156,,12421,,,BAO_0000218,CHEMBL625390,Bioavailability in dog (male Beagle) i.v. administration,In vivo,U,,,22224,Canis lupus familiaris,Autocuration
,,,A,10116.0,0,,1,11157,,11966,,,BAO_0000218,CHEMBL625391,"Bioavailability in rat (dose 20 mg/kg p.o. in 1% methocel, and 5 mg/kg i.v. in PEG400)",In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,9443.0,0,,1,11158,,11218,,,BAO_0000218,CHEMBL872266,Bioavailability in monkey (dose 10 mg/kg i.d. or 0.3 mg/kg i.v.),In vivo,U,,,22224,Primates,Autocuration
,,,A,10116.0,0,,1,11159,,13129,,,BAO_0000218,CHEMBL625392,Oral bioavailability in rat (Sprague-Dawley) (male),In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,10116.0,1,,1,11160,,12350,,,BAO_0000218,CHEMBL625393,The oral bioavailability was measured on rats after oral administration,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11161,,2231,,,BAO_0000218,CHEMBL625394,Bioavailability was evaluated in rat at an intravenous dose of 3 mg/kg and peroral dose of 5 mg/kg,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,9544.0,1,,1,11162,,2231,,,BAO_0000218,CHEMBL625395,Bioavailability was evaluated in rhesus monkey at an intravenous dose of 1 mg/kg and peroral dose of 1 mg/kg,In vivo,N,,,50797,Macaca mulatta,Intermediate
,,,A,10116.0,0,,1,11163,,12187,,,BAO_0000218,CHEMBL625396,Bioavailability in rat (dose 10 mg/kg i.d.),In vivo,U,,,22224,Rattus norvegicus,Autocuration
,,,A,9615.0,0,,1,11164,,12421,,,BAO_0000218,CHEMBL625397,Bioavailability in dog (male Beagle) i.v. administration,In vivo,U,,,22224,Canis lupus familiaris,Autocuration
,,,A,10090.0,1,,1,11165,,13256,,,BAO_0000218,CHEMBL625398,Biodistribution in CD-1 mice was determined after 1 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),In vivo,N,,,50594,Mus musculus,Intermediate
,,,A,10090.0,1,,1,11166,,13256,,,BAO_0000218,CHEMBL625399,Biodistribution in CD-1 mice was determined after 1 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),In vivo,N,178.0,Blood,50594,Mus musculus,Intermediate
,,,A,10090.0,1,,1,11167,,13256,,,BAO_0000218,CHEMBL626074,Biodistribution in CD-1 mice was determined after 1 minute in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),In vivo,N,2037.0,Cerebellum,50594,Mus musculus,Intermediate
,,,A,10090.0,1,,1,11168,,13256,,,BAO_0000218,CHEMBL626075,Biodistribution in CD-1 mice was determined after 1 minute in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),In vivo,N,,,50594,Mus musculus,Intermediate
,,,A,10116.0,1,,1,11169,,2231,,,BAO_0000218,CHEMBL626076,Maximum concentration in plasma (Cmax) was evaluated in rat at an intravenous dose of 3 mg/kg and peroral dose of 5 mg/kg,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,9544.0,1,,1,11170,,2231,,,BAO_0000218,CHEMBL626077,Maximum concentration in plasma (Cmax) was evaluated in rhesus monkey at an intravenous dose of 1 mg/kg and peroral dose of 1 mg/kg,In vivo,N,1969.0,Plasma,50797,Macaca mulatta,Intermediate
,,,A,10116.0,1,,1,11171,,12178,,,BAO_0000218,CHEMBL626078,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 1 mg/kg in rat (normalized to a 1 mg/kg dose),In vivo,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,,0,,1,11172,,12178,,,BAO_0000218,CHEMBL625846,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 2.5 mg/kg in rat (normalized to a 1 mg/kg dose),In vivo,U,178.0,Blood,22224,,Autocuration
,,,A,,0,,1,11173,,12178,,,BAO_0000218,CHEMBL625847,Maximum concentration in whole blood recorded in the period 0-24 hr postdose of 5.0 mg/kg GP (normalized to a 1 mg/kg dose),In vivo,U,178.0,Blood,22224,,Autocuration
,,,A,10116.0,1,,1,11174,,15633,,,BAO_0000218,CHEMBL625848,Maximum concentration observed in rats at an oral dose of 50 mg/kg,In vivo,N,,,50597,Rattus norvegicus,Expert
,,,A,10116.0,1,,1,11175,,14258,,,BAO_0000218,CHEMBL625849,Maximum concentration of compound in plasma administered orally to rats,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11176,,14224,,,BAO_0000218,CHEMBL626023,"Maximum concentration (10 mg/kg, orally) in plasma of dogs",In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,9615.0,1,,1,11177,,14224,,,BAO_0000218,CHEMBL626024,"Maximum concentration (10 mg/kg, perorally) in plasma of dogs",In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,9615.0,1,,1,11178,,14224,,,BAO_0000218,CHEMBL626025,"Maximum concentration (5 mg/kg, intravenously) in plasma of dogs",In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,,0,,1,11179,,5566,,,BAO_0000218,CHEMBL626026,Maximum concentration after 10 mg/kg by oral administration,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11180,,16935,,,BAO_0000218,CHEMBL626027,Maximum concentration at a dose of 1.5 mg/kg,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11181,,16935,,,BAO_0000218,CHEMBL626028,Maximum concentration at a dose of 2.0 mg/kg,In vivo,U,,,22224,,Autocuration
,,,A,9615.0,1,,1,11182,,14224,,,BAO_0000218,CHEMBL626029,Maximum concentration in dog plasma,In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,,0,,1,11183,,12536,,,BAO_0000218,CHEMBL626030,Maximum concentration in plasma after administration of 10 umol/kg dose perorally,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,,0,,1,11184,,12536,,,BAO_0000218,CHEMBL626031,Maximum concentration in plasma after administration of 2 umol/kg dose intravenously,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,,0,,1,11185,,12536,,,BAO_0000218,CHEMBL626032,Maximum concentration in plasma after administration of 4 umol/kg dose intravenously,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,,0,,1,11186,,12536,,,BAO_0000218,CHEMBL626033,Maximum concentration in plasma after administration of 40 umol/kg dose perorally,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,,0,,1,11187,,12536,,,BAO_0000218,CHEMBL626034,Maximum concentration in plasma after administration of 5 umol/kg dose intravenously,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,9615.0,1,,1,11188,,9994,,,BAO_0000218,CHEMBL626035,Maximum concentration in plasma after oral administration in dog (25 mg/kg),In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,,0,,1,11189,,1434,,,BAO_0000218,CHEMBL626036,Maximum concentration in plasma at Tmax,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,9615.0,1,,1,11190,,12836,,,BAO_0000218,CHEMBL626037,Maximum concentration in plasma recorded 0-6 hr post dose in dog at 10 mg/kg oral dose,In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Expert
,,,A,10026.0,1,,1,11191,,12836,,,BAO_0000218,CHEMBL626038,Maximum concentration in plasma recorded in the period 0-6 hr post dose in hamster at 10 mg/kg oral dose,In vivo,N,1969.0,Plasma,100712,Cricetinae,Intermediate
,,,A,10116.0,1,,1,11192,,12836,,,BAO_0000218,CHEMBL626039,Maximum concentration in plasma recorded in the period 0-6 hr post dose in rat at 10 mg/kg oral dose,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11193,,12545,,,BAO_0000218,CHEMBL626040,Maximum concentration in plasma was determined by oral administration to rats at 20 mg/kg,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,9986.0,1,,1,11194,,13856,,,BAO_0000218,CHEMBL626041,Maximum concentration present in the rabbit plasma following peroral administration of 10 mg/kg,In vivo,N,1969.0,Plasma,50592,Oryctolagus cuniculus,Intermediate
,,,A,,0,,1,11195,,3550,,,BAO_0000218,CHEMBL626042,Maximum concentration was calculated,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11196,,2632,,,BAO_0000218,CHEMBL626043,Maximum concentration was calculated.,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11197,,5566,,,BAO_0000218,CHEMBL626044,Maximum concentration at a peroral dose of 10 mg/kg,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11198,,11883,,,BAO_0000218,CHEMBL626045,Maximum concentration of the drug at 10 uM/dg administered perorally,In vivo,U,,,22224,,Autocuration
,,,A,,0,,1,11199,,11883,,,BAO_0000218,CHEMBL626046,Maximum concentration of the drug at 2 uM/dg administered intravenously,In vivo,U,,,22224,,Autocuration
,,,A,9615.0,1,,1,11200,,14122,,,BAO_0000218,CHEMBL626047,"Maximum concentration of the unchanged compound in dog plasma, recorded in the period 0-6 hr post dose.",In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,10026.0,1,,1,11201,,14122,,,BAO_0000218,CHEMBL626048,"Maximum concentration of the unchanged compound in hamster plasma, recorded in the period 0-6 hr post dose.",In vivo,N,1969.0,Plasma,100712,Cricetinae,Intermediate
,,,A,10116.0,1,,1,11202,,14122,,,BAO_0000218,CHEMBL626049,"Maximum concentration of the unchanged compound in rat plasma, recorded in the period 0-6 hr post dose.",In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11203,,12542,,,BAO_0000218,CHEMBL626050,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 60 mg/kg oral dose,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11204,,12542,,,BAO_0000218,CHEMBL874541,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in dog at 5 mg/kg oral dose,In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,10026.0,1,,1,11205,,12542,,,BAO_0000218,CHEMBL622826,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in hamster at 40 mg/kg oral dose,In vivo,N,1969.0,Plasma,100712,Cricetinae,Intermediate
,,,A,10026.0,1,,1,11206,,12542,,,BAO_0000218,CHEMBL622827,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose to hamster at 40 mg/kg oral dose,In vivo,N,1969.0,Plasma,100712,Cricetinae,Intermediate
,,,A,10116.0,1,,1,11207,,12542,,,BAO_0000218,CHEMBL622828,Maximum concentration of unchanged drug in plasma recorded in the period 0-6 hr of postdose in anesthetized rat at 25 mg/kg oral dose,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11208,,14080,,,BAO_0000218,CHEMBL622829,Maximum concentration of unchanged drug in rat plasma in the period 0-24 hr after dosing,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11209,,11911,,,BAO_0000218,CHEMBL876806,Maximum concentration reached following intravenous administration in male rat,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11210,,13204,,,BAO_0000218,CHEMBL622830,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 10 mg/kg dosage administered perorally in dog,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,10116.0,1,,1,11211,,13204,,,BAO_0000218,CHEMBL622831,Maximum concentration was determined in an aqueous sodium hydroxide solution adjusted to pH 10 at 5 mg/kg dosage administered perorally in rats,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11212,,14346,,,BAO_0000218,CHEMBL626794,Maximum concentration was measured after peroral administration of 10 mg/kg of drug in male Beagle dogs,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,10116.0,1,,1,11213,,14346,,,BAO_0000218,CHEMBL626795,Maximum concentration was measured after peroral administration of 5.0 mg/kg of drug in male Dawley rats,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11214,,14346,,,BAO_0000218,CHEMBL626796,Maximum concentration was measured after peroral administration of 5.1 mg/kg of drug in male Dawley rats,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11215,,14346,,,BAO_0000218,CHEMBL626797,Maximum concentration was measured after peroral administration of 5.2 mg/kg of drug in male Dawley rats,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11216,,14127,,,BAO_0000218,CHEMBL626798,Maximum drug concentration is determined after oral dosing in rats.,In vivo,N,,,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11217,,14339,,,BAO_0000218,CHEMBL626799,Maximum observed concentration in oral (5 mg/kg) fasted dogs,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,9615.0,1,,1,11218,,14339,,,BAO_0000218,CHEMBL626800,Maximum observed concentration in oral (5 mg/kg) fed dogs,In vivo,N,,,50588,Canis lupus familiaris,Intermediate
,,,A,,0,,1,11219,,13494,,,BAO_0000218,CHEMBL626801,Maximum plasma concentration,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,10116.0,1,,1,11220,,14925,,,BAO_0000218,CHEMBL876816,Maximum plasma concentration (Cmax) was determined in rats after intraduodenal administration of the drug,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11221,,14474,,,BAO_0000218,CHEMBL626802,Maximum plasma concentration following oral administration of 26.3 mg/kg in rats,In vivo,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,9615.0,1,,1,11222,,14474,,,BAO_0000218,CHEMBL626803,Maximum plasma concentration following oral administration of 3.8 mg/kg in Beagle dog,In vivo,N,1969.0,Plasma,50588,Canis lupus familiaris,Intermediate
,,,A,,0,,1,11223,,13917,,,BAO_0000218,CHEMBL626804,Maximum plasma concentration following oral administration of 30 umol/kg,In vivo,U,1969.0,Plasma,22224,,Autocuration
,,,A,10116.0,1,,1,11224,,9796,,,BAO_0000218,CHEMBL626805,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11225,,9796,,,BAO_0000218,CHEMBL626309,Distribution of radiolabeled compound in plasma of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11226,,9796,,,BAO_0000218,CHEMBL626310,Distribution of radiolabeled compound in plasma of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11227,,9796,,,BAO_0000218,CHEMBL626311,Distribution of radiolabeled compound in plasma of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11228,,9796,,,BAO_0000218,CHEMBL626312,Distribution of radiolabeled compound in plasma of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11229,,9796,,,BAO_0000218,CHEMBL626313,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose; fmol equivalents per 100 mg,,N,995.0,Uterus,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11230,,9796,,,BAO_0000218,CHEMBL626314,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,,N,995.0,Uterus,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11231,,9796,,,BAO_0000218,CHEMBL626315,Distribution of radiolabeled compound in uterus of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,,N,995.0,Uterus,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11232,,9796,,,BAO_0000218,CHEMBL626316,Distribution of radiolabeled compound in uterus of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,,N,995.0,Uterus,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11233,,9796,,,BAO_0000218,CHEMBL626317,Distribution of radiolabeled compound in uterus of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,,N,995.0,Uterus,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11234,,8363,,,BAO_0000218,CHEMBL626318,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11235,,8363,,,BAO_0000218,CHEMBL626319,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11236,,8363,,,BAO_0000218,CHEMBL626320,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11237,,8363,,,BAO_0000218,CHEMBL875053,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11238,,8363,,,BAO_0000218,CHEMBL626321,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11239,,8363,,,BAO_0000218,CHEMBL626322,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11240,,8363,,,BAO_0000218,CHEMBL626323,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11241,,8363,,,BAO_0000218,CHEMBL626324,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11242,,8363,,,BAO_0000218,CHEMBL626325,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11243,,8363,,,BAO_0000218,CHEMBL626326,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11244,,8363,,,BAO_0000218,CHEMBL626327,Distribution of rat erythrocytes for tube 7 on rate of aging in 2 mL of cell suspension; Plus (+),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11245,,8363,,,BAO_0000218,CHEMBL626328,Distribution of rat erythrocytes for tube 1 on rate of aging in 2 mL of cell suspension; Minus (-),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11246,,8684,,,BAO_0000218,CHEMBL626329,"Distribution in blood of rat 5 min after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11247,,8684,,,BAO_0000218,CHEMBL626330,"Distribution in blood of rat, 15 min after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11248,,8684,,,BAO_0000218,CHEMBL626331,"Distribution in blood of rat, 1 hr after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11249,,8684,,,BAO_0000218,CHEMBL626332,"Distribution in blood of rat, 2 hr after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11250,,8684,,,BAO_0000218,CHEMBL626333,"Distribution in blood of rat, 30 min after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11251,,8684,,,BAO_0000218,CHEMBL626334,"Distribution in blood of rat, 4 hr after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11252,,8684,,,BAO_0000218,CHEMBL626335,"Distribution in blood of rat, 6 hr after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11253,,8684,,,BAO_0000218,CHEMBL624798,"Distribution in blood of rat, 8 hr after intravenous administration, injected dose/gm",,N,178.0,Blood,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11254,,8684,,,BAO_0000218,CHEMBL624799,"Distribution in brain of rat, 15 min after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11255,,8684,,,BAO_0000218,CHEMBL624800,"Distribution in brain of rat, 1 hr after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11256,,8684,,,BAO_0000218,CHEMBL624801,"Distribution in brain of rat, 2 hr after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11257,,8684,,,BAO_0000218,CHEMBL624802,"Distribution in brain of rat, 30 min after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11258,,8684,,,BAO_0000218,CHEMBL624803,"Distribution in brain of rat, 4 hr after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11259,,8684,,,BAO_0000218,CHEMBL624804,"Distribution in brain of rat, 5 min after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11260,,8684,,,BAO_0000218,CHEMBL624805,"Distribution in brain of rat, 6 hr after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11261,,8684,,,BAO_0000218,CHEMBL624806,"Distribution in brain of rat, 8 hr after intravenous administered, injected dose/gm",,N,955.0,Brain,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11262,,8684,,,BAO_0000218,CHEMBL624807,"Distribution in rat fat 15 min after intravenous administration, injected dose/gm",,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,11263,,8684,,,BAO_0000218,CHEMBL624808,"Distribution in rat fat 1 hr after intravenous administration, injected dose/gm",,N,,,50597,Rattus norvegicus,Intermediate
