assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
11347,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL875354,
11348,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625229,
11349,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625230,
11350,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625231,
11351,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625900,
11352,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625901,
11353,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625902,
11354,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625903,
11355,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625904,
11356,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625905,
11357,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627861,
11358,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627862,
11359,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627863,
11360,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627769,
11361,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL627770,
11362,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL627771,
11363,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627772,
11364,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627773,
11365,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621922,
11366,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621923,
11367,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621924,
11368,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL621925,
11369,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621926,
11370,,1,,BAO_0000218,1969.0,Plasma,,50592,N,1,Intermediate,,CHEMBL621927,
11371,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621928,
11372,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621929,
11373,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL621930,
11374,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621931,
11375,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621932,
11376,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621933,
11377,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL621934,
11378,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL621935,
11379,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621936,
11380,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621937,
11381,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621938,
11382,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621939,
11383,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621940,
11384,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621941,
11385,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL621942,
11386,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626178,
11387,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626179,
11388,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626180,
11389,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626181,
11390,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626182,
11391,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626183,
11392,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626184,
11393,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626185,
11394,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL626186,
11395,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL877589,
11396,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626187,
11397,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626188,
11398,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626189,
11399,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL626855,
11400,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL623781,
11401,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL623782,
11402,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623783,
11403,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL623784,
11404,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL623785,
11405,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623786,
11406,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623787,
11407,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623788,
11408,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL623789,
11409,,1,,BAO_0000218,178.0,Blood,,50594,N,1,Intermediate,,CHEMBL623790,
11410,,1,,BAO_0000218,178.0,Blood,,50594,N,1,Intermediate,,CHEMBL623791,
11411,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623792,
11412,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL623793,
11413,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL623794,
11414,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623795,
11415,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623796,
11416,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623797,
11417,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623798,
11418,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623799,
11419,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624490,
11420,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624491,
11421,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624492,
11422,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624493,
11423,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL877595,
11424,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624494,
11425,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624495,
11426,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL624681,
11427,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624682,
11428,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624683,
11429,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624684,
11430,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624685,
11431,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624686,
11432,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624687,
11433,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624688,
11434,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627161,
11435,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622127,
11436,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622128,
11437,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874384,
11438,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624898,
11439,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624899,
11440,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624900,
11441,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624901,
11442,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624902,
11443,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624903,
11444,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624904,
11445,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624905,
11446,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624906,
11447,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624907,
11448,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624908,
11449,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624909,
11450,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624910,
11451,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL624911,
11452,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL874388,
11453,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL624912,
11454,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL622930,
11455,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623121,
11456,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623122,
11457,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623123,
11458,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623124,
11459,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623125,
11460,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623126,
11461,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623127,
11462,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623128,
11463,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623129,
11464,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623130,
11465,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623131,
11466,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623132,
11467,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL623133,
11468,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623134,
11469,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874389,
11470,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623135,
11471,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623136,
11472,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623137,
11473,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623138,
11474,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623139,
11475,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL623140,
11476,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL623141,
11477,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL623142,
11478,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623143,
11479,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL623144,
11480,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL623405,
11481,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624074,
11482,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624075,
11483,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624076,
11484,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624077,
11485,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624078,
11486,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL624079,
11487,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL624261,
11488,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624262,
11489,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624263,
11490,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624264,
11491,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624265,
11492,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624266,
11493,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624267,
11494,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624268,
11495,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL875227,
11496,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL624269,
11497,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL624270,
11498,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624271,
11499,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624272,
11500,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624273,
11501,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL624274,
11502,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL624275,
11503,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL624276,
11504,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL624277,
11505,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624278,
11506,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624279,
11507,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL624280,
11508,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL624281,
11509,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL622933,
11510,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL622934,
11511,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622935,
11512,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622936,
11513,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL875228,
11514,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622937,
11515,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL622938,
11516,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL619736,
11517,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625117,
11518,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625118,
11519,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625119,
11520,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL625120,
11521,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625121,
11522,,1,,BAO_0000218,10000006.0,Thalamus,,50597,N,1,Intermediate,,CHEMBL625122,
11523,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL622204,
11524,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL877503,
11525,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627127,
11526,,1,,BAO_0000218,10000000.0,Hippocampus,,22224,U,0,Autocuration,,CHEMBL627128,
11527,,1,,BAO_0000218,10000000.0,Hippocampus,,22224,U,0,Autocuration,,CHEMBL627129,
11528,,1,,BAO_0000218,10000000.0,Hippocampus,,22224,U,0,Autocuration,,CHEMBL627130,
11529,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL627131,
11530,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL627132,
11531,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL627133,
11532,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL627134,
11533,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL627135,
11534,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL627136,
11535,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628435,
11536,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628436,
11537,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628437,
11538,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL628438,
11539,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL628439,
11540,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL628440,
11541,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL628441,
11542,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL628442,
11543,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL628443,
11544,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628444,
11545,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628445,
11546,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL877504,
11547,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL628446,
11548,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL626874,
11549,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL626875,
11550,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL626876,
11551,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL626877,
11552,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL626878,
11553,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL626879,
11554,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626880,
11555,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL626881,
11556,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626882,
11557,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL626883,
11558,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626884,
11559,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626885,
11560,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626886,
11561,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626887,
11562,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626888,
11563,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626889,
11564,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626761,
11565,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626762,
11566,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626763,
11567,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626764,
11568,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626765,
11569,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626766,
11570,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626767,
11571,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626768,
11572,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626769,
11573,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL874463,
11574,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626770,
11575,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626771,
11576,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626772,
11577,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL626773,
11578,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL626774,
11579,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626775,
11580,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL626776,
11581,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626777,
11582,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626778,
11583,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626779,
11584,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL626780,
11585,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626781,
11586,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632164,
11587,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL632165,
11588,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL632166,
11589,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL632167,
11590,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL632168,
11591,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL632169,
11592,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL632170,
11593,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL632171,
11594,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL632172,
11595,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL632173,
11596,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632174,
11597,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632175,
11598,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL632176,
11599,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL632177,
11600,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL632178,
11601,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632179,
11602,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL632180,
11603,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL632181,
11604,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL632182,
11605,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL632183,
11606,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL632184,
11607,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874470,
11608,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631302,
11609,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631303,
11610,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631304,
11611,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631305,
11612,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631306,
11613,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631307,
11614,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631308,
11615,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625557,
11616,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625558,
11617,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625559,
11618,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625560,
11619,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625561,
11620,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625562,
11621,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL875320,
11622,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625563,
11623,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625564,
11624,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL625565,
11625,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL625566,
11626,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL625567,
11627,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL625568,
11628,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL628217,
11629,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL628218,
11630,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL628219,
11631,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL628220,
11632,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628221,
11633,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628222,
11634,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628223,
11635,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628224,
11636,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628225,
11637,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628226,
11638,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628227,
11639,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL875481,
11640,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628228,
11641,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628229,
11642,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628230,
11643,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628231,
11644,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628232,
11645,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628233,
11646,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628234,
