assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
11854,,,Autocuration,,CHEMBL625800,22224,U,0,1,,,BAO_0000218,,
11855,,,Autocuration,,CHEMBL625801,22224,U,0,1,,,BAO_0000218,,
11856,,,Autocuration,,CHEMBL625802,22224,U,0,1,,,BAO_0000218,,
11857,,,Autocuration,,CHEMBL625803,22224,U,0,1,,,BAO_0000218,,
11858,,,Autocuration,,CHEMBL625804,22224,U,0,1,,,BAO_0000019,,
11859,,,Autocuration,,CHEMBL622530,22224,U,0,1,,,BAO_0000218,,
11860,,,Intermediate,,CHEMBL622531,50594,N,1,1,,,BAO_0000218,,
11861,,,Intermediate,,CHEMBL622532,50594,N,1,1,,,BAO_0000218,,
11862,,,Intermediate,,CHEMBL623176,50594,N,1,1,,,BAO_0000218,,
11863,,,Intermediate,,CHEMBL623177,50594,N,1,1,,,BAO_0000218,,
11864,,,Intermediate,,CHEMBL623178,50594,N,1,1,,,BAO_0000218,,
11865,,,Intermediate,,CHEMBL623179,50594,N,1,1,,,BAO_0000218,,
11866,,,Intermediate,,CHEMBL623180,50594,N,1,1,,,BAO_0000218,,
11867,,,Intermediate,,CHEMBL623181,50594,N,1,1,,,BAO_0000218,,
11868,,,Intermediate,,CHEMBL624131,50594,N,1,1,,,BAO_0000218,,
11869,,,Intermediate,,CHEMBL624132,50594,N,1,1,,,BAO_0000218,,
11870,,,Intermediate,,CHEMBL624133,50594,N,1,1,,,BAO_0000218,,
11871,,,Intermediate,,CHEMBL624846,50594,N,1,1,,,BAO_0000218,,
11872,,,Intermediate,,CHEMBL624847,50594,N,1,1,,,BAO_0000218,,
11873,,,Intermediate,,CHEMBL624848,50594,N,1,1,,,BAO_0000218,,
11874,,,Intermediate,,CHEMBL625012,50594,N,1,1,,,BAO_0000218,,
11875,,,Intermediate,,CHEMBL625013,50594,N,1,1,,,BAO_0000218,,
11876,,,Intermediate,,CHEMBL625014,50594,N,1,1,,,BAO_0000218,,
11877,,,Intermediate,,CHEMBL625015,50594,N,1,1,,,BAO_0000218,,
11878,,,Intermediate,,CHEMBL625016,50594,N,1,1,,,BAO_0000218,,
11879,,,Intermediate,,CHEMBL625017,50594,N,1,1,,,BAO_0000218,,
11880,,,Intermediate,,CHEMBL625018,50594,N,1,1,,,BAO_0000218,,
11881,,,Intermediate,,CHEMBL625019,50594,N,1,1,,,BAO_0000218,,
11882,,,Intermediate,,CHEMBL625020,50594,N,1,1,,,BAO_0000218,,
11883,,,Intermediate,,CHEMBL625021,50594,N,1,1,,,BAO_0000218,,
11884,,,Intermediate,,CHEMBL625022,50597,N,1,1,,,BAO_0000218,,
11885,,,Intermediate,,CHEMBL625023,50594,N,1,1,,,BAO_0000218,,
11886,,,Intermediate,,CHEMBL625024,100710,N,1,1,,,BAO_0000218,,
11887,,,Intermediate,,CHEMBL627626,100710,N,1,1,,,BAO_0000218,,
11888,,,Autocuration,,CHEMBL627627,22224,U,0,1,,,BAO_0000218,955.0,
11889,,,Autocuration,,CHEMBL627628,22224,U,0,1,,,BAO_0000218,1977.0,
11890,,,Autocuration,,CHEMBL627629,22224,U,0,1,,,BAO_0000218,955.0,
11891,,,Autocuration,,CHEMBL627630,22224,U,0,1,,,BAO_0000218,1977.0,
11892,,,Autocuration,,CHEMBL627631,22224,U,0,1,,,BAO_0000019,,
11893,,,Autocuration,,CHEMBL629515,22224,U,0,1,,,BAO_0000218,,
11894,,,Intermediate,,CHEMBL629516,50594,N,1,1,,,BAO_0000218,2106.0,
11895,,,Intermediate,,CHEMBL629517,50594,N,1,1,,,BAO_0000218,2106.0,
11896,,,Intermediate,,CHEMBL629518,50594,N,1,1,,,BAO_0000218,2106.0,
11897,,,Intermediate,,CHEMBL877499,50594,N,1,1,,,BAO_0000218,,
11898,,,Intermediate,,CHEMBL629519,50594,N,1,1,,,BAO_0000218,,
11899,,,Intermediate,,CHEMBL629520,50594,N,1,1,,,BAO_0000218,,
11900,,,Intermediate,,CHEMBL629521,50594,N,1,1,,,BAO_0000218,,
11901,,,Intermediate,,CHEMBL629522,50594,N,1,1,,,BAO_0000218,,
11902,,,Intermediate,,CHEMBL629523,50594,N,1,1,,,BAO_0000218,,
11903,,,Intermediate,,CHEMBL629524,50594,N,1,1,,,BAO_0000218,,
11904,,,Intermediate,,CHEMBL629525,50594,N,1,1,,,BAO_0000218,,
11905,,,Intermediate,,CHEMBL629526,50594,N,1,1,,,BAO_0000218,,
11906,,,Intermediate,,CHEMBL629527,50594,N,1,1,,,BAO_0000218,,
11907,,,Intermediate,,CHEMBL629528,50594,N,1,1,,,BAO_0000218,,
11908,,,Intermediate,,CHEMBL629529,50594,N,1,1,,,BAO_0000218,,
11909,,,Intermediate,,CHEMBL629530,50594,N,1,1,,,BAO_0000218,,
11910,,,Intermediate,,CHEMBL629531,50594,N,1,1,,,BAO_0000218,,
11911,,,Intermediate,,CHEMBL628656,50594,N,1,1,,,BAO_0000218,,
11912,,,Intermediate,,CHEMBL628657,50594,N,1,1,,,BAO_0000218,,
11913,,In vivo,Intermediate,,CHEMBL628658,50597,N,1,1,,,BAO_0000218,,
11914,,In vivo,Intermediate,,CHEMBL628659,50597,N,1,1,,,BAO_0000218,,
11915,,In vivo,Intermediate,,CHEMBL877500,50597,N,1,1,,,BAO_0000218,,
11916,,In vivo,Intermediate,,CHEMBL628660,50597,N,1,1,,,BAO_0000218,,
11917,,In vivo,Intermediate,,CHEMBL628661,50597,N,1,1,,,BAO_0000218,,
11918,,In vivo,Intermediate,,CHEMBL628662,50597,N,1,1,,,BAO_0000218,,
11919,,In vivo,Intermediate,,CHEMBL628663,50597,N,1,1,,,BAO_0000218,,
11920,,In vivo,Intermediate,,CHEMBL628664,50597,N,1,1,,,BAO_0000218,,
11921,,In vivo,Intermediate,,CHEMBL628665,50597,N,1,1,,,BAO_0000218,178.0,
11922,,In vivo,Intermediate,,CHEMBL628666,50597,N,1,1,,,BAO_0000218,178.0,
11923,,In vivo,Intermediate,,CHEMBL628667,50597,N,1,1,,,BAO_0000218,178.0,
11924,,In vivo,Intermediate,,CHEMBL628668,50597,N,1,1,,,BAO_0000218,178.0,
11925,,In vivo,Intermediate,,CHEMBL628669,50597,N,1,1,,,BAO_0000218,178.0,
11926,,In vivo,Intermediate,,CHEMBL628670,50597,N,1,1,,,BAO_0000218,178.0,
11927,,In vivo,Intermediate,,CHEMBL628671,50597,N,1,1,,,BAO_0000218,178.0,
11928,,In vivo,Intermediate,,CHEMBL628672,50597,N,1,1,,,BAO_0000218,10000001.0,
11929,,In vivo,Intermediate,,CHEMBL630300,50597,N,1,1,,,BAO_0000218,10000001.0,
11930,,In vivo,Intermediate,,CHEMBL629787,50597,N,1,1,,,BAO_0000218,10000001.0,
11931,,In vivo,Intermediate,,CHEMBL629788,50597,N,1,1,,,BAO_0000218,10000001.0,
11932,,In vivo,Intermediate,,CHEMBL629789,50597,N,1,1,,,BAO_0000218,955.0,
11933,,In vivo,Intermediate,,CHEMBL629790,50597,N,1,1,,,BAO_0000218,955.0,
11934,,In vivo,Intermediate,,CHEMBL629791,50597,N,1,1,,,BAO_0000218,955.0,
11935,,In vivo,Intermediate,,CHEMBL629792,50597,N,1,1,,,BAO_0000218,955.0,
11936,,In vivo,Intermediate,,CHEMBL629793,50597,N,1,1,,,BAO_0000218,955.0,
11937,,In vivo,Intermediate,,CHEMBL629794,50597,N,1,1,,,BAO_0000218,955.0,
11938,,,Intermediate,,CHEMBL874459,50597,N,1,1,,,BAO_0000218,,
11939,,,Intermediate,,CHEMBL629795,50597,N,1,1,,,BAO_0000218,,
11940,,,Intermediate,,CHEMBL629796,50597,N,1,1,,,BAO_0000218,,
11941,,,Intermediate,,CHEMBL629797,50597,N,1,1,,,BAO_0000218,,
11942,,,Intermediate,,CHEMBL629798,50597,N,1,1,,,BAO_0000218,,
11943,,In vivo,Intermediate,,CHEMBL629799,50597,N,1,1,,,BAO_0000218,2369.0,
11944,,In vivo,Intermediate,,CHEMBL629800,50597,N,1,1,,,BAO_0000218,2369.0,
11945,,In vivo,Intermediate,,CHEMBL629801,50597,N,1,1,,,BAO_0000218,2369.0,
11946,,In vivo,Intermediate,,CHEMBL629802,50597,N,1,1,,,BAO_0000218,2369.0,
11947,,In vivo,Intermediate,,CHEMBL629803,50597,N,1,1,,,BAO_0000218,2369.0,
11948,,In vivo,Intermediate,,CHEMBL629804,50597,N,1,1,,,BAO_0000218,178.0,
11949,,In vivo,Intermediate,,CHEMBL629805,50597,N,1,1,,,BAO_0000218,178.0,
11950,,In vivo,Intermediate,,CHEMBL629806,50597,N,1,1,,,BAO_0000218,178.0,
11951,,In vivo,Intermediate,,CHEMBL629807,50597,N,1,1,,,BAO_0000218,178.0,
11952,,In vivo,Intermediate,,CHEMBL629808,50597,N,1,1,,,BAO_0000218,178.0,
11953,,In vivo,Intermediate,,CHEMBL629809,50597,N,1,1,,,BAO_0000218,955.0,
11954,,In vivo,Intermediate,,CHEMBL629810,50597,N,1,1,,,BAO_0000218,955.0,
11955,,In vivo,Intermediate,,CHEMBL629811,50597,N,1,1,,,BAO_0000218,955.0,
11956,,In vivo,Intermediate,,CHEMBL629812,50597,N,1,1,,,BAO_0000218,955.0,
11957,,In vivo,Intermediate,,CHEMBL629813,50597,N,1,1,,,BAO_0000218,955.0,
11958,,In vivo,Intermediate,,CHEMBL874460,50597,N,1,1,,,BAO_0000218,955.0,
11959,,In vivo,Intermediate,,CHEMBL629814,50597,N,1,1,,,BAO_0000218,,
11960,,In vivo,Intermediate,,CHEMBL629815,50597,N,1,1,,,BAO_0000218,,
11961,,In vivo,Intermediate,,CHEMBL629816,50597,N,1,1,,,BAO_0000218,,
11962,,In vivo,Intermediate,,CHEMBL629817,50597,N,1,1,,,BAO_0000218,,
11963,,In vivo,Intermediate,,CHEMBL626643,50597,N,1,1,,,BAO_0000218,2113.0,
11964,,In vivo,Intermediate,,CHEMBL626644,50597,N,1,1,,,BAO_0000218,2113.0,
11965,,In vivo,Intermediate,,CHEMBL626806,50597,N,1,1,,,BAO_0000218,2113.0,
11966,,In vivo,Intermediate,,CHEMBL626807,50597,N,1,1,,,BAO_0000218,2113.0,
11967,,In vivo,Intermediate,,CHEMBL627261,50597,N,1,1,,,BAO_0000218,2107.0,
11968,,In vivo,Intermediate,,CHEMBL627262,50597,N,1,1,,,BAO_0000218,2107.0,
11969,,In vivo,Intermediate,,CHEMBL627263,50597,N,1,1,,,BAO_0000218,2107.0,
11970,,In vivo,Intermediate,,CHEMBL627264,50597,N,1,1,,,BAO_0000218,2107.0,
11971,,In vivo,Intermediate,,CHEMBL627265,50597,N,1,1,,,BAO_0000218,2048.0,
11972,,In vivo,Intermediate,,CHEMBL627266,50597,N,1,1,,,BAO_0000218,2048.0,
11973,,In vivo,Intermediate,,CHEMBL627267,50597,N,1,1,,,BAO_0000218,2048.0,
11974,,In vivo,Intermediate,,CHEMBL627268,50597,N,1,1,,,BAO_0000218,2048.0,
11975,,In vivo,Intermediate,,CHEMBL627269,50597,N,1,1,,,BAO_0000218,2385.0,
11976,,In vivo,Intermediate,,CHEMBL627270,50597,N,1,1,,,BAO_0000218,2385.0,
11977,,,Intermediate,,CHEMBL627271,50597,N,1,1,,,BAO_0000218,,
11978,,,Intermediate,,CHEMBL627946,50597,N,1,1,,,BAO_0000218,,
11979,,,Intermediate,,CHEMBL875472,50597,N,1,1,,,BAO_0000218,,
11980,,,Intermediate,,CHEMBL627947,50597,N,1,1,,,BAO_0000218,,
11981,,,Intermediate,,CHEMBL627948,50597,N,1,1,,,BAO_0000218,,
11982,,,Intermediate,,CHEMBL628113,50597,N,1,1,,,BAO_0000218,,
11983,,,Intermediate,,CHEMBL628114,50597,N,1,1,,,BAO_0000218,,
11984,,,Intermediate,,CHEMBL628115,50597,N,1,1,,,BAO_0000218,,
11985,,,Intermediate,,CHEMBL628116,50597,N,1,1,,,BAO_0000218,,
11986,,,Intermediate,,CHEMBL628117,50597,N,1,1,,,BAO_0000218,,
11987,,,Intermediate,,CHEMBL628118,50597,N,1,1,,,BAO_0000218,,
11988,,,Intermediate,,CHEMBL628119,50597,N,1,1,,,BAO_0000218,,
11989,,,Intermediate,,CHEMBL628120,50597,N,1,1,,,BAO_0000218,,
11990,,,Intermediate,,CHEMBL628121,50597,N,1,1,,,BAO_0000218,,
11991,,,Intermediate,,CHEMBL628122,50597,N,1,1,,,BAO_0000218,,
11992,,,Intermediate,,CHEMBL627297,50597,N,1,1,,,BAO_0000218,,
11993,,,Intermediate,,CHEMBL627298,50597,N,1,1,,,BAO_0000218,,
11994,,,Intermediate,,CHEMBL627299,50597,N,1,1,,,BAO_0000218,,
11995,,,Intermediate,,CHEMBL627300,50597,N,1,1,,,BAO_0000218,,
11996,,,Intermediate,,CHEMBL627301,50597,N,1,1,,,BAO_0000218,,
11997,,,Intermediate,,CHEMBL627302,50597,N,1,1,,,BAO_0000218,,
11998,,,Intermediate,,CHEMBL627303,50597,N,1,1,,,BAO_0000218,,
11999,,,Intermediate,,CHEMBL627304,50597,N,1,1,,,BAO_0000218,,
12000,,,Intermediate,,CHEMBL627305,50597,N,1,1,,,BAO_0000218,,
12001,,,Intermediate,,CHEMBL627306,50597,N,1,1,,,BAO_0000218,,
12002,,,Intermediate,,CHEMBL623982,50597,N,1,1,,,BAO_0000218,,
12003,,,Intermediate,,CHEMBL623983,50597,N,1,1,,,BAO_0000218,,
12004,,,Intermediate,,CHEMBL623984,50597,N,1,1,,,BAO_0000218,,
12005,,,Intermediate,,CHEMBL623985,50597,N,1,1,,,BAO_0000218,,
12006,,,Intermediate,,CHEMBL623986,50597,N,1,1,,,BAO_0000218,,
12007,,,Intermediate,,CHEMBL623987,50597,N,1,1,,,BAO_0000218,,
12008,,,Intermediate,,CHEMBL623988,50597,N,1,1,,,BAO_0000218,,
12009,,,Intermediate,,CHEMBL623989,50597,N,1,1,,,BAO_0000218,,
12010,,,Intermediate,,CHEMBL622215,50597,N,1,1,,,BAO_0000218,,
12011,,,Intermediate,,CHEMBL622216,50597,N,1,1,,,BAO_0000218,,
12012,,,Intermediate,,CHEMBL877481,50597,N,1,1,,,BAO_0000218,,
12013,,,Autocuration,,CHEMBL622217,22224,U,0,1,,,BAO_0000218,,
12014,,,Intermediate,,CHEMBL622218,50594,N,1,1,,,BAO_0000218,,
12015,,,Intermediate,,CHEMBL622219,50597,N,1,1,,,BAO_0000218,,
12016,,,Autocuration,,CHEMBL622220,22224,U,0,1,,,BAO_0000019,,
12017,,,Intermediate,,CHEMBL622221,50588,N,1,1,,,BAO_0000218,,
12018,,,Intermediate,,CHEMBL622222,50594,N,1,1,,,BAO_0000218,,
12019,,,Intermediate,,CHEMBL622223,50588,N,1,1,,,BAO_0000218,,
12020,,,Intermediate,,CHEMBL622224,50594,N,1,1,,,BAO_0000218,,
12021,,,Autocuration,,CHEMBL622225,22224,U,0,1,,,BAO_0000019,,
12022,,,Autocuration,,CHEMBL622226,22224,U,0,1,,,BAO_0000019,,
12023,,,Intermediate,,CHEMBL624154,50512,N,1,1,,,BAO_0000218,,
12024,,,Intermediate,,CHEMBL624155,50597,N,1,1,,,BAO_0000218,,
12025,,,Intermediate,,CHEMBL624156,50597,N,1,1,,,BAO_0000218,,
12026,,,Intermediate,,CHEMBL624157,50597,N,1,1,,,BAO_0000218,,
12027,,,Intermediate,,CHEMBL624158,50597,N,1,1,,,BAO_0000218,,
12028,,,Intermediate,,CHEMBL624159,50597,N,1,1,,,BAO_0000218,,
12029,,,Intermediate,,CHEMBL624160,50597,N,1,1,,,BAO_0000218,,
12030,,,Intermediate,,CHEMBL624161,50597,N,1,1,,,BAO_0000218,,
12031,,,Intermediate,,CHEMBL624162,50597,N,1,1,,,BAO_0000218,,
12032,,,Intermediate,,CHEMBL624163,50588,N,1,1,,,BAO_0000218,,
12033,,,Intermediate,,CHEMBL624164,50597,N,1,1,,,BAO_0000218,,
12034,,,Intermediate,,CHEMBL624165,50597,N,1,1,,,BAO_0000218,,
12035,,,Intermediate,,CHEMBL624166,50597,N,1,1,,,BAO_0000218,,
12036,,,Intermediate,,CHEMBL624167,50597,N,1,1,,,BAO_0000218,,
12037,,,Intermediate,,CHEMBL624168,50597,N,1,1,,,BAO_0000218,,
12038,,,Intermediate,,CHEMBL624169,50597,N,1,1,,,BAO_0000218,,
12039,,,Intermediate,,CHEMBL624170,50587,N,1,1,,,BAO_0000218,,
12040,,,Autocuration,,CHEMBL624171,22224,U,0,1,,,BAO_0000218,,
12041,,,Autocuration,,CHEMBL624172,22224,U,0,1,,,BAO_0000218,,
12042,,,Intermediate,,CHEMBL624173,50588,N,1,1,,,BAO_0000218,,
12043,,,Intermediate,,CHEMBL877488,50587,N,1,1,,,BAO_0000218,,
12044,,,Intermediate,,CHEMBL624174,50597,N,1,1,,,BAO_0000218,,
12045,,,Autocuration,,CHEMBL624175,22224,U,0,1,,,BAO_0000218,,
12046,,,Autocuration,,CHEMBL624176,22224,U,0,1,,,BAO_0000218,,
12047,,,Intermediate,,CHEMBL624177,50588,N,1,1,,,BAO_0000218,,
12048,,,Intermediate,,CHEMBL624178,50587,N,1,1,,,BAO_0000218,,
12049,,,Intermediate,,CHEMBL624179,50597,N,1,1,,,BAO_0000218,,
12050,,,Intermediate,,CHEMBL627689,50597,N,1,1,,,BAO_0000218,,
12051,,,Intermediate,,CHEMBL627690,50587,N,1,1,,,BAO_0000218,,
12052,,,Autocuration,,CHEMBL627691,22224,U,0,1,,,BAO_0000019,,
12053,,,Autocuration,,CHEMBL627692,22224,U,0,1,,,BAO_0000019,,
12054,,,Autocuration,,CHEMBL627693,22224,U,0,1,,,BAO_0000019,,
12055,,,Intermediate,,CHEMBL627694,50597,N,1,1,,,BAO_0000218,,
12056,,,Intermediate,,CHEMBL627695,50597,N,1,1,,,BAO_0000218,,
12057,,,Autocuration,,CHEMBL627696,22224,U,0,1,,,BAO_0000218,,
12058,,,Intermediate,,CHEMBL627697,50597,N,1,1,,,BAO_0000218,,
12059,,,Intermediate,,CHEMBL627698,50597,N,1,1,,,BAO_0000218,,
12060,,,Intermediate,,CHEMBL627699,50597,N,1,1,,,BAO_0000218,,
12061,,,Intermediate,,CHEMBL627700,50597,N,1,1,,,BAO_0000218,,
12062,,,Intermediate,,CHEMBL627701,50597,N,1,1,,,BAO_0000218,,
12063,,,Autocuration,,CHEMBL627702,22224,U,0,1,,,BAO_0000218,,
12064,,,Autocuration,,CHEMBL627703,22224,U,0,1,,,BAO_0000218,,
12065,,,Autocuration,,CHEMBL626873,22224,U,0,1,,,BAO_0000218,,
12066,,,Intermediate,,CHEMBL629583,50597,N,1,1,,,BAO_0000218,,
12067,,,Intermediate,,CHEMBL629584,50588,N,1,1,,,BAO_0000218,,
12068,,,Intermediate,,CHEMBL629585,50588,N,1,1,,,BAO_0000218,,
12069,,In vivo,Intermediate,,CHEMBL629586,50597,N,1,1,,,BAO_0000218,955.0,
12070,,In vivo,Intermediate,,CHEMBL629587,50597,N,1,1,,,BAO_0000218,955.0,
12071,,In vivo,Intermediate,,CHEMBL629588,50597,N,1,1,,,BAO_0000218,,
12072,,In vivo,Intermediate,,CHEMBL629589,50597,N,1,1,,,BAO_0000218,,
12073,,In vivo,Intermediate,,CHEMBL629590,50597,N,1,1,,,BAO_0000218,,
12074,,In vivo,Intermediate,,CHEMBL629591,50597,N,1,1,,,BAO_0000218,,
12075,,In vivo,Intermediate,,CHEMBL629592,50597,N,1,1,,,BAO_0000218,,
12076,,In vivo,Intermediate,,CHEMBL629593,50597,N,1,1,,,BAO_0000218,,
12077,,In vivo,Intermediate,,CHEMBL629594,50597,N,1,1,,,BAO_0000218,,
12078,,In vivo,Intermediate,,CHEMBL629595,50597,N,1,1,,,BAO_0000218,948.0,
12079,,In vivo,Intermediate,,CHEMBL630290,50597,N,1,1,,,BAO_0000218,948.0,
12080,,In vivo,Intermediate,,CHEMBL627137,50597,N,1,1,,,BAO_0000218,948.0,
12081,,In vivo,Intermediate,,CHEMBL627138,50597,N,1,1,,,BAO_0000218,948.0,
12082,,In vivo,Intermediate,,CHEMBL627139,50597,N,1,1,,,BAO_0000218,948.0,
12083,,In vivo,Intermediate,,CHEMBL627140,50597,N,1,1,,,BAO_0000218,948.0,
12084,,In vivo,Intermediate,,CHEMBL627141,50597,N,1,1,,,BAO_0000218,948.0,
12085,,In vivo,Intermediate,,CHEMBL627142,50597,N,1,1,,,BAO_0000218,2113.0,
12086,,In vivo,Intermediate,,CHEMBL627143,50597,N,1,1,,,BAO_0000218,2113.0,
12087,,In vivo,Intermediate,,CHEMBL874449,50597,N,1,1,,,BAO_0000218,2113.0,
12088,,In vivo,Intermediate,,CHEMBL627144,50597,N,1,1,,,BAO_0000218,2113.0,
12089,,In vivo,Intermediate,,CHEMBL627145,50597,N,1,1,,,BAO_0000218,2113.0,
12090,,In vivo,Intermediate,,CHEMBL627146,50597,N,1,1,,,BAO_0000218,2113.0,
12091,,In vivo,Intermediate,,CHEMBL627147,50597,N,1,1,,,BAO_0000218,2113.0,
12092,,In vivo,Intermediate,,CHEMBL627148,50597,N,1,1,,,BAO_0000218,2107.0,
12093,,In vivo,Intermediate,,CHEMBL627149,50597,N,1,1,,,BAO_0000218,2048.0,
12094,,In vivo,Intermediate,,CHEMBL632160,50597,N,1,1,,,BAO_0000218,2048.0,
12095,,In vivo,Intermediate,,CHEMBL632161,50597,N,1,1,,,BAO_0000218,2048.0,
12096,,In vivo,Intermediate,,CHEMBL632162,50597,N,1,1,,,BAO_0000218,2048.0,
12097,,In vivo,Intermediate,,CHEMBL632163,50597,N,1,1,,,BAO_0000218,2048.0,
12098,,In vivo,Intermediate,,CHEMBL874469,50597,N,1,1,,,BAO_0000218,2048.0,
12099,,In vivo,Intermediate,,CHEMBL627182,50597,N,1,1,,,BAO_0000218,2048.0,
12100,,In vivo,Intermediate,,CHEMBL627183,50597,N,1,1,,,BAO_0000218,2385.0,
12101,,In vivo,Intermediate,,CHEMBL627184,50597,N,1,1,,,BAO_0000218,2385.0,
12102,,In vivo,Intermediate,,CHEMBL627185,50597,N,1,1,,,BAO_0000218,2385.0,
12103,,In vivo,Intermediate,,CHEMBL627186,50597,N,1,1,,,BAO_0000218,2385.0,
12104,,In vivo,Intermediate,,CHEMBL627187,50597,N,1,1,,,BAO_0000218,2385.0,
12105,,In vivo,Intermediate,,CHEMBL627188,50597,N,1,1,,,BAO_0000218,2385.0,
12106,,In vivo,Intermediate,,CHEMBL627189,50597,N,1,1,,,BAO_0000218,2385.0,
12107,,In vivo,Intermediate,,CHEMBL627190,50597,N,1,1,,,BAO_0000218,,
12108,,In vivo,Intermediate,,CHEMBL627191,50597,N,1,1,,,BAO_0000218,2107.0,
12109,,In vivo,Intermediate,,CHEMBL627192,50597,N,1,1,,,BAO_0000218,2107.0,
12110,,In vivo,Intermediate,,CHEMBL627193,50597,N,1,1,,,BAO_0000218,2107.0,
12111,,In vivo,Intermediate,,CHEMBL874590,50597,N,1,1,,,BAO_0000218,2385.0,
12112,,In vivo,Intermediate,,CHEMBL627194,50597,N,1,1,,,BAO_0000218,2385.0,
12113,,In vivo,Intermediate,,CHEMBL627195,50597,N,1,1,,,BAO_0000218,2385.0,
12114,,In vivo,Intermediate,,CHEMBL627196,50597,N,1,1,,,BAO_0000218,992.0,
12115,,In vivo,Intermediate,,CHEMBL627197,50597,N,1,1,,,BAO_0000218,992.0,
12116,,In vivo,Intermediate,,CHEMBL627198,50597,N,1,1,,,BAO_0000218,992.0,
12117,,In vivo,Intermediate,,CHEMBL627199,50597,N,1,1,,,BAO_0000218,992.0,
12118,,In vivo,Intermediate,,CHEMBL627200,50597,N,1,1,,,BAO_0000218,992.0,
12119,,In vivo,Intermediate,,CHEMBL627201,50597,N,1,1,,,BAO_0000218,1969.0,
12120,,In vivo,Intermediate,,CHEMBL627202,50597,N,1,1,,,BAO_0000218,1969.0,
12121,,In vivo,Intermediate,,CHEMBL627203,50597,N,1,1,,,BAO_0000218,1969.0,
12122,,In vivo,Intermediate,,CHEMBL627204,50597,N,1,1,,,BAO_0000218,1969.0,
12123,,In vivo,Intermediate,,CHEMBL627205,50597,N,1,1,,,BAO_0000218,2106.0,
12124,,In vivo,Intermediate,,CHEMBL627206,50597,N,1,1,,,BAO_0000218,2106.0,
12125,,In vivo,Intermediate,,CHEMBL627207,50597,N,1,1,,,BAO_0000218,2106.0,
12126,,In vivo,Intermediate,,CHEMBL627208,50597,N,1,1,,,BAO_0000218,2106.0,
12127,,In vivo,Intermediate,,CHEMBL627209,50597,N,1,1,,,BAO_0000218,2046.0,
12128,,In vivo,Intermediate,,CHEMBL627210,50597,N,1,1,,,BAO_0000218,2046.0,
12129,,In vivo,Intermediate,,CHEMBL627211,50597,N,1,1,,,BAO_0000218,2046.0,
12130,,In vivo,Intermediate,,CHEMBL627212,50597,N,1,1,,,BAO_0000218,2046.0,
12131,,In vivo,Intermediate,,CHEMBL627213,50597,N,1,1,,,BAO_0000218,995.0,
12132,,In vivo,Intermediate,,CHEMBL626599,50597,N,1,1,,,BAO_0000218,995.0,
12133,,In vivo,Intermediate,,CHEMBL626600,50597,N,1,1,,,BAO_0000218,995.0,
12134,,In vivo,Intermediate,,CHEMBL626601,50597,N,1,1,,,BAO_0000218,995.0,
12135,,,Autocuration,,CHEMBL627484,22224,U,0,1,,,BAO_0000019,,
12136,,,Intermediate,,CHEMBL627485,100710,N,1,1,,,BAO_0000218,1969.0,
12137,,,Intermediate,,CHEMBL628147,100710,N,1,1,,,BAO_0000218,1969.0,
12138,,,Intermediate,,CHEMBL628148,100710,N,1,1,,,BAO_0000218,1969.0,
12139,,,Intermediate,,CHEMBL628149,50588,N,1,1,,,BAO_0000218,1969.0,
12140,,,Intermediate,,CHEMBL628150,50588,N,1,1,,,BAO_0000218,1969.0,
12141,,,Intermediate,,CHEMBL628318,50588,N,1,1,,,BAO_0000218,1969.0,
12142,,,Intermediate,,CHEMBL628319,50588,N,1,1,,,BAO_0000218,1969.0,
12143,,,Intermediate,,CHEMBL875609,50588,N,1,1,,,BAO_0000218,,
12144,,,Autocuration,,CHEMBL628320,22224,U,0,1,,,BAO_0000019,,
12145,,,Autocuration,,CHEMBL628321,22224,U,0,1,,,BAO_0000019,,
12146,,,Autocuration,,CHEMBL628322,22224,U,0,1,,,BAO_0000019,,
12147,,,Autocuration,,CHEMBL628323,22224,U,0,1,,,BAO_0000019,,
12148,,,Autocuration,,CHEMBL628324,22224,U,0,1,,,BAO_0000019,,
12149,,,Autocuration,,CHEMBL628325,22224,U,0,1,,,BAO_0000019,,
12150,,,Autocuration,,CHEMBL628326,22224,U,0,1,,,BAO_0000019,,
12151,,,Intermediate,,CHEMBL628327,50588,N,1,1,,,BAO_0000218,1236.0,
12152,,,Intermediate,,CHEMBL628328,50588,N,1,1,,,BAO_0000218,1236.0,
12153,,,Intermediate,,CHEMBL628329,50588,N,1,1,,,BAO_0000218,178.0,
12154,,,Intermediate,,CHEMBL628330,50597,N,1,1,,,BAO_0000218,2107.0,
12155,,,Intermediate,,CHEMBL628331,50597,N,1,1,,,BAO_0000218,2107.0,
12156,,,Intermediate,,CHEMBL628332,50597,N,1,1,,,BAO_0000218,2107.0,
12157,,,Intermediate,,CHEMBL628333,50597,N,1,1,,,BAO_0000218,2107.0,
12158,,,Intermediate,,CHEMBL628334,50597,N,1,1,,,BAO_0000218,2107.0,
12159,,,Intermediate,,CHEMBL628335,50597,N,1,1,,,BAO_0000218,2107.0,
12160,,,Intermediate,,CHEMBL628336,50597,N,1,1,,,BAO_0000218,2107.0,
