assays_ASSI,assays_CURB,assays_ASORGA,assays_VARI,assays_ASSSTR,assays_DI,assays_ASSCAT,assays_ASSTTY,assays_ASSUBCELFRA,assays_T,assays_AST,assays_SRI,assays_SRASI,assays_CHEI,assays_CI,assays_BAFO,assays_TII
11902,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629523,,BAO_0000218,
11903,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629524,,BAO_0000218,
11904,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629525,,BAO_0000218,
11905,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629526,,BAO_0000218,
11906,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629527,,BAO_0000218,
11907,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629528,,BAO_0000218,
11908,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629529,,BAO_0000218,
11909,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629530,,BAO_0000218,
11910,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL629531,,BAO_0000218,
11911,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL628656,,BAO_0000218,
11912,Intermediate,Mus musculus,,,14439,,,,50594,A,1,,CHEMBL628657,,BAO_0000218,
11913,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628658,,BAO_0000218,
11914,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628659,,BAO_0000218,
11915,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL877500,,BAO_0000218,
11916,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628660,,BAO_0000218,
11917,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628661,,BAO_0000218,
11918,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628662,,BAO_0000218,
11919,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628663,,BAO_0000218,
11920,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628664,,BAO_0000218,
11921,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628665,,BAO_0000218,178.0
11922,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628666,,BAO_0000218,178.0
11923,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628667,,BAO_0000218,178.0
11924,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628668,,BAO_0000218,178.0
11925,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628669,,BAO_0000218,178.0
11926,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628670,,BAO_0000218,178.0
11927,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628671,,BAO_0000218,178.0
11928,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL628672,,BAO_0000218,10000001.0
11929,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL630300,,BAO_0000218,10000001.0
11930,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629787,,BAO_0000218,10000001.0
11931,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629788,,BAO_0000218,10000001.0
11932,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629789,,BAO_0000218,955.0
11933,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629790,,BAO_0000218,955.0
11934,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629791,,BAO_0000218,955.0
11935,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629792,,BAO_0000218,955.0
11936,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629793,,BAO_0000218,955.0
11937,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629794,,BAO_0000218,955.0
11938,Intermediate,Rattus norvegicus,,,10677,,,,50597,A,1,,CHEMBL874459,,BAO_0000218,
11939,Intermediate,Rattus norvegicus,,,10677,,,,50597,A,1,,CHEMBL629795,,BAO_0000218,
11940,Intermediate,Rattus norvegicus,,,10677,,,,50597,A,1,,CHEMBL629796,,BAO_0000218,
11941,Intermediate,Rattus norvegicus,,,10677,,,,50597,A,1,,CHEMBL629797,,BAO_0000218,
11942,Intermediate,Rattus norvegicus,,,10677,,,,50597,A,1,,CHEMBL629798,,BAO_0000218,
11943,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629799,,BAO_0000218,2369.0
11944,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629800,,BAO_0000218,2369.0
11945,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629801,,BAO_0000218,2369.0
11946,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629802,,BAO_0000218,2369.0
11947,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629803,,BAO_0000218,2369.0
11948,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629804,,BAO_0000218,178.0
11949,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629805,,BAO_0000218,178.0
11950,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629806,,BAO_0000218,178.0
11951,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629807,,BAO_0000218,178.0
11952,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629808,,BAO_0000218,178.0
11953,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629809,,BAO_0000218,955.0
11954,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629810,,BAO_0000218,955.0
11955,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629811,,BAO_0000218,955.0
11956,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629812,,BAO_0000218,955.0
11957,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629813,,BAO_0000218,955.0
11958,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL874460,,BAO_0000218,955.0
11959,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629814,,BAO_0000218,
11960,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629815,,BAO_0000218,
11961,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629816,,BAO_0000218,
11962,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL629817,,BAO_0000218,
11963,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626643,,BAO_0000218,2113.0
11964,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626644,,BAO_0000218,2113.0
11965,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626806,,BAO_0000218,2113.0
11966,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626807,,BAO_0000218,2113.0
11967,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627261,,BAO_0000218,2107.0
11968,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627262,,BAO_0000218,2107.0
11969,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627263,,BAO_0000218,2107.0
11970,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627264,,BAO_0000218,2107.0
11971,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627265,,BAO_0000218,2048.0
11972,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627266,,BAO_0000218,2048.0
11973,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627267,,BAO_0000218,2048.0
11974,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627268,,BAO_0000218,2048.0
11975,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627269,,BAO_0000218,2385.0
11976,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627270,,BAO_0000218,2385.0
11977,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627271,,BAO_0000218,
11978,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627946,,BAO_0000218,
11979,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL875472,,BAO_0000218,
11980,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627947,,BAO_0000218,
11981,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627948,,BAO_0000218,
11982,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628113,,BAO_0000218,
11983,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628114,,BAO_0000218,
11984,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628115,,BAO_0000218,
11985,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628116,,BAO_0000218,
11986,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628117,,BAO_0000218,
11987,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628118,,BAO_0000218,
11988,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628119,,BAO_0000218,
11989,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628120,,BAO_0000218,
11990,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628121,,BAO_0000218,
11991,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628122,,BAO_0000218,
11992,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627297,,BAO_0000218,
11993,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627298,,BAO_0000218,
11994,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627299,,BAO_0000218,
11995,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627300,,BAO_0000218,
11996,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627301,,BAO_0000218,
11997,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627302,,BAO_0000218,
11998,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627303,,BAO_0000218,
11999,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627304,,BAO_0000218,
12000,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627305,,BAO_0000218,
12001,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627306,,BAO_0000218,
12002,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623982,,BAO_0000218,
12003,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623983,,BAO_0000218,
12004,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623984,,BAO_0000218,
12005,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623985,,BAO_0000218,
12006,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623986,,BAO_0000218,
12007,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623987,,BAO_0000218,
12008,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623988,,BAO_0000218,
12009,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623989,,BAO_0000218,
12010,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL622215,,BAO_0000218,
12011,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL622216,,BAO_0000218,
12012,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL877481,,BAO_0000218,
12013,Autocuration,,,,16359,,,,22224,A,1,,CHEMBL622217,,BAO_0000218,
12014,Intermediate,Mus musculus,,,13701,,,,50594,A,1,,CHEMBL622218,,BAO_0000218,
12015,Intermediate,Rattus norvegicus,,,14554,,,,50597,A,1,,CHEMBL622219,,BAO_0000218,
12016,Autocuration,,,,6241,,,,22224,A,1,,CHEMBL622220,,BAO_0000019,
12017,Intermediate,Canis lupus familiaris,,,11537,,,,50588,A,1,,CHEMBL622221,,BAO_0000218,
12018,Intermediate,Mus musculus,,,11537,,,,50594,A,1,,CHEMBL622222,,BAO_0000218,
12019,Intermediate,Canis lupus familiaris,,,11537,,,,50588,A,1,,CHEMBL622223,,BAO_0000218,
12020,Intermediate,Mus musculus,,,11537,,,,50594,A,1,,CHEMBL622224,,BAO_0000218,
12021,Autocuration,,,,13118,,,,22224,A,1,,CHEMBL622225,,BAO_0000019,
12022,Autocuration,,,,13118,,,,22224,A,1,,CHEMBL622226,,BAO_0000019,
12023,Intermediate,Cavia porcellus,,,9562,,,,50512,A,1,,CHEMBL624154,,BAO_0000218,
12024,Intermediate,Rattus norvegicus,,,10363,,,,50597,A,1,,CHEMBL624155,,BAO_0000218,
12025,Intermediate,Rattus norvegicus,,,10363,,,,50597,A,1,,CHEMBL624156,,BAO_0000218,
12026,Intermediate,Rattus norvegicus,,,10363,,,,50597,A,1,,CHEMBL624157,,BAO_0000218,
12027,Intermediate,Rattus norvegicus,,,10363,,,,50597,A,1,,CHEMBL624158,,BAO_0000218,
12028,Intermediate,Rattus norvegicus,,,12504,,,,50597,A,1,,CHEMBL624159,,BAO_0000218,
12029,Intermediate,Rattus norvegicus,,,12504,,,,50597,A,1,,CHEMBL624160,,BAO_0000218,
12030,Intermediate,Rattus norvegicus,,,12504,,,,50597,A,1,,CHEMBL624161,,BAO_0000218,
12031,Intermediate,Rattus norvegicus,,,12504,,,,50597,A,1,,CHEMBL624162,,BAO_0000218,
12032,Intermediate,Canis lupus familiaris,,,13317,,,,50588,A,1,,CHEMBL624163,,BAO_0000218,
12033,Intermediate,Rattus norvegicus,,,15078,,,,50597,A,1,,CHEMBL624164,,BAO_0000218,
12034,Intermediate,Rattus norvegicus,,,14941,,,,50597,A,1,,CHEMBL624165,,BAO_0000218,
12035,Intermediate,Rattus norvegicus,,,15078,,,,50597,A,1,,CHEMBL624166,,BAO_0000218,
12036,Intermediate,Rattus norvegicus,,,15078,,,,50597,A,1,,CHEMBL624167,,BAO_0000218,
12037,Intermediate,Rattus norvegicus,,,14941,,,,50597,A,1,,CHEMBL624168,,BAO_0000218,
12038,Intermediate,Rattus norvegicus,,,14067,,,,50597,A,1,,CHEMBL624169,,BAO_0000218,
12039,Intermediate,Homo sapiens,,,14215,,,,50587,A,1,,CHEMBL624170,,BAO_0000218,
12040,Autocuration,Callithrix,,,14215,,,,22224,A,1,,CHEMBL624171,,BAO_0000218,
12041,Autocuration,Simiiformes,,,14215,,,,22224,A,1,,CHEMBL624172,,BAO_0000218,
12042,Intermediate,Canis lupus familiaris,,,14215,,,,50588,A,1,,CHEMBL624173,,BAO_0000218,
12043,Intermediate,Homo sapiens,,,14215,,,,50587,A,1,,CHEMBL877488,,BAO_0000218,
12044,Intermediate,Rattus norvegicus,,,14215,,,,50597,A,1,,CHEMBL624174,,BAO_0000218,
12045,Autocuration,Callithrix,,,14215,,,,22224,A,1,,CHEMBL624175,,BAO_0000218,
12046,Autocuration,Simiiformes,,,14215,,,,22224,A,1,,CHEMBL624176,,BAO_0000218,
12047,Intermediate,Canis lupus familiaris,,,14215,,,,50588,A,1,,CHEMBL624177,,BAO_0000218,
12048,Intermediate,Homo sapiens,,,14215,,,,50587,A,1,,CHEMBL624178,,BAO_0000218,
12049,Intermediate,Rattus norvegicus,,,14215,,,,50597,A,1,,CHEMBL624179,,BAO_0000218,
12050,Intermediate,Rattus norvegicus,,,14215,,,,50597,A,1,,CHEMBL627689,,BAO_0000218,
12051,Intermediate,Homo sapiens,,,14215,,,,50587,A,1,,CHEMBL627690,,BAO_0000218,
12052,Autocuration,,,,11324,,,,22224,A,1,,CHEMBL627691,,BAO_0000019,
12053,Autocuration,Callithrix,,,11324,,,,22224,A,1,,CHEMBL627692,,BAO_0000019,
12054,Autocuration,Callithrix,,,11324,,,,22224,A,1,,CHEMBL627693,,BAO_0000019,
12055,Intermediate,Rattus norvegicus,,,13875,,,,50597,A,1,,CHEMBL627694,,BAO_0000218,
12056,Intermediate,Rattus norvegicus,,,13875,,,,50597,A,1,,CHEMBL627695,,BAO_0000218,
12057,Autocuration,,,,13875,,,,22224,A,1,,CHEMBL627696,,BAO_0000218,
12058,Intermediate,Rattus norvegicus,,,13875,,,,50597,A,1,,CHEMBL627697,,BAO_0000218,
12059,Intermediate,Rattus norvegicus,,,13875,,,,50597,A,1,,CHEMBL627698,,BAO_0000218,
12060,Intermediate,Rattus norvegicus,,,13875,,,,50597,A,1,,CHEMBL627699,,BAO_0000218,
12061,Intermediate,Rattus norvegicus,,,13807,,,,50597,A,1,,CHEMBL627700,,BAO_0000218,
12062,Intermediate,Rattus norvegicus,,,14127,,,,50597,A,1,,CHEMBL627701,,BAO_0000218,
12063,Autocuration,,,,15116,,,,22224,A,1,,CHEMBL627702,,BAO_0000218,
12064,Autocuration,,,,15116,,,,22224,A,1,,CHEMBL627703,,BAO_0000218,
12065,Autocuration,Simiiformes,,,15604,,,,22224,A,1,,CHEMBL626873,,BAO_0000218,
12066,Intermediate,Rattus norvegicus,,,15604,,,,50597,A,1,,CHEMBL629583,,BAO_0000218,
12067,Intermediate,Canis lupus familiaris,,,15604,,,,50588,A,1,,CHEMBL629584,,BAO_0000218,
12068,Intermediate,Canis lupus familiaris,,,15604,,,,50588,A,1,,CHEMBL629585,,BAO_0000218,
12069,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629586,,BAO_0000218,955.0
12070,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629587,,BAO_0000218,955.0
12071,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629588,,BAO_0000218,
12072,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629589,,BAO_0000218,
12073,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629590,,BAO_0000218,
12074,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629591,,BAO_0000218,
12075,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629592,,BAO_0000218,
12076,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629593,,BAO_0000218,
12077,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629594,,BAO_0000218,
12078,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL629595,,BAO_0000218,948.0
12079,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL630290,,BAO_0000218,948.0
12080,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627137,,BAO_0000218,948.0
12081,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627138,,BAO_0000218,948.0
12082,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627139,,BAO_0000218,948.0
12083,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627140,,BAO_0000218,948.0
12084,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627141,,BAO_0000218,948.0
12085,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627142,,BAO_0000218,2113.0
12086,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627143,,BAO_0000218,2113.0
12087,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL874449,,BAO_0000218,2113.0
12088,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627144,,BAO_0000218,2113.0
12089,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627145,,BAO_0000218,2113.0
12090,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627146,,BAO_0000218,2113.0
12091,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627147,,BAO_0000218,2113.0
12092,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627148,,BAO_0000218,2107.0
12093,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627149,,BAO_0000218,2048.0
12094,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL632160,,BAO_0000218,2048.0
12095,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL632161,,BAO_0000218,2048.0
12096,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL632162,,BAO_0000218,2048.0
12097,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL632163,,BAO_0000218,2048.0
12098,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL874469,,BAO_0000218,2048.0
12099,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627182,,BAO_0000218,2048.0
12100,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627183,,BAO_0000218,2385.0
12101,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627184,,BAO_0000218,2385.0
12102,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627185,,BAO_0000218,2385.0
12103,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627186,,BAO_0000218,2385.0
12104,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627187,,BAO_0000218,2385.0
12105,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627188,,BAO_0000218,2385.0
12106,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627189,,BAO_0000218,2385.0
12107,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627190,,BAO_0000218,
12108,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627191,,BAO_0000218,2107.0
12109,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627192,,BAO_0000218,2107.0
12110,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL627193,,BAO_0000218,2107.0
12111,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL874590,,BAO_0000218,2385.0
12112,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627194,,BAO_0000218,2385.0
12113,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627195,,BAO_0000218,2385.0
12114,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627196,,BAO_0000218,992.0
12115,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627197,,BAO_0000218,992.0
12116,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627198,,BAO_0000218,992.0
12117,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627199,,BAO_0000218,992.0
12118,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627200,,BAO_0000218,992.0
12119,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627201,,BAO_0000218,1969.0
12120,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627202,,BAO_0000218,1969.0
12121,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627203,,BAO_0000218,1969.0
12122,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627204,,BAO_0000218,1969.0
12123,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627205,,BAO_0000218,2106.0
12124,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627206,,BAO_0000218,2106.0
12125,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627207,,BAO_0000218,2106.0
12126,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627208,,BAO_0000218,2106.0
12127,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627209,,BAO_0000218,2046.0
12128,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627210,,BAO_0000218,2046.0
12129,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627211,,BAO_0000218,2046.0
12130,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627212,,BAO_0000218,2046.0
12131,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL627213,,BAO_0000218,995.0
12132,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626599,,BAO_0000218,995.0
12133,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626600,,BAO_0000218,995.0
12134,Intermediate,Rattus norvegicus,,,10911,,In vivo,,50597,A,1,,CHEMBL626601,,BAO_0000218,995.0
12135,Autocuration,,,,8081,,,,22224,A,1,,CHEMBL627484,,BAO_0000019,
12136,Intermediate,Macaca fascicularis,,,17248,,,,100710,A,1,,CHEMBL627485,,BAO_0000218,1969.0
12137,Intermediate,Macaca fascicularis,,,17248,,,,100710,A,1,,CHEMBL628147,,BAO_0000218,1969.0
12138,Intermediate,Macaca fascicularis,,,17248,,,,100710,A,1,,CHEMBL628148,,BAO_0000218,1969.0
12139,Intermediate,Canis lupus familiaris,,,17248,,,,50588,A,1,,CHEMBL628149,,BAO_0000218,1969.0
12140,Intermediate,Canis lupus familiaris,,,17248,,,,50588,A,1,,CHEMBL628150,,BAO_0000218,1969.0
12141,Intermediate,Canis lupus familiaris,,,17248,,,,50588,A,1,,CHEMBL628318,,BAO_0000218,1969.0
12142,Intermediate,Canis lupus familiaris,,,17248,,,,50588,A,1,,CHEMBL628319,,BAO_0000218,1969.0
12143,Intermediate,Canis lupus familiaris,,,15592,,,,50588,A,1,,CHEMBL875609,,BAO_0000218,
